date,time,value
2021-03-08,12:57:47,956109.5
2021-03-08,12:57:59,956110.4375
2021-03-08,12:58:11,956111.3125
2021-03-08,12:58:22,956112.125
2021-03-08,12:58:34,956113.125
2021-03-08,12:58:47,956114
2021-03-08,12:58:58,956114.9375
2021-03-08,12:59:10,956115.8125
2021-03-08,12:59:22,956116.6875
2021-03-08,12:59:34,956117.6875
2021-03-08,12:59:46,956118.625
2021-03-08,12:59:58,956119.625
2021-03-08,13:00:09,956120.5
2021-03-08,13:00:22,956121.5
2021-03-08,13:00:33,956122.4375
2021-03-08,13:00:45,956123.3125
2021-03-08,13:00:57,956124.3125
2021-03-08,13:01:08,956125.1875
2021-03-08,13:01:21,956126.3125
2021-03-08,13:01:33,956127.1875
2021-03-08,13:01:44,956128.125
2021-03-08,13:01:56,956129.125
2021-03-08,13:02:08,956130.125
2021-03-08,13:02:20,956131
2021-03-08,13:02:32,956132
2021-03-08,13:02:43,956132.9375
2021-03-08,13:02:54,956133.8125
2021-03-08,13:03:06,956134.8125
2021-03-08,13:03:17,956135.625
2021-03-08,13:03:29,956136.625
2021-03-08,13:03:41,956137.625
2021-03-08,13:03:52,956138.4375
2021-03-08,13:04:04,956139.4375
2021-03-08,13:04:16,956140.3125
2021-03-08,13:04:27,956141.1875
2021-03-08,13:04:39,956142.1875
2021-03-08,13:04:50,956143
2021-03-08,13:05:02,956144
2021-03-08,13:05:15,956145
2021-03-08,13:05:27,956145.9375
2021-03-08,13:05:38,956146.6875
2021-03-08,13:05:50,956147.625
2021-03-08,13:06:01,956148.5
2021-03-08,13:06:12,956149.1875
2021-03-08,13:06:24,956150
2021-03-08,13:06:36,956150.9375
2021-03-08,13:06:47,956151.625
2021-03-08,13:07:00,956152.5
2021-03-08,13:07:11,956153.1875
2021-03-08,13:07:23,956154
2021-03-08,13:07:34,956154.8125
2021-03-08,13:07:47,956155.625
2021-03-08,13:07:58,956156.3125
2021-03-08,13:08:10,956157.125
2021-03-08,13:08:22,956157.9375
2021-03-08,13:08:34,956158.625
2021-03-08,13:08:46,956159.4375
2021-03-08,13:08:58,956160.1875
2021-03-08,13:09:10,956161
2021-03-08,13:09:21,956161.8125
2021-03-08,13:09:33,956162.625
2021-03-08,13:09:44,956163.3125
2021-03-08,13:09:56,956164.1875
2021-03-08,13:10:09,956165
2021-03-08,13:10:21,956165.9375
2021-03-08,13:10:32,956166.6875
2021-03-08,13:10:44,956167.4375
2021-03-08,13:10:56,956168.1875
2021-03-08,13:11:08,956169
2021-03-08,13:11:20,956169.8125
2021-03-08,13:11:32,956170.625
2021-03-08,13:11:43,956171.3125
2021-03-08,13:11:55,956172.125
2021-03-08,13:12:06,956172.8125
2021-03-08,13:12:17,956173.5
2021-03-08,13:12:29,956174.1875
2021-03-08,13:12:41,956174.9375
2021-03-08,13:12:51,956175.5
2021-03-08,13:13:02,956176.125
2021-03-08,13:13:15,956176.9375
2021-03-08,13:13:26,956177.5
2021-03-08,13:13:38,956178.1875
2021-03-08,13:13:50,956178.9375
2021-03-08,13:14:02,956179.625
2021-03-08,13:14:14,956180.4375
2021-03-08,13:14:26,956181.125
2021-03-08,13:14:38,956181.8125
2021-03-08,13:14:50,956182.4375
2021-03-08,13:15:01,956183.125
2021-03-08,13:15:13,956183.8125
2021-03-08,13:15:25,956184.4375
2021-03-08,13:15:37,956185.125
2021-03-08,13:15:48,956185.6875
2021-03-08,13:16:00,956186.4375
2021-03-08,13:16:12,956187.125
2021-03-08,13:16:24,956187.8125
2021-03-08,13:16:35,956188.4375
2021-03-08,13:16:47,956189.125
2021-03-08,13:16:59,956189.8125
2021-03-08,13:17:10,956190.3125
2021-03-08,13:17:21,956191
2021-03-08,13:17:34,956191.6875
2021-03-08,13:17:45,956192.3125
2021-03-08,13:17:56,956192.9375
2021-03-08,13:18:08,956193.625
2021-03-08,13:18:19,956194.3125
2021-03-08,13:18:32,956195.125
2021-03-08,13:18:44,956195.9375
2021-03-08,13:18:56,956196.625
2021-03-08,13:19:07,956197.3125
2021-03-08,13:19:19,956198.125
2021-03-08,13:19:31,956198.9375
2021-03-08,13:19:43,956199.6875
2021-03-08,13:19:55,956200.5
2021-03-08,13:20:07,956201.3125
2021-03-08,13:20:20,956202.1875
2021-03-08,13:20:32,956203
2021-03-08,13:20:43,956203.8125
2021-03-08,13:20:55,956204.6875
2021-03-08,13:21:06,956205.5
2021-03-08,13:21:18,956206.1875
2021-03-08,13:21:30,956207.125
2021-03-08,13:21:41,956207.9375
2021-03-08,13:21:52,956208.625
2021-03-08,13:22:04,956209.4375
2021-03-08,13:22:15,956210.1875
2021-03-08,13:22:27,956211
2021-03-08,13:22:41,956212
2021-03-08,13:22:52,956212.6875
2021-03-08,13:23:04,956213.5
2021-03-08,13:23:16,956214.3125
2021-03-08,13:23:27,956215
2021-03-08,13:23:39,956215.8125
2021-03-08,13:23:51,956216.5
2021-03-08,13:24:03,956217.3125
2021-03-08,13:24:16,956218
2021-03-08,13:24:27,956218.8125
2021-03-08,13:24:38,956219.4375
2021-03-08,13:24:50,956220.1875
2021-03-08,13:25:02,956221
2021-03-08,13:25:13,956221.6875
2021-03-08,13:25:25,956222.4375
2021-03-08,13:25:37,956223.125
2021-03-08,13:25:48,956223.8125
2021-03-08,13:26:00,956224.5
2021-03-08,13:26:12,956225.1875
2021-03-08,13:26:23,956225.8125
2021-03-08,13:26:35,956226.625
2021-03-08,13:26:47,956227.3125
2021-03-08,13:26:58,956228
2021-03-08,13:27:10,956228.6875
2021-03-08,13:27:22,956229.5
2021-03-08,13:27:33,956230.1875
2021-03-08,13:27:45,956230.9375
2021-03-08,13:27:57,956231.625
2021-03-08,13:28:08,956232.1875
2021-03-08,13:28:20,956232.9375
2021-03-08,13:28:32,956233.5
2021-03-08,13:28:43,956234.1875
2021-03-08,13:28:55,956234.9375
2021-03-08,13:29:07,956235.625
2021-03-08,13:29:18,956236.1875
2021-03-08,13:29:30,956236.9375
2021-03-08,13:29:42,956237.5
2021-03-08,13:29:53,956238.1875
2021-03-08,13:30:05,956238.8125
2021-03-08,13:30:17,956239.5
2021-03-08,13:30:29,956240.125
2021-03-08,13:30:41,956240.8125
2021-03-08,13:30:53,956241.5
2021-03-08,13:31:05,956242.125
2021-03-08,13:31:17,956242.6875
2021-03-08,13:31:29,956243.3125
2021-03-08,13:31:40,956243.9375
2021-03-08,13:31:52,956244.5
2021-03-08,13:32:05,956245.125
2021-03-08,13:32:17,956245.8125
2021-03-08,13:32:29,956246.3125
2021-03-08,13:32:41,956247
2021-03-08,13:32:52,956247.625
2021-03-08,13:33:04,956248.1875
2021-03-08,13:33:16,956248.8125
2021-03-08,13:33:27,956249.4375
2021-03-08,13:33:39,956250
2021-03-08,13:33:51,956250.625
2021-03-08,13:34:02,956251.1875
2021-03-08,13:34:15,956251.6875
2021-03-08,13:34:26,956252.3125
2021-03-08,13:34:37,956252.8125
2021-03-08,13:34:49,956253.4375
2021-03-08,13:35:01,956253.9375
2021-03-08,13:35:13,956254.5
2021-03-08,13:35:26,956255
2021-03-08,13:35:38,956255.625
2021-03-08,13:35:50,956256.125
2021-03-08,13:36:02,956256.625
2021-03-08,13:36:14,956257.125
2021-03-08,13:36:26,956257.625
2021-03-08,13:36:37,956258.125
2021-03-08,13:36:49,956258.5
2021-03-08,13:37:00,956259
2021-03-08,13:37:11,956259.5
2021-03-08,13:37:24,956260
2021-03-08,13:37:36,956260.5
2021-03-08,13:37:47,956260.9375
2021-03-08,13:38:00,956261.4375
2021-03-08,13:38:11,956261.9375
2021-03-08,13:38:23,956262.3125
2021-03-08,13:38:34,956262.8125
2021-03-08,13:38:46,956263.3125
2021-03-08,13:38:58,956263.6875
2021-03-08,13:39:09,956264.1875
2021-03-08,13:39:21,956264.625
2021-03-08,13:39:33,956265.125
2021-03-08,13:39:45,956265.5
2021-03-08,13:39:56,956266
2021-03-08,13:40:07,956266.5
2021-03-08,13:40:19,956267
2021-03-08,13:40:31,956267.4375
2021-03-08,13:40:42,956267.9375
2021-03-08,13:40:54,956268.4375
2021-03-08,13:41:06,956269
2021-03-08,13:41:17,956269.5
2021-03-08,13:41:30,956270.125
2021-03-08,13:41:43,956270.8125
2021-03-08,13:41:54,956271.4375
2021-03-08,13:42:06,956272
2021-03-08,13:42:18,956272.625
2021-03-08,13:42:30,956273.3125
2021-03-08,13:42:42,956273.9375
2021-03-08,13:42:54,956274.5
2021-03-08,13:43:06,956275.1875
2021-03-08,13:43:18,956275.8125
2021-03-08,13:43:30,956276.5
2021-03-08,13:43:42,956277.125
2021-03-08,13:43:54,956277.6875
2021-03-08,13:44:06,956278.4375
2021-03-08,13:44:18,956279.125
2021-03-08,13:44:30,956279.8125
2021-03-08,13:44:42,956280.4375
2021-03-08,13:44:53,956281.125
2021-03-08,13:45:05,956281.6875
2021-03-08,13:45:16,956282.3125
2021-03-08,13:45:28,956283
2021-03-08,13:45:40,956283.625
2021-03-08,13:45:51,956284.1875
2021-03-08,13:46:03,956284.8125
2021-03-08,13:46:14,956285.5
2021-03-08,13:46:27,956286.1875
2021-03-08,13:46:38,956286.8125
2021-03-08,13:46:50,956287.5
2021-03-08,13:47:01,956288.125
2021-03-08,13:47:12,956288.8125
2021-03-08,13:47:25,956289.4375
2021-03-08,13:47:37,956290.125
2021-03-08,13:47:49,956290.6875
2021-03-08,13:48:01,956291.1875
2021-03-08,13:48:13,956291.8125
2021-03-08,13:48:25,956292.5
2021-03-08,13:48:36,956293
2021-03-08,13:48:48,956293.625
2021-03-08,13:49:01,956294.1875
2021-03-08,13:49:13,956294.6875
2021-03-08,13:49:25,956295.1875
2021-03-08,13:49:37,956295.8125
2021-03-08,13:49:48,956296.3125
2021-03-08,13:50:00,956296.8125
2021-03-08,13:50:12,956297.4375
2021-03-08,13:50:25,956297.9375
2021-03-08,13:50:37,956298.4375
2021-03-08,13:50:49,956298.9375
2021-03-08,13:51:00,956299.4375
2021-03-08,13:51:12,956299.9375
2021-03-08,13:51:23,956300.4375
2021-03-08,13:51:35,956300.8125
2021-03-08,13:51:47,956301.3125
2021-03-08,13:51:58,956301.8125
2021-03-08,13:52:11,956302.3125
2021-03-08,13:52:23,956302.8125
2021-03-08,13:52:35,956303.1875
2021-03-08,13:52:46,956303.6875
2021-03-08,13:52:58,956304.1875
2021-03-08,13:53:10,956304.625
2021-03-08,13:53:22,956305
2021-03-08,13:53:34,956305.5
2021-03-08,13:53:45,956305.9375
2021-03-08,13:53:58,956306.4375
2021-03-08,13:54:10,956306.8125
2021-03-08,13:54:22,956307.3125
2021-03-08,13:54:33,956307.6875
2021-03-08,13:54:45,956308.1875
2021-03-08,13:54:57,956308.625
2021-03-08,13:55:08,956309
2021-03-08,13:55:21,956309.5
2021-03-08,13:55:32,956309.9375
2021-03-08,13:55:44,956310.4375
2021-03-08,13:55:56,956310.8125
2021-03-08,13:56:08,956311.1875
2021-03-08,13:56:19,956311.6875
2021-03-08,13:56:31,956312.125
2021-03-08,13:56:42,956312.625
2021-03-08,13:56:54,956313
2021-03-08,13:57:05,956313.5
2021-03-08,13:57:17,956314
2021-03-08,13:57:28,956314.4375
2021-03-08,13:57:40,956314.9375
2021-03-08,13:57:52,956315.4375
2021-03-08,13:58:03,956315.9375
2021-03-08,13:58:15,956316.3125
2021-03-08,13:58:26,956316.8125
