date,time,value
2021-03-04,08:19:08,159155.078125
2021-03-04,08:19:30,159157.3125
2021-03-04,08:19:51,159159.484375
2021-03-04,08:20:13,159161.59375
2021-03-04,08:20:34,159163.703125
2021-03-04,08:20:55,159165.78125
2021-03-04,08:21:20,159168.203125
2021-03-04,08:21:43,159170.484375
2021-03-04,08:22:06,159172.703125
2021-03-04,08:22:29,159175.015625
2021-03-04,08:22:52,159177.171875
2021-03-04,08:23:14,159179.421875
2021-03-04,08:23:37,159181.671875
2021-03-04,08:23:59,159183.8125
2021-03-04,08:24:23,159186
2021-03-04,08:24:45,159188.078125
2021-03-04,08:25:07,159190.203125
2021-03-04,08:25:29,159192.265625
2021-03-04,08:25:52,159194.5625
2021-03-04,08:26:15,159196.765625
2021-03-04,08:26:38,159199
2021-03-04,08:27:01,159201.171875
2021-03-04,08:27:24,159203.375
2021-03-04,08:27:46,159205.453125
2021-03-04,08:28:09,159207.65625
2021-03-04,08:28:31,159209.65625
2021-03-04,08:28:53,159211.71875
2021-03-04,08:29:16,159213.8125
2021-03-04,08:29:39,159215.84375
2021-03-04,08:30:03,159218.03125
2021-03-04,08:30:26,159219.984375
2021-03-04,08:30:48,159222.078125
2021-03-04,08:31:11,159224.109375
2021-03-04,08:31:33,159226.09375
2021-03-04,08:31:55,159228.15625
2021-03-04,08:32:17,159230.15625
2021-03-04,08:32:40,159232.234375
2021-03-04,08:33:03,159234.375
2021-03-04,08:33:26,159236.5
2021-03-04,08:33:49,159238.515625
2021-03-04,08:34:11,159240.5625
2021-03-04,08:34:34,159242.59375
2021-03-04,08:34:55,159244.59375
2021-03-04,08:35:19,159246.828125
2021-03-04,08:35:40,159248.875
2021-03-04,08:36:03,159251.0625
2021-03-04,08:36:26,159253.25
2021-03-04,08:36:49,159255.453125
2021-03-04,08:37:11,159257.546875
2021-03-04,08:37:34,159259.625
2021-03-04,08:37:56,159261.625
2021-03-04,08:38:18,159263.59375
2021-03-04,08:38:41,159265.671875
2021-03-04,08:39:04,159267.6875
2021-03-04,08:39:26,159269.6875
2021-03-04,08:39:49,159271.703125
2021-03-04,08:40:13,159273.890625
2021-03-04,08:40:35,159275.875
2021-03-04,08:40:56,159277.859375
2021-03-04,08:41:19,159279.9375
2021-03-04,08:41:41,159281.96875
2021-03-04,08:42:03,159283.96875
2021-03-04,08:42:25,159285.953125
2021-03-04,08:42:47,159288.15625
2021-03-04,08:43:10,159290.25
2021-03-04,08:43:33,159292.484375
2021-03-04,08:43:57,159294.75
2021-03-04,08:44:19,159296.859375
2021-03-04,08:44:41,159299.015625
2021-03-04,08:45:04,159301.203125
2021-03-04,08:45:27,159303.40625
2021-03-04,08:45:49,159305.5625
2021-03-04,08:46:13,159307.890625
2021-03-04,08:46:35,159310.140625
2021-03-04,08:46:58,159312.421875
2021-03-04,08:47:19,159314.53125
2021-03-04,08:47:43,159316.65625
2021-03-04,08:48:06,159318.875
2021-03-04,08:48:28,159321.046875
2021-03-04,08:48:50,159323.203125
2021-03-04,08:49:13,159325.359375
2021-03-04,08:49:35,159327.453125
2021-03-04,08:49:57,159329.75
2021-03-04,08:50:21,159332.0625
2021-03-04,08:50:43,159334.140625
2021-03-04,08:51:05,159336.4375
2021-03-04,08:51:29,159338.90625
2021-03-04,08:51:51,159341.109375
2021-03-04,08:52:13,159343.234375
2021-03-04,08:52:36,159345.578125
2021-03-04,08:53:00,159347.90625
2021-03-04,08:53:21,159350.125
2021-03-04,08:53:44,159352.296875
2021-03-04,08:54:06,159354.46875
2021-03-04,08:54:28,159356.671875
2021-03-04,08:54:51,159359
2021-03-04,08:55:14,159361.203125
2021-03-04,08:55:37,159363.40625
2021-03-04,08:56:00,159365.671875
2021-03-04,08:56:24,159367.984375
2021-03-04,08:56:46,159370.1875
2021-03-04,08:57:09,159372.296875
2021-03-04,08:57:33,159374.671875
2021-03-04,08:57:56,159377
2021-03-04,08:58:19,159379.21875
2021-03-04,08:58:41,159381.28125
2021-03-04,08:59:03,159383.375
2021-03-04,08:59:25,159385.625
2021-03-04,08:59:49,159387.890625
2021-03-04,09:00:11,159389.96875
2021-03-04,09:00:35,159392.3125
2021-03-04,09:00:57,159394.46875
2021-03-04,09:01:19,159396.5625
2021-03-04,09:01:41,159398.640625
2021-03-04,09:02:03,159400.78125
2021-03-04,09:02:26,159402.96875
2021-03-04,09:02:49,159405.171875
2021-03-04,09:03:11,159407.140625
2021-03-04,09:03:33,159409.25
2021-03-04,09:03:55,159411.421875
2021-03-04,09:04:16,159413.453125
2021-03-04,09:04:38,159415.453125
2021-03-04,09:05:02,159417.65625
2021-03-04,09:05:24,159419.875
2021-03-04,09:05:47,159422.15625
2021-03-04,09:06:10,159424.328125
2021-03-04,09:06:33,159426.453125
2021-03-04,09:06:54,159428.484375
2021-03-04,09:07:18,159430.71875
2021-03-04,09:07:39,159432.796875
2021-03-04,09:08:02,159434.90625
2021-03-04,09:08:24,159437.015625
2021-03-04,09:08:46,159439.21875
2021-03-04,09:09:09,159441.421875
2021-03-04,09:09:31,159443.515625
2021-03-04,09:09:53,159445.609375
2021-03-04,09:10:15,159447.828125
2021-03-04,09:10:37,159449.921875
2021-03-04,09:11:00,159452.140625
2021-03-04,09:11:22,159454.28125
2021-03-04,09:11:45,159456.53125
2021-03-04,09:12:08,159458.59375
2021-03-04,09:12:31,159460.875
2021-03-04,09:12:53,159462.90625
2021-03-04,09:13:15,159464.984375
2021-03-04,09:13:39,159467.234375
2021-03-04,09:14:01,159469.328125
2021-03-04,09:14:23,159471.421875
2021-03-04,09:14:44,159473.46875
2021-03-04,09:15:07,159475.671875
2021-03-04,09:15:29,159477.734375
2021-03-04,09:15:51,159479.921875
2021-03-04,09:16:14,159482.0625
2021-03-04,09:16:37,159484.25
2021-03-04,09:16:59,159486.34375
2021-03-04,09:17:23,159488.546875
2021-03-04,09:17:47,159490.84375
2021-03-04,09:18:08,159492.90625
2021-03-04,09:18:30,159494.984375
2021-03-04,09:18:54,159497.140625
2021-03-04,09:19:15,159499.078125
2021-03-04,09:19:38,159501.265625
2021-03-04,09:20:02,159503.5
2021-03-04,09:20:24,159505.625
2021-03-04,09:20:47,159507.765625
2021-03-04,09:21:09,159509.828125
2021-03-04,09:21:32,159511.9375
2021-03-04,09:21:54,159514.0625
2021-03-04,09:22:17,159516.453125
2021-03-04,09:22:39,159518.65625
2021-03-04,09:23:01,159520.84375
2021-03-04,09:23:23,159523.03125
2021-03-04,09:23:46,159525.3125
2021-03-04,09:24:09,159527.5625
2021-03-04,09:24:31,159529.75
2021-03-04,09:24:54,159531.875
2021-03-04,09:25:16,159533.921875
2021-03-04,09:25:38,159535.921875
2021-03-04,09:26:01,159538.109375
2021-03-04,09:26:22,159540.140625
2021-03-04,09:26:44,159542.21875
2021-03-04,09:27:07,159544.3125
2021-03-04,09:27:29,159546.328125
2021-03-04,09:27:52,159548.546875
2021-03-04,09:28:15,159550.71875
2021-03-04,09:28:38,159553.09375
2021-03-04,09:29:01,159555.296875
2021-03-04,09:29:24,159557.5625
2021-03-04,09:29:46,159559.640625
2021-03-04,09:30:08,159561.671875
2021-03-04,09:30:31,159563.828125
2021-03-04,09:30:53,159566
2021-03-04,09:31:16,159568.21875
2021-03-04,09:31:38,159570.296875
2021-03-04,09:32:01,159572.46875
2021-03-04,09:32:24,159574.734375
2021-03-04,09:32:47,159576.859375
2021-03-04,09:33:08,159578.890625
2021-03-04,09:33:30,159581.015625
2021-03-04,09:33:53,159583.234375
2021-03-04,09:34:16,159585.328125
2021-03-04,09:34:37,159587.359375
2021-03-04,09:34:59,159589.25
2021-03-04,09:35:20,159591.3125
2021-03-04,09:35:43,159593.390625
2021-03-04,09:36:05,159595.546875
2021-03-04,09:36:28,159597.734375
2021-03-04,09:36:50,159599.84375
2021-03-04,09:37:13,159601.96875
2021-03-04,09:37:35,159604
2021-03-04,09:37:58,159606.125
2021-03-04,09:38:20,159608.09375
2021-03-04,09:38:42,159610.203125
2021-03-04,09:39:04,159612.203125
2021-03-04,09:39:28,159614.390625
2021-03-04,09:39:49,159616.359375
2021-03-04,09:40:14,159618.578125
2021-03-04,09:40:36,159620.59375
2021-03-04,09:40:59,159622.765625
2021-03-04,09:41:20,159624.640625
2021-03-04,09:41:42,159626.75
2021-03-04,09:42:04,159628.75
2021-03-04,09:42:26,159630.8125
2021-03-04,09:42:49,159632.890625
2021-03-04,09:43:13,159635.125
2021-03-04,09:43:35,159637.21875
2021-03-04,09:43:58,159639.4375
2021-03-04,09:44:19,159641.515625
2021-03-04,09:44:42,159643.640625
2021-03-04,09:45:05,159645.671875
2021-03-04,09:45:26,159647.6875
2021-03-04,09:45:49,159649.90625
2021-03-04,09:46:13,159652.21875
2021-03-04,09:46:35,159654.375
2021-03-04,09:46:57,159656.453125
2021-03-04,09:47:19,159658.53125
2021-03-04,09:47:41,159660.578125
2021-03-04,09:48:04,159662.65625
2021-03-04,09:48:28,159664.84375
2021-03-04,09:48:50,159666.9375
2021-03-04,09:49:13,159669.046875
2021-03-04,09:49:35,159671.171875
2021-03-04,09:49:58,159673.328125
2021-03-04,09:50:21,159675.421875
2021-03-04,09:50:43,159677.5
2021-03-04,09:51:05,159679.578125
2021-03-04,09:51:28,159681.640625
2021-03-04,09:51:52,159683.78125
2021-03-04,09:52:14,159685.859375
2021-03-04,09:52:37,159687.984375
2021-03-04,09:52:58,159690.15625
2021-03-04,09:53:20,159692.234375
2021-03-04,09:53:42,159694.453125
2021-03-04,09:54:04,159696.484375
2021-03-04,09:54:26,159698.5625
2021-03-04,09:54:49,159700.609375
2021-03-04,09:55:10,159702.625
2021-03-04,09:55:34,159704.828125
2021-03-04,09:55:57,159707
2021-03-04,09:56:21,159709.140625
2021-03-04,09:56:43,159711.03125
2021-03-04,09:57:05,159713.125
2021-03-04,09:57:28,159715.125
2021-03-04,09:57:50,159717.203125
2021-03-04,09:58:13,159719.265625
2021-03-04,09:58:36,159721.359375
2021-03-04,09:58:59,159723.4375
2021-03-04,09:59:21,159725.359375
2021-03-04,09:59:43,159727.4375
2021-03-04,10:00:06,159729.453125
2021-03-04,10:00:28,159731.421875
2021-03-04,10:00:50,159733.359375
2021-03-04,10:01:13,159735.375
2021-03-04,10:01:36,159737.40625
2021-03-04,10:01:58,159739.421875
2021-03-04,10:02:20,159741.390625
2021-03-04,10:02:43,159743.46875
2021-03-04,10:03:06,159745.453125
2021-03-04,10:03:29,159747.5625
2021-03-04,10:03:52,159749.5
2021-03-04,10:04:14,159751.5
2021-03-04,10:04:36,159753.46875
2021-03-04,10:04:58,159755.484375
2021-03-04,10:05:21,159757.40625
2021-03-04,10:05:43,159759.328125
2021-03-04,10:06:06,159761.375
2021-03-04,10:06:28,159763.296875
2021-03-04,10:06:51,159765.296875
2021-03-04,10:07:13,159767.234375
2021-03-04,10:07:34,159769.15625
2021-03-04,10:07:58,159771.234375
2021-03-04,10:08:19,159773.0625
2021-03-04,10:08:42,159775.09375
2021-03-04,10:09:04,159777.015625
2021-03-04,10:09:27,159778.953125
2021-03-04,10:09:49,159780.890625
2021-03-04,10:10:12,159782.90625
2021-03-04,10:10:34,159784.875
2021-03-04,10:10:56,159786.765625
2021-03-04,10:11:19,159788.765625
2021-03-04,10:11:41,159790.78125
2021-03-04,10:12:04,159792.8125
2021-03-04,10:12:27,159794.90625
2021-03-04,10:12:49,159796.8125
2021-03-04,10:13:11,159798.890625
2021-03-04,10:13:34,159800.90625
2021-03-04,10:13:56,159802.953125
2021-03-04,10:14:19,159804.90625
2021-03-04,10:14:42,159806.953125
2021-03-04,10:15:05,159809.046875
2021-03-04,10:15:28,159811.109375
2021-03-04,10:15:50,159813.078125
2021-03-04,10:16:13,159815.140625
2021-03-04,10:16:35,159817.1875
2021-03-04,10:16:58,159819.234375
2021-03-04,10:17:20,159821.234375
2021-03-04,10:17:42,159823.28125
2021-03-04,10:18:04,159825.296875
2021-03-04,10:18:27,159827.359375
2021-03-04,10:18:49,159829.40625
2021-03-04,10:19:12,159831.4375
2021-03-04,10:19:35,159833.53125
2021-03-04,10:19:56,159835.5625
2021-03-04,10:20:19,159837.609375
2021-03-04,10:20:42,159839.796875
2021-03-04,10:21:05,159842.046875
2021-03-04,10:21:28,159844.15625
2021-03-04,10:21:50,159846.125
2021-03-04,10:22:13,159848.296875
2021-03-04,10:22:34,159850.3125
2021-03-04,10:22:57,159852.375
2021-03-04,10:23:18,159854.359375
2021-03-04,10:23:41,159856.421875
2021-03-04,10:24:03,159858.5
2021-03-04,10:24:25,159860.578125
2021-03-04,10:24:47,159862.578125
2021-03-04,10:25:09,159864.65625
2021-03-04,10:25:31,159866.71875
2021-03-04,10:25:54,159868.8125
2021-03-04,10:26:17,159870.953125
2021-03-04,10:26:39,159873.140625
2021-03-04,10:27:03,159875.515625
2021-03-04,10:27:25,159877.65625
2021-03-04,10:27:48,159879.78125
2021-03-04,10:28:12,159881.984375
2021-03-04,10:28:35,159884.1875
2021-03-04,10:28:59,159886.40625
2021-03-04,10:29:21,159888.4375
2021-03-04,10:29:43,159890.5
2021-03-04,10:30:06,159892.640625
2021-03-04,10:30:27,159894.640625
2021-03-04,10:30:49,159896.640625
2021-03-04,10:31:12,159898.796875
2021-03-04,10:31:35,159900.921875
2021-03-04,10:31:59,159903.25
2021-03-04,10:32:23,159905.4375
2021-03-04,10:32:45,159907.546875
2021-03-04,10:33:08,159909.71875
2021-03-04,10:33:30,159911.859375
2021-03-04,10:33:53,159913.984375
2021-03-04,10:34:15,159916.0625
2021-03-04,10:34:37,159918.203125
2021-03-04,10:35:00,159920.421875
2021-03-04,10:35:23,159922.671875
2021-03-04,10:35:47,159924.953125
2021-03-04,10:36:09,159927.109375
2021-03-04,10:36:31,159929.25
2021-03-04,10:36:54,159931.5
2021-03-04,10:37:16,159933.640625
2021-03-04,10:37:38,159935.71875
2021-03-04,10:38:01,159937.875
2021-03-04,10:38:23,159939.984375
2021-03-04,10:38:45,159942.0625
2021-03-04,10:39:08,159944.109375
2021-03-04,10:39:30,159946.1875
2021-03-04,10:39:53,159948.3125
2021-03-04,10:40:16,159950.4375
2021-03-04,10:40:38,159952.375
2021-03-04,10:41:00,159954.375
2021-03-04,10:41:24,159956.484375
2021-03-04,10:41:47,159958.53125
2021-03-04,10:42:09,159960.484375
2021-03-04,10:42:32,159962.578125
2021-03-04,10:42:55,159964.578125
2021-03-04,10:43:18,159966.59375
2021-03-04,10:43:40,159968.640625
2021-03-04,10:44:02,159970.609375
2021-03-04,10:44:24,159972.65625
2021-03-04,10:44:47,159974.75
2021-03-04,10:45:10,159976.671875
2021-03-04,10:45:33,159978.828125
2021-03-04,10:45:56,159981
2021-03-04,10:46:19,159983.125
2021-03-04,10:46:42,159985.1875
2021-03-04,10:47:05,159987.234375
2021-03-04,10:47:27,159989.234375
2021-03-04,10:47:49,159991.234375
2021-03-04,10:48:11,159993.25
2021-03-04,10:48:34,159995.453125
2021-03-04,10:48:56,159997.5
2021-03-04,10:49:19,159999.5625
2021-03-04,10:49:42,160001.734375
2021-03-04,10:50:04,160003.921875
2021-03-04,10:50:26,160006.234375
2021-03-04,10:50:49,160008.578125
2021-03-04,10:51:12,160010.875
2021-03-04,10:51:35,160013.28125
2021-03-04,10:51:58,160015.546875
2021-03-04,10:52:20,160017.859375
2021-03-04,10:52:43,160020.21875
2021-03-04,10:53:07,160022.640625
2021-03-04,10:53:31,160025.09375
2021-03-04,10:53:53,160027.390625
2021-03-04,10:54:17,160029.71875
2021-03-04,10:54:40,160032.140625
2021-03-04,10:55:02,160034.390625
2021-03-04,10:55:25,160036.765625
2021-03-04,10:55:48,160039.109375
2021-03-04,10:56:10,160041.40625
2021-03-04,10:56:33,160043.71875
2021-03-04,10:56:56,160045.890625
2021-03-04,10:57:19,160048.203125
2021-03-04,10:57:41,160050.390625
2021-03-04,10:58:04,160052.546875
2021-03-04,10:58:27,160054.796875
2021-03-04,10:58:50,160057.109375
2021-03-04,10:59:13,160059.453125
2021-03-04,10:59:36,160061.671875
2021-03-04,10:59:59,160063.953125
2021-03-04,11:00:22,160066.265625
2021-03-04,11:00:45,160068.625
2021-03-04,11:01:09,160071.078125
2021-03-04,11:01:31,160073.21875
2021-03-04,11:01:55,160075.40625
2021-03-04,11:02:17,160077.71875
2021-03-04,11:02:41,160080.03125
2021-03-04,11:03:05,160082.265625
2021-03-04,11:03:27,160084.515625
2021-03-04,11:03:50,160086.828125
2021-03-04,11:04:14,160089.109375
2021-03-04,11:04:37,160091.328125
2021-03-04,11:05:01,160093.65625
2021-03-04,11:05:24,160096.03125
2021-03-04,11:05:46,160098.203125
2021-03-04,11:06:10,160100.46875
2021-03-04,11:06:32,160102.515625
2021-03-04,11:06:55,160104.859375
2021-03-04,11:07:18,160107.1875
2021-03-04,11:07:40,160109.359375
2021-03-04,11:08:03,160111.5625
2021-03-04,11:08:26,160113.828125
2021-03-04,11:08:49,160116.046875
2021-03-04,11:09:12,160118.359375
2021-03-04,11:09:33,160120.609375
2021-03-04,11:09:55,160122.765625
2021-03-04,11:10:18,160124.90625
2021-03-04,11:10:40,160127.046875
2021-03-04,11:11:02,160129.375
2021-03-04,11:11:25,160131.6875
2021-03-04,11:11:47,160133.75
2021-03-04,11:12:09,160135.859375
2021-03-04,11:12:32,160138.046875
2021-03-04,11:12:54,160140.15625
2021-03-04,11:13:15,160142.328125
2021-03-04,11:13:39,160144.65625
2021-03-04,11:14:01,160146.8125
2021-03-04,11:14:23,160148.921875
2021-03-04,11:14:45,160151.078125
2021-03-04,11:15:07,160153.265625
2021-03-04,11:15:30,160155.4375
2021-03-04,11:15:52,160157.46875
2021-03-04,11:16:15,160159.609375
2021-03-04,11:16:37,160161.875
2021-03-04,11:17:00,160164.203125
2021-03-04,11:17:23,160166.328125
2021-03-04,11:17:46,160168.4375
2021-03-04,11:18:09,160170.71875
2021-03-04,11:18:31,160172.8125
2021-03-04,11:18:52,160174.765625
2021-03-04,11:19:16,160176.875
2021-03-04,11:19:38,160178.859375
2021-03-04,11:20:00,160180.9375
2021-03-04,11:20:22,160183.09375
2021-03-04,11:20:45,160185.171875
2021-03-04,11:21:08,160187.265625
2021-03-04,11:21:31,160189.265625
2021-03-04,11:21:54,160191.4375
2021-03-04,11:22:16,160193.625
2021-03-04,11:22:39,160195.75
2021-03-04,11:23:03,160198
2021-03-04,11:23:24,160200
2021-03-04,11:23:47,160201.953125
2021-03-04,11:24:09,160203.96875
2021-03-04,11:24:34,160206.3125
2021-03-04,11:24:57,160208.4375
2021-03-04,11:25:20,160210.59375
2021-03-04,11:25:42,160212.625
2021-03-04,11:26:05,160214.71875
2021-03-04,11:26:28,160216.75
2021-03-04,11:26:50,160218.953125
2021-03-04,11:27:12,160221.140625
2021-03-04,11:27:35,160223.3125
2021-03-04,11:27:58,160225.453125
2021-03-04,11:28:21,160227.609375
2021-03-04,11:28:43,160229.765625
2021-03-04,11:29:05,160231.984375
2021-03-04,11:29:28,160234
2021-03-04,11:29:50,160236.0625
2021-03-04,11:30:13,160238.140625
2021-03-04,11:30:35,160240.375
2021-03-04,11:30:58,160242.5625
2021-03-04,11:31:21,160244.78125
2021-03-04,11:31:44,160246.921875
2021-03-04,11:32:07,160249.015625
2021-03-04,11:32:31,160251.203125
2021-03-04,11:32:54,160253.375
2021-03-04,11:33:17,160255.65625
2021-03-04,11:33:39,160257.734375
2021-03-04,11:34:03,160259.875
2021-03-04,11:34:25,160261.84375
2021-03-04,11:34:47,160263.828125
2021-03-04,11:35:09,160265.96875
2021-03-04,11:35:33,160268.171875
2021-03-04,11:35:55,160270.234375
2021-03-04,11:36:17,160272.3125
2021-03-04,11:36:39,160274.3125
2021-03-04,11:37:01,160276.375
2021-03-04,11:37:24,160278.4375
2021-03-04,11:37:46,160280.53125
2021-03-04,11:38:09,160282.640625
2021-03-04,11:38:32,160284.8125
2021-03-04,11:38:56,160286.984375
2021-03-04,11:39:18,160289.0625
2021-03-04,11:39:41,160291.09375
2021-03-04,11:40:04,160293.15625
2021-03-04,11:40:26,160295.21875
2021-03-04,11:40:49,160297.296875
2021-03-04,11:41:13,160299.484375
2021-03-04,11:41:35,160301.59375
2021-03-04,11:41:57,160303.625
2021-03-04,11:42:20,160305.71875
2021-03-04,11:42:42,160307.765625
2021-03-04,11:43:04,160309.84375
2021-03-04,11:43:26,160311.875
2021-03-04,11:43:48,160313.875
2021-03-04,11:44:10,160315.875
2021-03-04,11:44:33,160317.984375
2021-03-04,11:44:56,160320.09375
2021-03-04,11:45:19,160322.15625
2021-03-04,11:45:42,160324.21875
2021-03-04,11:46:04,160326.203125
2021-03-04,11:46:28,160328.3125
2021-03-04,11:46:50,160330.28125
2021-03-04,11:47:12,160332.359375
2021-03-04,11:47:35,160334.328125
2021-03-04,11:47:58,160336.4375
2021-03-04,11:48:20,160338.4375
2021-03-04,11:48:43,160340.515625
2021-03-04,11:49:06,160342.59375
2021-03-04,11:49:29,160344.640625
2021-03-04,11:49:52,160346.765625
2021-03-04,11:50:15,160348.765625
2021-03-04,11:50:37,160350.765625
2021-03-04,11:51:00,160352.828125
2021-03-04,11:51:22,160354.796875
2021-03-04,11:51:45,160356.90625
2021-03-04,11:52:06,160358.9375
2021-03-04,11:52:29,160361.109375
2021-03-04,11:52:51,160363.234375
2021-03-04,11:53:13,160365.25
2021-03-04,11:53:36,160367.421875
2021-03-04,11:53:59,160369.46875
2021-03-04,11:54:22,160371.609375
2021-03-04,11:54:45,160373.703125
2021-03-04,11:55:07,160375.65625
2021-03-04,11:55:30,160377.6875
2021-03-04,11:55:52,160379.625
2021-03-04,11:56:14,160381.734375
2021-03-04,11:56:36,160383.734375
2021-03-04,11:56:59,160385.875
2021-03-04,11:57:23,160388.0625
2021-03-04,11:57:46,160390.203125
2021-03-04,11:58:10,160392.359375
2021-03-04,11:58:31,160394.328125
2021-03-04,11:58:54,160396.390625
2021-03-04,11:59:15,160398.390625
2021-03-04,11:59:38,160400.5625
2021-03-04,12:00:00,160402.625
2021-03-04,12:00:22,160404.796875
2021-03-04,12:00:45,160406.90625
2021-03-04,12:01:07,160409.046875
2021-03-04,12:01:29,160411.109375
2021-03-04,12:01:51,160413.125
2021-03-04,12:02:15,160415.21875
2021-03-04,12:02:36,160417.234375
2021-03-04,12:02:59,160419.3125
2021-03-04,12:03:22,160421.328125
2021-03-04,12:03:45,160423.421875
2021-03-04,12:04:07,160425.4375
2021-03-04,12:04:29,160427.4375
2021-03-04,12:04:52,160429.53125
2021-03-04,12:05:16,160431.609375
2021-03-04,12:05:39,160433.640625
2021-03-04,12:06:01,160435.625
2021-03-04,12:06:23,160437.59375
2021-03-04,12:06:45,160439.5
2021-03-04,12:07:08,160441.5
2021-03-04,12:07:30,160443.5
2021-03-04,12:07:53,160445.5
2021-03-04,12:08:16,160447.46875
2021-03-04,12:08:38,160449.421875
2021-03-04,12:09:01,160451.375
2021-03-04,12:09:23,160453.359375
2021-03-04,12:09:46,160455.359375
2021-03-04,12:10:10,160457.421875
2021-03-04,12:10:33,160459.421875
2021-03-04,12:10:55,160461.359375
2021-03-04,12:11:19,160463.390625
2021-03-04,12:11:41,160465.3125
2021-03-04,12:12:03,160467.25
2021-03-04,12:12:26,160469.265625
2021-03-04,12:12:48,160471.15625
2021-03-04,12:13:10,160473.03125
2021-03-04,12:13:33,160475
2021-03-04,12:13:55,160476.8125
2021-03-04,12:14:18,160478.84375
2021-03-04,12:14:40,160480.734375
2021-03-04,12:15:03,160482.71875
2021-03-04,12:15:24,160484.59375
2021-03-04,12:15:47,160486.703125
2021-03-04,12:16:11,160488.671875
2021-03-04,12:16:32,160490.609375
2021-03-04,12:16:56,160492.640625
2021-03-04,12:17:21,160494.875
2021-03-04,12:17:46,160497.046875
2021-03-04,12:18:09,160499.0625
2021-03-04,12:18:31,160501
2021-03-04,12:18:53,160502.84375
2021-03-04,12:19:15,160504.796875
2021-03-04,12:19:36,160506.671875
2021-03-04,12:19:59,160508.640625
2021-03-04,12:20:22,160510.609375
