,index,PmP2QAct,PmP2PAct,PL,FedQAct,elspec_PmEAct,PmP2EImportAct,PV,Met_WdSpd,Met_Temp,Met_IrrGloHoztl,Met_IrrPOA,Met_ModTemo,SysBatIAct,SysBatEAct,SysBatSocTotAct,SysBatVAct,SysBatChargingSt,SysBatDischargingSt,date
665,6650,-4.512133856614431,19.254481470482986,206.04534780062156,-1.57920334843594,187.5,18.75,224.25000000279397,1.6,16.200000762939453,298.0,205.0,0.5,-1.666666666666666,762.2496032714844,69.64999771118165,746.3500061035155,0.2765532728936205,0.20832028068416766,2020-10-05 15:50:00
666,6660,-4.6625455794127095,16.120168644448984,182.8059703480114,-0.966765323392698,180.0,14.999999986030161,144.75000000558794,2.5,15.350000381469727,217.0,139.0,0.5,0.277777777777777,762.2496032714844,69.64999771118165,746.3500061035155,0.27696914247691923,0.20863354426414385,2020-10-05 16:00:00
667,6670,-3.6853164624767123,16.956853497929934,178.35019572864877,-0.538831442321112,162.49999998137355,15.0,121.37500000884756,3.0,15.0,172.0,107.0,0.5,0.35294117647058804,762.0671997070312,69.63333129882812,746.3428606305802,0.2773850120602179,0.20894680784412004,2020-10-05 16:10:00
668,6680,-4.677598655223848,14.88049369844897,152.99187398839885,-3.70117963633491,144.99999997671694,15.0,47.249999998603016,2.666666666666667,14.666666666666666,83.0,62.0,0.5,1.538461538461537,762.2496032714844,69.64999771118165,746.2800048828125,0.2778008816435166,0.20926007142409625,2020-10-05 16:20:00
669,6690,-3.7470957303451273,17.901312714916163,142.02155710380768,0.9618367968349281,164.99999994412065,19.6875,30.75000000419095,1.0,14.366667111714682,47.0,44.0,0.5,-2.0,762.7968139648436,69.69999694824217,746.3500061035155,0.2782167512268153,0.20957333500407244,2020-10-05 16:30:00
670,6700,-4.177209768539821,16.81451751024294,181.64328214857318,2.8731081584177973,163.74999999068677,17.624999997206032,51.75000000279397,2.0,14.050000190734863,104.0,37.0,0.5,0.9090909090909091,762.2496032714844,69.64999771118165,746.3166707356767,0.2786326208101139,0.20988659858404862,2020-10-05 16:40:00
671,6710,-3.582254137909202,21.61284025784197,176.8035172356499,1.255690801685506,172.5,21.937499998603016,18.749999965075403,3.0,13.90000057220459,23.5,22.666666666666668,0.5,0.6666666666666661,762.2496032714844,69.64999771118165,746.2833353678388,0.2790484903934126,0.2101998621640248,2020-10-05 16:50:00
672,6720,-4.374166267851124,17.869282598080847,167.04666196952743,-0.8002455792466701,187.49999998603016,15.000000013969839,13.125,3.0,13.699999809265135,19.0,19.0,0.5,-1.529411764705882,762.2496032714844,69.64999771118165,746.3285784040181,0.27946435997671126,0.210513125744001,2020-10-05 17:00:00
673,6730,-4.2439268608888,20.177426020304356,199.7320456816772,5.7903986714997355,203.75000000931323,18.75,7.5,2.3333333333333335,13.450000286102295,15.0,15.428571428571429,0.5,0.15384615384615302,762.2496032714844,69.64999771118165,746.2714320591518,0.27988022956000996,0.2108263893239772,2020-10-05 17:10:00
674,6740,-3.757273849688078,20.06987112966077,180.55550888606476,4.121366979899228,171.2500000046566,21.750000002793968,11.25,2.0,13.275000095367432,14.0,14.0,0.5,-0.29411764705882304,762.2496032714844,69.64999771118165,746.25,0.28029609914330866,0.2111396529039534,2020-10-05 17:20:00
675,6750,-4.487133775291772,16.303468021853217,167.40505239504193,2.590650161850117,163.74999997671694,15.312500009313226,7.5,1.0,13.060000228881837,8.5,8.5,0.5,0.8823529411764701,762.0671997070312,69.63333129882812,746.2833353678388,0.2807119687266073,0.21145291648392958,2020-10-05 17:30:00
676,6760,-1.244436314076553,19.677546701933206,169.00826998623927,1.760785658617277,195.00000002793968,22.125000001396984,2.487841985873263,1.6666666666666667,12.850000381469727,0.0,0.0,0.5,1.3333333333333321,762.2496032714844,69.64999771118165,746.25,0.281127838309906,0.21176618006390577,2020-10-05 17:40:00
677,6770,-0.541509886888357,23.113871892293297,202.43976565769742,-7.375108994475197,237.4999999674037,24.000000001396984,2.4574469505564203,1.1111111111111112,12.742857115609304,0.06157635467980296,0.06172839506172839,0.5,1.2777777777777781,762.2496032714844,69.64999771118165,746.2428588867188,0.28154370789320465,0.21207944364388195,2020-10-05 17:50:00
678,6780,-1.559321289432459,27.845247507095333,192.57253999530144,-15.103241319054952,219.99999997671694,26.499999999068677,2.4270519152395775,0.11111111111111116,12.620000267028809,0.12315270935960591,0.12345679012345678,0.5,-2.166666666666666,762.7968139648436,69.69999694824217,746.3,0.28195957747650335,0.21239270722385817,2020-10-05 18:00:00
679,6790,-2.208899897748026,24.33045013812409,217.97162187208824,-15.54067773085374,239.99999995809048,24.749999998603016,2.396656879922735,0.9,12.199999809265135,0.18472906403940886,0.18518518518518517,0.5,0.461538461538461,762.4320068359375,69.66666412353514,746.224998474121,0.28237544705980205,0.21270597080383435,2020-10-05 18:10:00
680,6800,-3.6088608302989913,22.08437123574501,559.9747492009944,112.86552893898703,517.5,23.249999997206032,2.366261844605892,0.5,11.766666730244955,0.24630541871921183,0.24691358024691357,0.5,-1.777777777777777,762.7968139648436,69.69999694824217,746.199991861979,0.2827913166431007,0.21301923438381054,2020-10-05 18:20:00
681,6810,-3.94812020204835,22.231550442970402,553.0336998055834,109.19816514423913,521.25,21.937499998603016,2.3358668092890493,1.7777777777777777,11.450000286102295,0.3078817733990148,0.30864197530864196,0.5,0.09090909090909001,762.2496032714844,69.64999771118165,746.2199951171875,0.2832071862263994,0.21333249796378673,2020-10-05 18:30:00
682,6820,-2.409560772321992,18.82882026864701,549.5062437315244,106.69838694522255,625.0000000186265,17.50000001862645,2.305471773972206,1.25,11.25,0.3694581280788177,0.37037037037037035,0.5,2.846153846153846,762.2496032714844,69.64999771118165,746.1571393694195,0.28362305580969804,0.21364576154376294,2020-10-05 18:40:00
683,6830,-2.049000947563736,17.614567174320733,546.134600275213,107.94444573142307,516.250000060536,19.6875,2.2750767386553634,1.875,11.460000228881835,0.4310344827586207,0.43209876543209874,0.5,0.2,762.2496032714844,69.64999771118165,746.2166646321615,0.28403892539299674,0.21395902512373913,2020-10-05 18:50:00
684,6840,-3.268165724173835,16.85606215610977,540.0568916106894,108.37676563094148,508.7500000046566,17.8125,2.2446817033385207,1.4285714285714286,11.633333524068195,0.49261083743842365,0.49382716049382713,0.5,2.388888888888889,761.702392578125,69.59999847412111,746.1428484235493,0.2844547949762954,0.2142722887037153,2020-10-05 19:00:00
685,6850,-2.681938251933535,15.493100771696666,544.9679449172247,111.0337369745428,502.5,15.0,2.214286668021678,1.5714285714285714,11.64000015258789,0.5541871921182266,0.5555555555555556,0.5,1.071428571428571,762.0671997070312,69.63333129882812,746.1499938964844,0.2848706645595941,0.2145855522836915,2020-10-05 19:10:00
686,6860,-1.138376842129905,18.49219750114109,527.50265588493,122.52157570551903,502.5,17.8125,2.183891632704835,1.125,11.800000190734865,0.6157635467980296,0.6172839506172839,0.5,0.17647058823529402,762.2496032714844,69.64999771118165,746.1777750651044,0.2852865341428928,0.21489881586366769,2020-10-05 19:20:00
687,6870,-1.275081898157413,18.850018012423472,167.3261815974143,3.615192640812022,187.50000004190952,21.5625,2.1534965973879925,1.8571428571428572,11.760000038146973,0.6773399014778325,0.6790123456790123,0.5,0.33333333333333304,762.1584014892578,69.64166450500488,746.2,0.28570240372619143,0.2152120794436439,2020-10-05 19:30:00
688,6880,-1.34276127092766,22.206111708931296,158.2339816774641,3.689746345173228,185.00000002328306,22.874999998603016,2.1231015620711498,1.3333333333333333,11.766666730244955,0.7389162561576355,0.7407407407407407,0.5,-0.4,762.2496032714844,69.64999771118165,746.1599975585938,0.28611827330949013,0.2155253430236201,2020-10-05 19:40:00
689,6890,-1.323773895700772,16.523444880609926,154.2983822603838,-0.355046744780107,172.50000001396984,15.312499981373549,2.092706526754307,1.375,11.92727314342152,0.8004926108374385,0.8024691358024691,0.5,1.0,762.2496032714844,69.64999771118165,746.1571393694195,0.2865341428927888,0.21583860660359627,2020-10-05 19:50:00
690,6900,-1.755082799270089,18.043242980693947,148.8899366432261,0.38471795136020204,167.50000001862645,17.8125,2.0623114914374643,1.3333333333333333,12.050000190734863,0.8620689655172414,0.8641975308641975,0.5,0.0625,762.2496032714844,69.64999771118165,746.1571393694195,0.2869500124760875,0.21615187018357246,2020-10-05 20:00:00
691,6910,0.25782752888543203,14.07353556869377,141.55232332463848,-0.10133159029231001,162.4999999953434,15.0,2.0319164561206216,0.6666666666666667,11.96666685740153,0.9236453201970444,0.9259259259259258,0.5,-1.666666666666666,762.2496032714844,69.64999771118165,746.139990234375,0.2873658820593862,0.21646513376354864,2020-10-05 20:10:00
692,6920,-1.810434001301406,14.249594468986038,154.66632755245786,1.556374582427519,169.99999998137355,15.0,2.001521420803779,1.0,11.600000381469727,0.9852216748768473,0.9876543209876543,0.5,-3.11111111111111,762.7968139648436,69.69999694824217,746.25,0.2877817516426848,0.21677839734352486,2020-10-05 20:20:00
693,6930,-1.5718948953556562,15.984650860662041,163.83282835293662,-0.926529139006903,177.49999998137355,16.875,1.971126385486936,1.0,11.600000381469727,1.0467980295566504,1.0493827160493827,0.5,0.16666666666666602,762.2496032714844,69.64999771118165,746.155551486545,0.2881976212259835,0.21709166092350105,2020-10-05 20:30:00
694,6940,-1.111393999080268,16.453523942979714,160.60939235862242,3.8523736038339242,175.0000000046566,18.75,1.9407313501700934,1.25,11.800000190734865,1.1083743842364533,1.1111111111111112,0.5,0.210526315789473,762.2496032714844,69.64999771118165,746.0999930245533,0.28861349080928217,0.21740492450347723,2020-10-05 20:40:00
695,6950,-1.579695399356098,15.965564785332514,161.64535937262966,0.810745352331329,182.5000000046566,16.875,1.9103363148532506,1.0,11.90000057220459,1.1699507389162562,1.1728395061728394,0.5,-1.25,762.4320068359375,69.66666412353514,746.1599975585938,0.28902936039258087,0.21771818808345342,2020-10-05 20:50:00
696,6960,-0.09641794800758301,16.794466314644648,161.58676120691135,2.199543382972478,182.50000001862645,17.187499995343387,1.8799412795364079,0.25,11.600000381469727,1.2315270935960592,1.2345679012345678,0.5,1.0,761.702392578125,69.59999847412111,746.1099914550781,0.28944522997587957,0.2180314516634296,2020-10-05 21:00:00
697,6970,-2.171631684757414,17.44975571672456,144.6848672512358,0.011954913968625,167.5000000325963,19.250000012107193,1.8495462442195651,2.0,11.625000238418579,1.293103448275862,1.2962962962962963,0.5,-3.25,762.4320068359375,69.66666412353514,746.1599975585938,0.2898610995591782,0.21834471524340582,2020-10-05 21:10:00
698,6980,-1.199990639463067,15.461543428486786,146.806672682456,-0.636657098835369,165.0,14.999999986030161,1.8191512089027224,0.5,11.90000057220459,1.354679802955665,1.3580246913580245,0.5,1.357142857142857,762.2496032714844,69.64999771118165,746.0999908447264,0.2902769691424769,0.218657978823382,2020-10-05 21:20:00
699,6990,-1.779795909539247,13.848794130178597,120.36211109161373,-0.5505883322496501,142.49999998603016,13.750000011641532,1.7887561735858797,2.0,12.199999809265135,1.416256157635468,1.419753086419753,0.5,-0.818181818181818,762.2496032714844,69.64999771118165,746.1571393694195,0.29069283872577556,0.2189712424033582,2020-10-05 21:30:00
700,7000,-1.2987749121405852,11.895484250167318,119.19292810613457,-1.676744897056508,137.5000000046566,13.125,1.758361138269037,1.3333333333333333,12.137500166893005,1.477832512315271,1.4814814814814814,0.5,1.8,762.2496032714844,69.64999771118165,746.0999908447264,0.29110870830907426,0.21928450598333438,2020-10-05 21:40:00
701,7010,-1.399346033732096,11.319151949882508,147.16796889128508,3.523802842412676,165.0,11.25,1.727966102952194,0.16666666666666674,12.04285730634417,1.539408866995074,1.5432098765432098,0.5,-0.8125,762.2496032714844,69.64999771118165,746.1285661969868,0.2915245778923729,0.21959776956331056,2020-10-05 21:50:00
702,7020,-1.219735366024383,12.87279095608964,150.31154083537172,5.48335553577968,140.00000000931323,13.125,1.6975710676353513,0.6363636363636364,12.0,1.600985221674877,1.6049382716049383,0.5,-1.214285714285714,762.2496032714844,69.64999771118165,746.0999930245533,0.2919404474756716,0.21991103314328678,2020-10-05 22:00:00
703,7030,0.085456725623872,11.191431609443995,156.21628833872026,3.715450804967146,142.5,9.375,1.6671760323185085,0.33333333333333337,11.880000495910645,1.66256157635468,1.6666666666666665,0.5,-0.583333333333333,762.0671997070312,69.63333129882812,746.05712890625,0.2923563170589703,0.22022429672326296,2020-10-05 22:10:00
704,7040,-1.358472646592737,14.57189698730196,148.06077899764065,1.954138912458335,141.24999997671694,15.625000011641532,1.6367809970016658,0.5,11.813333574930828,1.7241379310344829,1.728395061728395,0.5,-0.5454545454545451,762.2496032714844,69.64999771118165,746.0999930245533,0.29277218664226895,0.22053756030323915,2020-10-05 22:20:00
705,7050,-1.565079614647432,11.027664698087255,142.26060443058194,4.181515671990134,136.2499999953434,11.25,1.606385961684823,2.0,11.625000238418579,1.7857142857142858,1.7901234567901234,0.5,0.0,762.2496032714844,69.64999771118165,746.0499877929686,0.29318805622556765,0.22085082388321534,2020-10-05 22:30:00
706,7060,-1.192366796617324,8.619341167910347,133.47143286989447,0.28480944493869403,123.75,9.375,1.5759909263679803,1.5,11.59500036239624,1.8472906403940887,1.8518518518518516,0.5,1.0,762.2496032714844,69.64999771118165,746.0499877929686,0.2936039258088663,0.22116408746319152,2020-10-05 22:40:00
707,7070,-2.554944315199124,9.731264615462997,137.12337738877036,2.816725514969736,123.75,11.875000004656613,1.5455958910511374,1.5,11.570000267028808,1.9088669950738917,1.91358024691358,0.5,0.846153846153845,762.2496032714844,69.64999771118165,746.0,0.294019795392165,0.22147735104316774,2020-10-05 22:50:00
708,7080,-3.028230279142206,9.52965737218442,135.51003872906725,2.679715119089399,155.00000000931323,7.5,1.5152008557342946,1.5,11.545000171661377,1.9704433497536946,1.9753086419753085,0.5,-1.0,762.2496032714844,69.64999771118165,746.0499877929686,0.2944356649754637,0.22179061462314392,2020-10-05 23:00:00
709,7090,-1.01663942583676,7.332566734017996,139.9906043668764,5.367225586849708,165.0,9.375,1.484805820417452,1.75,11.520000076293945,2.0320197044334978,2.0370370370370368,0.5,-0.7333333333333331,762.2496032714844,69.64999771118165,746.0571376255579,0.29485153455876234,0.2221038782031201,2020-10-05 23:10:00
710,7100,-0.8235566367705661,9.708303318852963,134.54354584007936,2.667025158447878,131.25,9.375,1.4544107851006092,1.2,11.520000076293945,2.0935960591133007,2.0987654320987654,0.5,0.125,762.2496032714844,69.64999771118165,746.0166625976561,0.29526740414206104,0.2224171417830963,2020-10-05 23:20:00
711,7110,-1.323709294952527,9.279084148570004,133.31416732124657,3.757833747952073,126.2499999627471,9.375,1.4240157497837664,4.0,11.699999809265135,2.1551724137931036,2.1604938271604937,0.5,0.866666666666666,762.0671997070312,69.63333129882812,746.0166625976561,0.2956832737253597,0.2227304053630725,2020-10-05 23:30:00
712,7120,-1.645242999990781,9.4962009083141,130.62390286581856,3.451900728395052,152.5000000046566,11.25,1.3936207144669237,5.0,11.90000057220459,2.2167487684729066,2.2222222222222223,0.5,1.111111111111111,762.2496032714844,69.64999771118165,746.0,0.2960991433086584,0.2230436689430487,2020-10-05 23:40:00
713,7130,1.290510830347952,7.847100767596012,130.9792473595422,0.64036231664094,128.75000005122274,7.5,1.363225679150081,5.0,12.020000076293945,2.2783251231527095,2.2839506172839505,0.5,0.0,762.2496032714844,69.64999771118165,745.9833374023436,0.2965150128919571,0.22335693252302488,2020-10-05 23:50:00
714,7140,-1.5713214015556591,8.834538075102474,139.70168063876866,2.4206631067579822,131.25,5.625,1.3328306438332382,0.5,12.050000190734863,2.3399014778325125,2.3456790123456788,0.5,-0.636363636363636,762.2496032714844,69.64999771118165,746.0272716175427,0.29693088247525573,0.22367019610300107,2020-10-06 00:00:00
715,7150,-1.098205452873593,9.429696732208509,129.20065378259721,2.850245671766297,149.99999997206032,7.5,1.3024356085163955,3.333333333333333,12.0,2.4014778325123154,2.4074074074074074,0.5,2.2,761.702392578125,69.59999847412111,745.9500122070312,0.29734675205855443,0.22398345968297725,2020-10-06 00:10:00
716,7160,-1.6090552732348442,9.30975756974056,143.28608955593285,5.06568791689696,140.00000002328306,9.375,1.2720405731995528,3.0,11.94117680717917,2.4630541871921183,2.4691358024691357,0.5,-0.5,762.2496032714844,69.64999771118165,746.0,0.2977626216418531,0.22429672326295347,2020-10-06 00:20:00
717,7170,-1.001482064188536,6.761637748298,144.05033943245,1.059865851123053,143.74999995343387,9.375,1.24164553788271,4.0,12.0,2.5246305418719213,2.530864197530864,0.5,-0.7058823529411761,762.4320068359375,69.66666412353514,746.0099975585938,0.2981784912251518,0.22460998684292965,2020-10-06 00:30:00
718,7180,0.229530706217414,7.7517698633259755,136.25194210476343,6.121207744703382,137.49999999068677,5.625,1.2112505025658673,3.5,11.950000286102295,2.586206896551724,2.5925925925925926,0.5,-0.058823529411764004,762.2496032714844,69.64999771118165,745.9833374023436,0.2985943608084505,0.22492325042290584,2020-10-06 00:40:00
719,7190,-1.077737437827246,9.220204213569906,136.41992319547214,6.209319177074966,121.24999999534339,7.5,1.1808554672490246,1.6666666666666665,11.810000228881837,2.647783251231527,2.654320987654321,0.5,-0.6666666666666661,762.4320068359375,69.66666412353514,745.9750061035155,0.2990102303917491,0.22523651400288203,2020-10-06 00:50:00
720,7200,-1.124100618637524,8.872359159718387,133.19656715736733,4.217670378861604,128.75000005122274,9.375,1.1504604319321816,4.0,11.893333880106608,2.70935960591133,2.716049382716049,0.5,-1.076923076923076,762.2496032714844,69.64999771118165,745.9800048828125,0.2994260999750478,0.2255497775828582,2020-10-06 01:00:00
721,7210,-1.528229224681854,8.164002870258528,135.48263244628907,4.122176951116268,132.4999999674037,9.375,1.1200653966153389,2.6666666666666665,11.826666959126792,2.770935960591133,2.7777777777777777,0.5,0.0,762.7968139648436,69.69999694824217,745.9833374023436,0.29984196955834647,0.22586304116283443,2020-10-06 01:10:00
722,7220,-1.6848968844170922,8.967961459324277,134.76393252286047,4.821392818328436,152.49999999068677,9.375,1.0896703612984961,1.75,11.745454528115012,2.832512315270936,2.839506172839506,0.5,0.1875,762.2496032714844,69.64999771118165,745.9666748046875,0.30025783914164517,0.2261763047428106,2020-10-06 01:20:00
723,7230,-1.032617172774146,8.887936763274363,129.41774322789743,4.413977417990425,131.25,9.375,1.0592753259816534,3.0,11.775000095367432,2.894088669950739,2.9012345679012346,0.5,-1.0,762.2496032714844,69.64999771118165,745.9500122070312,0.3006737087249438,0.2264895683227868,2020-10-06 01:30:00
724,7240,-1.589844404765874,8.89945578171035,129.37491614665456,1.8345218583157181,157.5,11.25,1.0288802906648107,1.1428571428571428,11.622222476535374,2.955665024630542,2.962962962962963,0.5,-0.7222222222222221,762.4320068359375,69.66666412353514,745.9500045776366,0.3010895783082425,0.22680283190276299,2020-10-06 01:40:00
725,7250,-0.785756856537936,7.6900200088818895,110.97510606997481,1.3414968607622542,110.00000002328306,9.375,0.998485255347968,1.75,11.724999904632568,3.0172413793103448,3.024691358024691,0.5,0.27272727272727204,762.2496032714844,69.64999771118165,745.9166768391926,0.3015054478915412,0.22711609548273917,2020-10-06 01:50:00
726,7260,-0.890849621149531,9.049121256532336,109.34786907377699,1.616874234034464,106.24999999534339,5.625,0.9680902200311252,2.0,11.887500524520874,3.078817733990148,3.0864197530864197,0.5,-1.125,762.2496032714844,69.64999771118165,745.9500122070312,0.30192131747483986,0.22742935906271539,2020-10-06 02:00:00
727,7270,-0.914776590031881,7.128635418826137,106.51223684240264,-0.62649300222031,132.50000000931323,9.375,0.9376951847142825,1.5,11.744444423251682,3.140394088669951,3.148148148148148,0.5,-1.142857142857142,762.4320068359375,69.66666412353514,745.9400146484375,0.30233718705813856,0.22774262264269157,2020-10-06 02:10:00
728,7280,-0.928082057407923,9.195961113633778,104.55752851378243,-1.054280949605478,98.74999998137355,5.625,0.9073001493974397,3.5,11.766666730244955,3.201970443349754,3.2098765432098766,0.5,0.125,761.702392578125,69.59999847412111,745.960009765625,0.3027530566414372,0.22805588622266776,2020-10-06 02:20:00
729,7290,-1.128951912772828,7.5466430545908185,112.42045248280395,0.282889834462522,137.49999999068677,7.5,0.876905114080597,2.0,11.686486373076566,3.263546798029557,3.271604938271605,0.5,2.285714285714285,762.0671997070312,69.63333129882812,745.8900085449217,0.3031689262247359,0.22836914980264394,2020-10-06 02:30:00
730,7300,-0.843376789184716,8.917662771124586,114.78742516257547,0.509162329067693,132.50000002328306,9.375,0.8465100787637541,1.6666666666666667,11.659459500699429,3.32512315270936,3.333333333333333,0.5,-1.071428571428571,762.7968139648436,69.69999694824217,745.9500122070312,0.3035847958080346,0.22868241338262013,2020-10-06 02:40:00
731,7310,-1.7130119920333962,8.657135824871883,107.95778054457443,-2.9228383644863403,110.0000000372529,7.5,0.8161150434469113,3.5,11.632432628322292,3.386699507389163,3.3950617283950617,0.5,-0.16666666666666602,762.7968139648436,69.69999694824217,745.9500122070312,0.30400066539133325,0.22899567696259635,2020-10-06 02:50:00
732,7320,-1.372016046568751,8.913355923500381,111.25523863898384,-1.557023149017894,108.75,7.5,0.7857200081300686,2.6666666666666665,11.605405755945155,3.4482758620689657,3.45679012345679,0.5,0.0,762.2496032714844,69.64999771118165,745.9250030517578,0.30441653497463195,0.22930894054257253,2020-10-06 03:00:00
733,7330,-0.06472902838140701,7.574375336911497,106.29933836749785,0.052025011373222005,103.75000003259629,9.375,0.7553249728132259,2.5,11.487500071525574,3.5098522167487687,3.518518518518518,0.5,-0.5454545454545451,762.4320068359375,69.66666412353514,745.883341471354,0.3048324045579306,0.22962220412254872,2020-10-06 03:10:00
734,7340,-1.4873502294019771,9.197375855203399,111.5503669594818,-1.668805557544585,129.99999997671694,9.375,0.7249299374963831,2.0,11.384211038288317,3.5714285714285716,3.580246913580247,0.5,-1.75,762.2496032714844,69.64999771118165,745.960009765625,0.3052482741412293,0.2299354677025249,2020-10-06 03:20:00
735,7350,-0.8647513323360011,9.615982015254131,110.59481925607841,1.869149393187119,103.75000001862645,11.25,0.6945349021795404,1.25,11.331579258567409,3.6330049261083746,3.641975308641975,0.5,-0.4,762.2496032714844,69.64999771118165,745.9000091552736,0.305664143724528,0.2302487312825011,2020-10-06 03:30:00
736,7360,-1.250416284799576,8.954803931511051,104.17884966649049,0.01991564008074,96.25000003259629,5.625,0.6641398668626977,3.0,11.300000190734865,3.6945812807881775,3.7037037037037033,0.5,0.5625,762.4320068359375,69.66666412353514,745.9000108506942,0.30608001330782664,0.2305619948624773,2020-10-06 03:40:00
737,7370,-0.6284697920084,8.413611514814967,109.75618764151514,0.7856929230370681,101.25,9.375,0.6337448315458549,1.0,11.362500429153442,3.7561576354679804,3.765432098765432,0.5,-0.33333333333333304,762.2496032714844,69.64999771118165,745.8800048828125,0.30649588289112534,0.2308752584424535,2020-10-06 03:50:00
738,7380,-0.532675894598166,8.533221085866293,119.75490229470384,1.478257339816909,118.74999997671694,11.25,0.6033497962290122,3.0,11.330000305175783,3.8177339901477834,3.82716049382716,0.5,-0.1875,762.2496032714844,69.64999771118165,745.8000030517578,0.306911752474424,0.23118852202242968,2020-10-06 04:00:00
739,7390,-1.5795052600841881,9.011252469601837,105.64472707112631,-4.588640787891137,124.99999998137355,9.375,0.5729547609121695,2.0,11.41764753005084,3.8793103448275863,3.888888888888889,0.5,1.357142857142857,762.0671997070312,69.63333129882812,745.8000013563369,0.3073276220577227,0.23150178560240586,2020-10-06 04:10:00
740,7400,-1.5796422611635461,7.547540762485605,104.02686215355281,-5.312749372946251,117.49999998137355,7.5,0.5425597255953267,4.0,11.476470722871667,3.9408866995073892,3.950617283950617,0.5,1.388888888888888,762.2496032714844,69.64999771118165,745.8428606305803,0.3077434916410213,0.23181504918238205,2020-10-06 04:20:00
741,7410,-0.9361065649266891,6.9934267504461864,111.50686073303225,0.7284268617769261,111.25000001862645,7.5,0.5121646902784838,3.0,11.507692337036133,4.002463054187192,4.012345679012346,0.5,1.214285714285714,762.2496032714844,69.64999771118165,745.8000013563369,0.30815936122432,0.23212831276235826,2020-10-06 04:30:00
742,7420,-0.9461032995733161,6.970495496477398,132.83721475863683,5.385687463813355,129.99999997671694,7.5,0.48176965496164126,3.0,11.520512898763021,4.0640394088669956,4.0740740740740735,0.5,-1.4666666666666661,762.2496032714844,69.64999771118165,745.8428606305803,0.30857523080761873,0.23244157634233445,2020-10-06 04:40:00
743,7430,-1.811774350249248,8.564293197963549,132.20364029910584,1.9852235776568752,122.49999997671694,9.375,0.4513746196447985,3.333333333333333,11.533333460489908,4.125615763546798,4.135802469135802,0.5,0.0,762.2496032714844,69.64999771118165,745.7900024414063,0.3089911003909174,0.23275483992231064,2020-10-06 04:50:00
744,7440,-1.907827344261296,8.955430679962413,136.95791483371056,7.503521178293665,144.99999999068677,9.375,0.4209795843279558,1.6666666666666667,11.546154022216797,4.187192118226601,4.197530864197531,0.5,1.235294117647058,762.2496032714844,69.64999771118165,745.8,0.3094069699742161,0.23306810350228682,2020-10-06 05:00:00
745,7450,-0.620953368979531,7.744173094757599,155.89809536715157,5.71185034457768,145.0000000325963,7.5,0.39058454901111306,1.0,11.558974583943685,4.248768472906404,4.259259259259259,0.5,-2.666666666666665,762.7968139648436,69.69999694824217,745.8100036621092,0.3098228395575147,0.23338136708226304,2020-10-06 05:10:00
746,7460,-1.113075211387256,7.860247974721793,160.99556802820277,6.699505850120826,153.75,11.25,0.3601895136942703,0.0,11.571795145670572,4.310344827586207,4.320987654320987,0.5,-1.75,762.7968139648436,69.69999694824217,745.8166707356772,0.3102387091408134,0.23369463066223922,2020-10-06 05:20:00
747,7470,-1.637421685398793,8.952158999443053,173.9698942691908,6.735265469765879,170.00000002328306,9.375,0.32979447837742715,2.5,11.584615707397461,4.37192118226601,4.382716049382716,0.5,0.33333333333333304,762.2496032714844,69.64999771118165,745.8,0.3106545787241121,0.2340078942422154,2020-10-06 05:30:00
748,7480,-1.027817250299854,7.277957555626622,194.72864574085582,8.129757063104472,187.5,7.5,0.2993994430605844,2.0,11.59743626912435,4.433497536945813,4.444444444444445,0.5,3.0,762.0671997070312,69.63333129882812,745.7818215110083,0.31107044830741076,0.2343211578221916,2020-10-06 05:40:00
749,7490,-1.9289256078109411,8.981968183102815,201.66381835937494,10.164492785930634,192.50000000931323,5.625,0.2690044077437417,1.0,11.48181828585538,4.495073891625616,4.506172839506172,0.5,-0.833333333333333,762.2496032714844,69.64999771118165,745.7888929578994,0.31148631789070946,0.23463442140216778,2020-10-06 05:50:00
750,7500,-1.290996220301497,9.12545249842796,200.8713678533381,6.807207434027044,189.9999999627471,9.375,0.23860937242689895,4.0,11.43636400049383,4.556650246305419,4.567901234567901,0.5,1.388888888888888,762.0671997070312,69.63333129882812,745.7166646321613,0.3119021874740081,0.234947684982144,2020-10-06 06:00:00
751,7510,-2.333654238396332,10.09709236985546,215.1714810458096,6.84042658280889,244.99999998137355,9.375,0.2082143371100562,1.3333333333333333,11.425000429153442,4.6182266009852215,4.62962962962963,0.5,1.75,762.2496032714844,69.64999771118165,745.724998474121,0.3123180570573068,0.23526094856212018,2020-10-06 06:10:00
752,7520,-1.5826972114671132,10.678952453482866,212.2848393475568,10.42753416697184,202.5,9.375,0.17781930179321348,1.5,11.422222667270237,4.679802955665025,4.6913580246913575,0.5,-0.875,762.2496032714844,69.64999771118165,745.75,0.3127339266406055,0.23557421214209637,2020-10-06 06:20:00
753,7530,-2.4939835569233573,8.585622762597124,205.10274200439449,9.389478359747372,188.74999998137355,9.375,0.14742426647637075,1.25,11.521428653172084,4.741379310344827,4.753086419753086,0.5,-0.8235294117647051,762.2496032714844,69.64999771118165,745.7571411132812,0.31314979622390415,0.23588747572207255,2020-10-06 06:30:00
