,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,date,rmse
-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.25,10.125,16.125,3.2718830845998603,10.02188308459986,19.39688308459986,-2.9561895053290144,7.543810494670986,16.918810494670986,-6.800788335373085,4.449211664626915,17.949211664626915,-7.398634399834407,6.101365600165593,17.726365600165593,-3.8192785349719713,5.180721465028029,16.80572146502803,-4.7973511249008425,3.4526488750991575,13.577648875099158,-13.886723429477371,-9.011723429477371,1.488276570522629,-24.386660104125724,-13.511660104125724,-9.386660104125724,,7.838025964315414
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.25,10.125,16.125,3.2718830845998603,10.02188308459986,19.39688308459986,-2.9561895053290144,7.543810494670986,16.918810494670986,-6.800788335373085,4.449211664626915,17.949211664626915,-7.398634399834407,6.101365600165593,17.726365600165593,-3.8192785349719713,5.180721465028029,16.80572146502803,-4.7973511249008425,3.4526488750991575,13.577648875099158,-13.886723429477371,-9.011723429477371,1.488276570522629,-24.386660104125724,-13.511660104125724,-9.386660104125724,2021-03-17 00:00:00,7.838025964315414
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.25,10.125,16.125,3.2718830845998603,10.02188308459986,19.39688308459986,-2.9561895053290144,7.543810494670986,16.918810494670986,-6.800788335373085,4.449211664626915,17.949211664626915,-7.398634399834407,6.101365600165593,17.726365600165593,-3.8192785349719713,5.180721465028029,16.80572146502803,-4.7973511249008425,3.4526488750991575,13.577648875099158,-13.886723429477371,-9.011723429477371,1.488276570522629,-24.386660104125724,-13.511660104125724,-9.386660104125724,2021-03-17 00:10:00,7.838025964315414
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.25,10.125,16.125,1.2500189998803855,8.000018999880385,17.375018999880385,-10.317489219976657,0.18251078002334253,9.557510780023343,-19.60592753859642,-8.355927538596418,5.1440724614035815,-27.565073317705412,-14.065073317705412,-2.440073317705412,-30.777466331231636,-21.777466331231636,-10.152466331231636,-38.49508587022544,-30.245085870225438,-20.120085870225438,-39.49700183592404,-34.62200183592404,-24.12200183592404,-41.90948217169449,-31.034482171694492,-26.909482171694492,-45.92707771379577,-36.92707771379577,-37.30207771379577,2021-03-17 00:20:00,-17.488942291787662
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.25,10.125,16.125,1.2500189998803855,8.000018999880385,17.375018999880385,-10.317489219976657,0.18251078002334253,9.557510780023343,-19.60592753859642,-8.355927538596418,5.1440724614035815,-27.565073317705412,-14.065073317705412,-2.440073317705412,-30.777466331231636,-21.777466331231636,-10.152466331231636,-38.49508587022544,-30.245085870225438,-20.120085870225438,-39.49700183592404,-34.62200183592404,-24.12200183592404,-41.90948217169449,-31.034482171694492,-26.909482171694492,-45.92707771379577,-36.92707771379577,-37.30207771379577,2021-03-17 00:30:00,-17.488942291787662
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.25,10.125,16.125,1.2500189998803855,8.000018999880385,17.375018999880385,-10.317489219976657,0.18251078002334253,9.557510780023343,-19.60592753859642,-8.355927538596418,5.1440724614035815,-27.565073317705412,-14.065073317705412,-2.440073317705412,-30.777466331231636,-21.777466331231636,-10.152466331231636,-38.49508587022544,-30.245085870225438,-20.120085870225438,-39.49700183592404,-34.62200183592404,-24.12200183592404,-41.90948217169449,-31.034482171694492,-26.909482171694492,-45.92707771379577,-36.92707771379577,-37.30207771379577,2021-03-17 00:40:00,-17.488942291787662
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.25,10.125,16.125,1.2500189998803855,8.000018999880385,17.375018999880385,-10.317489219976657,0.18251078002334253,9.557510780023343,-19.60592753859642,-8.355927538596418,5.1440724614035815,-27.565073317705412,-14.065073317705412,-2.440073317705412,-30.777466331231636,-21.777466331231636,-10.152466331231636,-38.49508587022544,-30.245085870225438,-20.120085870225438,-39.49700183592404,-34.62200183592404,-24.12200183592404,-41.90948217169449,-31.034482171694492,-26.909482171694492,-45.92707771379577,-36.92707771379577,-37.30207771379577,2021-03-17 00:50:00,-17.488942291787662
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.25,10.125,16.125,1.2500189998803855,8.000018999880385,17.375018999880385,-10.317489219976657,0.18251078002334253,9.557510780023343,-19.60592753859642,-8.355927538596418,5.1440724614035815,-27.565073317705412,-14.065073317705412,-2.440073317705412,-30.777466331231636,-21.777466331231636,-10.152466331231636,-38.49508587022544,-30.245085870225438,-20.120085870225438,-39.49700183592404,-34.62200183592404,-24.12200183592404,-41.90948217169449,-31.034482171694492,-26.909482171694492,-45.92707771379577,-36.92707771379577,-37.30207771379577,2021-03-17 01:00:00,-17.488942291787662
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.25,10.125,16.125,1.2500189998803855,8.000018999880385,17.375018999880385,-10.317489219976657,0.18251078002334253,9.557510780023343,-19.60592753859642,-8.355927538596418,5.1440724614035815,-27.565073317705412,-14.065073317705412,-2.440073317705412,-30.777466331231636,-21.777466331231636,-10.152466331231636,-38.49508587022544,-30.245085870225438,-20.120085870225438,-39.49700183592404,-34.62200183592404,-24.12200183592404,-41.90948217169449,-31.034482171694492,-26.909482171694492,-45.92707771379577,-36.92707771379577,-37.30207771379577,2021-03-17 01:10:00,-17.488942291787662
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.25,10.125,16.125,1.2500189998803855,8.000018999880385,17.375018999880385,-10.317489219976657,0.18251078002334253,9.557510780023343,-19.60592753859642,-8.355927538596418,5.1440724614035815,-27.565073317705412,-14.065073317705412,-2.440073317705412,-30.777466331231636,-21.777466331231636,-10.152466331231636,-38.49508587022544,-30.245085870225438,-20.120085870225438,-39.49700183592404,-34.62200183592404,-24.12200183592404,-41.90948217169449,-31.034482171694492,-26.909482171694492,-45.92707771379577,-36.92707771379577,-37.30207771379577,-64.78441884634282,-24.659418846342817,-23.909418846342817,-11.230237625968812,-82.85523762596881,-109.48023762596881,2021-03-17 01:20:00,-26.678825996042384
