,i,type,prob,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
102,34.0,0.0,0.15968471369350468,,-2.758764720522124,-4.258764720522124,-3.133764720522124,-19.222179042249333,-10.6180851441195,-7.993085144119501,-32.79816102199119,-30.92316102199119,-28.67316102199119,-77.23506943051134,-65.23506943051134,-45.99762842320001,-99.80588821013733,-82.18088821013731,-53.68088821013731,-93.69084132449971,-72.40698150901594,-106.15462893209632,-171.10854818573773,-185.20345697629955,-134.73354818573773,-201.4804842611349,-198.1054842611349,-175.9804842611349,-219.81367205739457,-200.68867205739457,-208.56367205739457,-208.5845148339131,-241.5845148339131,-233.3345148339131,-251.2375634269494,-253.4875634269494,-87.69594119926404,-93.6616447725592,-137.5366447725592
103,34.0,1.0,0.4723879292523806,,8.12607352374558,14.969823523745584,22.638573523745585,9.208452506918979,16.952202506918983,28.83970250691898,13.746980503793065,23.553230503793067,27.040730503793064,-7.51115272747695,11.107597272523048,20.351347272523054,-14.221765761296837,-1.021765761296835,6.534484238703165,-19.22600726156241,0.5927427384375946,17.430242738437595,-7.813128711571778,-10.644378711571779,-6.913128711571778,-16.05525726069464,-6.586507260694634,3.969742739305366,-15.295157834738253,-17.263907834738255,-3.5576578347382535,-13.662317713224917,-16.34356771322491,-4.699817713224915,-4.755311230876944,-5.861561230876944,13.45093876912306,12.395019825099947,-4.254980174900056
104,34.0,2.0,0.3679273570541147,,20.52482035849944,38.661942739967095,63.411942739967095,33.157737522700515,46.31273730549087,68.06273730549087,78.65452551233867,148.7795255123387,107.90452551233868,67.46754665570765,72.20248700034043,95.47868295302978,75.49463726589467,73.99463726589467,98.84944963446696,80.86178342704525,88.73678342704525,153.23678342704525,149.2035083085414,133.0785083085414,146.5785083085414,119.48574068378863,91.63009031682977,141.43035484539922,90.44897169570146,109.93427153720378,126.2154192788984,126.4156546869016,155.09577245506927,137.09577245506927,114.9427452970886,110.71668722226542,88.60010432303915,137.2523149176889,104.62731491768888
105,35.0,0.0,0.15968471369350468,,-2.758764720522124,-4.258764720522124,-3.133764720522124,-19.222179042249333,-10.6180851441195,-7.993085144119501,-32.79816102199119,-30.92316102199119,-28.67316102199119,-77.23506943051134,-65.23506943051134,-45.99762842320001,-99.80588821013733,-82.18088821013731,-53.68088821013731,-93.69084132449971,-72.40698150901594,-106.15462893209632,-171.10854818573773,-185.20345697629955,-134.73354818573773,-201.4804842611349,-198.1054842611349,-175.9804842611349,-219.81367205739457,-200.68867205739457,-208.56367205739457,-208.5845148339131,-241.5845148339131,-233.3345148339131,-251.2375634269494,-253.4875634269494,-87.69594119926404,-93.6616447725592,-137.5366447725592
106,35.0,1.0,0.4723879292523806,,8.12607352374558,14.969823523745584,22.638573523745585,9.208452506918979,16.952202506918983,28.83970250691898,13.746980503793065,23.553230503793067,27.040730503793064,-7.51115272747695,11.107597272523048,20.351347272523054,-14.221765761296837,-1.021765761296835,6.534484238703165,-19.22600726156241,0.5927427384375946,17.430242738437595,-7.813128711571778,-10.644378711571779,-6.913128711571778,-16.05525726069464,-6.586507260694634,3.969742739305366,-15.295157834738253,-17.263907834738255,-3.5576578347382535,-13.662317713224917,-16.34356771322491,-4.699817713224915,-4.755311230876944,-5.861561230876944,13.45093876912306,12.395019825099947,-4.254980174900056
107,35.0,2.0,0.3679273570541147,,20.52482035849944,38.661942739967095,63.411942739967095,33.157737522700515,46.31273730549087,68.06273730549087,78.65452551233867,148.7795255123387,107.90452551233868,67.46754665570765,72.20248700034043,95.47868295302978,75.49463726589467,73.99463726589467,98.84944963446696,80.86178342704525,88.73678342704525,153.23678342704525,149.2035083085414,133.0785083085414,146.5785083085414,119.48574068378863,91.63009031682977,141.43035484539922,90.44897169570146,109.93427153720378,126.2154192788984,126.4156546869016,155.09577245506927,137.09577245506927,114.9427452970886,110.71668722226542,88.60010432303915,137.2523149176889,104.62731491768888
108,36.0,0.0,0.15968471369350468,,-2.758764720522124,-4.258764720522124,-3.133764720522124,-19.222179042249333,-10.6180851441195,-7.993085144119501,-32.79816102199119,-30.92316102199119,-28.67316102199119,-77.23506943051134,-65.23506943051134,-45.99762842320001,-99.80588821013733,-82.18088821013731,-53.68088821013731,-93.69084132449971,-72.40698150901594,-106.15462893209632,-171.10854818573773,-185.20345697629955,-134.73354818573773,-201.4804842611349,-198.1054842611349,-175.9804842611349,-219.81367205739457,-200.68867205739457,-208.56367205739457,-208.5845148339131,-241.5845148339131,-233.3345148339131,-251.2375634269494,-253.4875634269494,-87.69594119926404,-93.6616447725592,-137.5366447725592
109,36.0,1.0,0.4723879292523806,,8.12607352374558,14.969823523745584,22.638573523745585,9.208452506918979,16.952202506918983,28.83970250691898,13.746980503793065,23.553230503793067,27.040730503793064,-7.51115272747695,11.107597272523048,20.351347272523054,-14.221765761296837,-1.021765761296835,6.534484238703165,-19.22600726156241,0.5927427384375946,17.430242738437595,-7.813128711571778,-10.644378711571779,-6.913128711571778,-16.05525726069464,-6.586507260694634,3.969742739305366,-15.295157834738253,-17.263907834738255,-3.5576578347382535,-13.662317713224917,-16.34356771322491,-4.699817713224915,-4.755311230876944,-5.861561230876944,13.45093876912306,12.395019825099947,-4.254980174900056
110,36.0,2.0,0.3679273570541147,,20.52482035849944,38.661942739967095,63.411942739967095,33.157737522700515,46.31273730549087,68.06273730549087,78.65452551233867,148.7795255123387,107.90452551233868,67.46754665570765,72.20248700034043,95.47868295302978,75.49463726589467,73.99463726589467,98.84944963446696,80.86178342704525,88.73678342704525,153.23678342704525,149.2035083085414,133.0785083085414,146.5785083085414,119.48574068378863,91.63009031682977,141.43035484539922,90.44897169570146,109.93427153720378,126.2154192788984,126.4156546869016,155.09577245506927,137.09577245506927,114.9427452970886,110.71668722226542,88.60010432303915,137.2523149176889,104.62731491768888
111,37.0,0.0,0.15968471369350468,,-2.758764720522124,-4.258764720522124,-3.133764720522124,-19.222179042249333,-10.6180851441195,-7.993085144119501,-32.79816102199119,-30.92316102199119,-28.67316102199119,-77.23506943051134,-65.23506943051134,-45.99762842320001,-99.80588821013733,-82.18088821013731,-53.68088821013731,-93.69084132449971,-72.40698150901594,-106.15462893209632,-171.10854818573773,-185.20345697629955,-134.73354818573773,-201.4804842611349,-198.1054842611349,-175.9804842611349,-219.81367205739457,-200.68867205739457,-208.56367205739457,-208.5845148339131,-241.5845148339131,-233.3345148339131,-251.2375634269494,-253.4875634269494,-87.69594119926404,-93.6616447725592,-137.5366447725592
112,37.0,1.0,0.4723879292523806,,8.12607352374558,14.969823523745584,22.638573523745585,9.208452506918979,16.952202506918983,28.83970250691898,13.746980503793065,23.553230503793067,27.040730503793064,-7.51115272747695,11.107597272523048,20.351347272523054,-14.221765761296837,-1.021765761296835,6.534484238703165,-19.22600726156241,0.5927427384375946,17.430242738437595,-7.813128711571778,-10.644378711571779,-6.913128711571778,-16.05525726069464,-6.586507260694634,3.969742739305366,-15.295157834738253,-17.263907834738255,-3.5576578347382535,-13.662317713224917,-16.34356771322491,-4.699817713224915,-4.755311230876944,-5.861561230876944,13.45093876912306,12.395019825099947,-4.254980174900056
113,37.0,2.0,0.3679273570541147,,20.52482035849944,38.661942739967095,63.411942739967095,33.157737522700515,46.31273730549087,68.06273730549087,78.65452551233867,148.7795255123387,107.90452551233868,67.46754665570765,72.20248700034043,95.47868295302978,75.49463726589467,73.99463726589467,98.84944963446696,80.86178342704525,88.73678342704525,153.23678342704525,149.2035083085414,133.0785083085414,146.5785083085414,119.48574068378863,91.63009031682977,141.43035484539922,90.44897169570146,109.93427153720378,126.2154192788984,126.4156546869016,155.09577245506927,137.09577245506927,114.9427452970886,110.71668722226542,88.60010432303915,137.2523149176889,104.62731491768888
114,38.0,0.0,0.16311413558435126,,-33.47211571689768,-31.59711571689768,-29.34711571689768,-56.3424738884101,-44.3424738884101,-45.99756509784835,-60.7165159055608,-45.26769652668361,-28.017696526683608,-82.54766108541855,-62.29766108541856,-85.93598808490157,-171.10854818573773,-185.20345697629955,-134.73354818573773,-201.4804842611349,-198.1054842611349,-175.9804842611349,-219.81367205739457,-200.68867205739457,-208.56367205739457,-208.5845148339131,-241.5845148339131,-233.3345148339131,-251.2375634269494,-253.4875634269494,-87.69594119926404,-93.6616447725592,-137.5366447725592,-254.6021103760143,-253.1781556811078,-119.87153712340682,-292.1781556811078,-156.57220914263104,-178.93938340507776
115,38.0,1.0,0.32381776506005533,,23.418230375701224,33.224480375701226,36.711980375701216,9.57359878840262,28.192348788402615,37.43609878840262,14.657192915446336,27.85719291544633,35.41344291544633,-1.9053716024655685,17.91337839753443,34.75087839753443,-7.813128711571778,-10.644378711571779,-6.913128711571778,-16.05525726069464,-6.586507260694634,3.969742739305366,-15.295157834738253,-17.263907834738255,-3.5576578347382535,-13.662317713224917,-16.34356771322491,-4.699817713224915,-4.755311230876944,-5.861561230876944,13.45093876912306,12.395019825099947,-4.254980174900056,-17.811230174900054,-25.763138354007925,-21.750638354007926,-31.25688835400792,-22.528384743613564,-27.309634743613564
116,38.0,2.0,0.5130680993555934,,96.85130227481392,166.97630227481392,126.10130227481392,60.05404501173625,84.33367150865728,125.8066442238219,96.04006998992162,93.07588099515952,117.82594432051114,92.9929679353621,100.8679679353621,165.3679679353621,149.2035083085414,133.0785083085414,146.5785083085414,119.48574068378863,91.63009031682977,141.43035484539922,90.44897169570146,109.93427153720378,126.2154192788984,126.4156546869016,155.09577245506927,137.09577245506927,114.9427452970886,110.71668722226542,88.60010432303915,137.2523149176889,104.62731491768888,99.24494722641236,99.16890192131886,114.54390192131886,129.91890192131888,173.26681131113185,135.01681131113185
117,39.0,0.0,0.16311413558435126,,-33.47211571689768,-31.59711571689768,-29.34711571689768,-56.3424738884101,-44.3424738884101,-45.99756509784835,-60.7165159055608,-45.26769652668361,-28.017696526683608,-82.54766108541855,-62.29766108541856,-85.93598808490157,-171.10854818573773,-185.20345697629955,-134.73354818573773,-201.4804842611349,-198.1054842611349,-175.9804842611349,-219.81367205739457,-200.68867205739457,-208.56367205739457,-208.5845148339131,-241.5845148339131,-233.3345148339131,-251.2375634269494,-253.4875634269494,-87.69594119926404,-93.6616447725592,-137.5366447725592,-254.6021103760143,-253.1781556811078,-119.87153712340682,-292.1781556811078,-156.57220914263104,-178.93938340507776
118,39.0,1.0,0.32381776506005533,,23.418230375701224,33.224480375701226,36.711980375701216,9.57359878840262,28.192348788402615,37.43609878840262,14.657192915446336,27.85719291544633,35.41344291544633,-1.9053716024655685,17.91337839753443,34.75087839753443,-7.813128711571778,-10.644378711571779,-6.913128711571778,-16.05525726069464,-6.586507260694634,3.969742739305366,-15.295157834738253,-17.263907834738255,-3.5576578347382535,-13.662317713224917,-16.34356771322491,-4.699817713224915,-4.755311230876944,-5.861561230876944,13.45093876912306,12.395019825099947,-4.254980174900056,-17.811230174900054,-25.763138354007925,-21.750638354007926,-31.25688835400792,-22.528384743613564,-27.309634743613564
119,39.0,2.0,0.5130680993555934,,96.85130227481392,166.97630227481392,126.10130227481392,60.05404501173625,84.33367150865728,125.8066442238219,96.04006998992162,93.07588099515952,117.82594432051114,92.9929679353621,100.8679679353621,165.3679679353621,149.2035083085414,133.0785083085414,146.5785083085414,119.48574068378863,91.63009031682977,141.43035484539922,90.44897169570146,109.93427153720378,126.2154192788984,126.4156546869016,155.09577245506927,137.09577245506927,114.9427452970886,110.71668722226542,88.60010432303915,137.2523149176889,104.62731491768888,99.24494722641236,99.16890192131886,114.54390192131886,129.91890192131888,173.26681131113185,135.01681131113185
120,40.0,0.0,0.16311413558435126,,-33.47211571689768,-31.59711571689768,-29.34711571689768,-56.3424738884101,-44.3424738884101,-45.99756509784835,-60.7165159055608,-45.26769652668361,-28.017696526683608,-82.54766108541855,-62.29766108541856,-85.93598808490157,-171.10854818573773,-185.20345697629955,-134.73354818573773,-201.4804842611349,-198.1054842611349,-175.9804842611349,-219.81367205739457,-200.68867205739457,-208.56367205739457,-208.5845148339131,-241.5845148339131,-233.3345148339131,-251.2375634269494,-253.4875634269494,-87.69594119926404,-93.6616447725592,-137.5366447725592,-254.6021103760143,-253.1781556811078,-119.87153712340682,-292.1781556811078,-156.57220914263104,-178.93938340507776
121,40.0,1.0,0.32381776506005533,,23.418230375701224,33.224480375701226,36.711980375701216,9.57359878840262,28.192348788402615,37.43609878840262,14.657192915446336,27.85719291544633,35.41344291544633,-1.9053716024655685,17.91337839753443,34.75087839753443,-7.813128711571778,-10.644378711571779,-6.913128711571778,-16.05525726069464,-6.586507260694634,3.969742739305366,-15.295157834738253,-17.263907834738255,-3.5576578347382535,-13.662317713224917,-16.34356771322491,-4.699817713224915,-4.755311230876944,-5.861561230876944,13.45093876912306,12.395019825099947,-4.254980174900056,-17.811230174900054,-25.763138354007925,-21.750638354007926,-31.25688835400792,-22.528384743613564,-27.309634743613564
122,40.0,2.0,0.5130680993555934,,96.85130227481392,166.97630227481392,126.10130227481392,60.05404501173625,84.33367150865728,125.8066442238219,96.04006998992162,93.07588099515952,117.82594432051114,92.9929679353621,100.8679679353621,165.3679679353621,149.2035083085414,133.0785083085414,146.5785083085414,119.48574068378863,91.63009031682977,141.43035484539922,90.44897169570146,109.93427153720378,126.2154192788984,126.4156546869016,155.09577245506927,137.09577245506927,114.9427452970886,110.71668722226542,88.60010432303915,137.2523149176889,104.62731491768888,99.24494722641236,99.16890192131886,114.54390192131886,129.91890192131888,173.26681131113185,135.01681131113185
123,41.0,0.0,0.16311413558435126,,-33.47211571689768,-31.59711571689768,-29.34711571689768,-56.3424738884101,-44.3424738884101,-45.99756509784835,-60.7165159055608,-45.26769652668361,-28.017696526683608,-82.54766108541855,-62.29766108541856,-85.93598808490157,-171.10854818573773,-185.20345697629955,-134.73354818573773,-201.4804842611349,-198.1054842611349,-175.9804842611349,-219.81367205739457,-200.68867205739457,-208.56367205739457,-208.5845148339131,-241.5845148339131,-233.3345148339131,-251.2375634269494,-253.4875634269494,-87.69594119926404,-93.6616447725592,-137.5366447725592,-254.6021103760143,-253.1781556811078,-119.87153712340682,-292.1781556811078,-156.57220914263104,-178.93938340507776
124,41.0,1.0,0.32381776506005533,,23.418230375701224,33.224480375701226,36.711980375701216,9.57359878840262,28.192348788402615,37.43609878840262,14.657192915446336,27.85719291544633,35.41344291544633,-1.9053716024655685,17.91337839753443,34.75087839753443,-7.813128711571778,-10.644378711571779,-6.913128711571778,-16.05525726069464,-6.586507260694634,3.969742739305366,-15.295157834738253,-17.263907834738255,-3.5576578347382535,-13.662317713224917,-16.34356771322491,-4.699817713224915,-4.755311230876944,-5.861561230876944,13.45093876912306,12.395019825099947,-4.254980174900056,-17.811230174900054,-25.763138354007925,-21.750638354007926,-31.25688835400792,-22.528384743613564,-27.309634743613564
125,41.0,2.0,0.5130680993555934,,96.85130227481392,166.97630227481392,126.10130227481392,60.05404501173625,84.33367150865728,125.8066442238219,96.04006998992162,93.07588099515952,117.82594432051114,92.9929679353621,100.8679679353621,165.3679679353621,149.2035083085414,133.0785083085414,146.5785083085414,119.48574068378863,91.63009031682977,141.43035484539922,90.44897169570146,109.93427153720378,126.2154192788984,126.4156546869016,155.09577245506927,137.09577245506927,114.9427452970886,110.71668722226542,88.60010432303915,137.2523149176889,104.62731491768888,99.24494722641236,99.16890192131886,114.54390192131886,129.91890192131888,173.26681131113185,135.01681131113185
126,42.0,0.0,0.16311413558435126,,-33.47211571689768,-31.59711571689768,-29.34711571689768,-56.3424738884101,-44.3424738884101,-45.99756509784835,-60.7165159055608,-45.26769652668361,-28.017696526683608,-82.54766108541855,-62.29766108541856,-85.93598808490157,-171.10854818573773,-185.20345697629955,-134.73354818573773,-201.4804842611349,-198.1054842611349,-175.9804842611349,-219.81367205739457,-200.68867205739457,-208.56367205739457,-208.5845148339131,-241.5845148339131,-233.3345148339131,-251.2375634269494,-253.4875634269494,-87.69594119926404,-93.6616447725592,-137.5366447725592,-254.6021103760143,-253.1781556811078,-119.87153712340682,-292.1781556811078,-156.57220914263104,-178.93938340507776
127,42.0,1.0,0.32381776506005533,,23.418230375701224,33.224480375701226,36.711980375701216,9.57359878840262,28.192348788402615,37.43609878840262,14.657192915446336,27.85719291544633,35.41344291544633,-1.9053716024655685,17.91337839753443,34.75087839753443,-7.813128711571778,-10.644378711571779,-6.913128711571778,-16.05525726069464,-6.586507260694634,3.969742739305366,-15.295157834738253,-17.263907834738255,-3.5576578347382535,-13.662317713224917,-16.34356771322491,-4.699817713224915,-4.755311230876944,-5.861561230876944,13.45093876912306,12.395019825099947,-4.254980174900056,-17.811230174900054,-25.763138354007925,-21.750638354007926,-31.25688835400792,-22.528384743613564,-27.309634743613564
128,42.0,2.0,0.5130680993555934,,96.85130227481392,166.97630227481392,126.10130227481392,60.05404501173625,84.33367150865728,125.8066442238219,96.04006998992162,93.07588099515952,117.82594432051114,92.9929679353621,100.8679679353621,165.3679679353621,149.2035083085414,133.0785083085414,146.5785083085414,119.48574068378863,91.63009031682977,141.43035484539922,90.44897169570146,109.93427153720378,126.2154192788984,126.4156546869016,155.09577245506927,137.09577245506927,114.9427452970886,110.71668722226542,88.60010432303915,137.2523149176889,104.62731491768888,99.24494722641236,99.16890192131886,114.54390192131886,129.91890192131888,173.26681131113185,135.01681131113185
129,43.0,0.0,0.16311413558435126,,-33.47211571689768,-31.59711571689768,-29.34711571689768,-56.3424738884101,-44.3424738884101,-45.99756509784835,-60.7165159055608,-45.26769652668361,-28.017696526683608,-82.54766108541855,-62.29766108541856,-85.93598808490157,-171.10854818573773,-185.20345697629955,-134.73354818573773,-201.4804842611349,-198.1054842611349,-175.9804842611349,-219.81367205739457,-200.68867205739457,-208.56367205739457,-208.5845148339131,-241.5845148339131,-233.3345148339131,-251.2375634269494,-253.4875634269494,-87.69594119926404,-93.6616447725592,-137.5366447725592,-254.6021103760143,-253.1781556811078,-119.87153712340682,-292.1781556811078,-156.57220914263104,-178.93938340507776
130,43.0,1.0,0.32381776506005533,,23.418230375701224,33.224480375701226,36.711980375701216,9.57359878840262,28.192348788402615,37.43609878840262,14.657192915446336,27.85719291544633,35.41344291544633,-1.9053716024655685,17.91337839753443,34.75087839753443,-7.813128711571778,-10.644378711571779,-6.913128711571778,-16.05525726069464,-6.586507260694634,3.969742739305366,-15.295157834738253,-17.263907834738255,-3.5576578347382535,-13.662317713224917,-16.34356771322491,-4.699817713224915,-4.755311230876944,-5.861561230876944,13.45093876912306,12.395019825099947,-4.254980174900056,-17.811230174900054,-25.763138354007925,-21.750638354007926,-31.25688835400792,-22.528384743613564,-27.309634743613564
131,43.0,2.0,0.5130680993555934,,96.85130227481392,166.97630227481392,126.10130227481392,60.05404501173625,84.33367150865728,125.8066442238219,96.04006998992162,93.07588099515952,117.82594432051114,92.9929679353621,100.8679679353621,165.3679679353621,149.2035083085414,133.0785083085414,146.5785083085414,119.48574068378863,91.63009031682977,141.43035484539922,90.44897169570146,109.93427153720378,126.2154192788984,126.4156546869016,155.09577245506927,137.09577245506927,114.9427452970886,110.71668722226542,88.60010432303915,137.2523149176889,104.62731491768888,99.24494722641236,99.16890192131886,114.54390192131886,129.91890192131888,173.26681131113185,135.01681131113185
132,44.0,0.0,0.1877124932532838,,-46.56346731252448,-28.93846731252448,-14.520112428954867,-44.13224347574854,-23.88224347574854,-51.56429864467049,-122.58381015247036,-120.5038062652763,-86.20881015247036,-167.10879482090382,-163.73379482090382,-141.60879482090382,-219.81367205739457,-200.68867205739457,-208.56367205739457,-208.5845148339131,-241.5845148339131,-233.3345148339131,-251.2375634269494,-253.4875634269494,-87.69594119926404,-93.6616447725592,-137.5366447725592,-254.6021103760143,-253.1781556811078,-119.87153712340682,-292.1781556811078,-156.57220914263104,-178.93938340507776,-206.84069934222995,-287.6386960542871,-175.2670699394077,-186.1420699394077,-166.24622716288917,-162.87122716288917
133,44.0,1.0,0.23998709195900342,,42.289335406612494,55.48933540661248,63.04558540661249,31.25319938693383,51.07194938693383,67.9094493869338,30.46749795911694,27.63624795911694,31.367497959116953,3.152451544140373,12.621201544140376,23.17745154414038,-15.295157834738253,-17.263907834738255,-3.5576578347382535,-13.662317713224917,-16.34356771322491,-4.699817713224915,-4.755311230876944,-5.861561230876944,13.45093876912306,12.395019825099947,-4.254980174900056,-17.811230174900054,-25.763138354007925,-21.750638354007926,-31.25688835400792,-22.528384743613564,-27.309634743613564,-47.42838474361357,-44.12098940221476,-23.439739402214766,-30.82723940221477,-13.875596405097832,-25.96934640509783
134,44.0,2.0,0.5723004147877128,,132.3724831131464,143.6224831131464,147.3724831131464,116.39669977478547,120.52169977478547,179.39669977478547,159.98678342704525,143.86178342704525,157.36178342704525,130.2690158022925,109.96981447221997,164.34481447221995,90.44897169570146,109.93427153720378,126.2154192788984,126.4156546869016,155.09577245506927,137.09577245506927,114.9427452970886,110.71668722226542,88.60010432303915,137.2523149176889,104.62731491768888,99.24494722641236,99.16890192131886,114.54390192131886,129.91890192131888,173.26681131113185,135.01681131113185,96.01681131113185,105.28865396079564,108.16931043124364,91.21529929443564,127.56190597334486,181.2807015725392
135,45.0,0.0,0.1877124932532838,,-46.56346731252448,-28.93846731252448,-14.520112428954867,-44.13224347574854,-23.88224347574854,-51.56429864467049,-122.58381015247036,-120.5038062652763,-86.20881015247036,-167.10879482090382,-163.73379482090382,-141.60879482090382,-219.81367205739457,-200.68867205739457,-208.56367205739457,-208.5845148339131,-241.5845148339131,-233.3345148339131,-251.2375634269494,-253.4875634269494,-87.69594119926404,-93.6616447725592,-137.5366447725592,-254.6021103760143,-253.1781556811078,-119.87153712340682,-292.1781556811078,-156.57220914263104,-178.93938340507776,-206.84069934222995,-287.6386960542871,-175.2670699394077,-186.1420699394077,-166.24622716288917,-162.87122716288917
136,45.0,1.0,0.23998709195900342,,42.289335406612494,55.48933540661248,63.04558540661249,31.25319938693383,51.07194938693383,67.9094493869338,30.46749795911694,27.63624795911694,31.367497959116953,3.152451544140373,12.621201544140376,23.17745154414038,-15.295157834738253,-17.263907834738255,-3.5576578347382535,-13.662317713224917,-16.34356771322491,-4.699817713224915,-4.755311230876944,-5.861561230876944,13.45093876912306,12.395019825099947,-4.254980174900056,-17.811230174900054,-25.763138354007925,-21.750638354007926,-31.25688835400792,-22.528384743613564,-27.309634743613564,-47.42838474361357,-44.12098940221476,-23.439739402214766,-30.82723940221477,-13.875596405097832,-25.96934640509783
137,45.0,2.0,0.5723004147877128,,132.3724831131464,143.6224831131464,147.3724831131464,116.39669977478547,120.52169977478547,179.39669977478547,159.98678342704525,143.86178342704525,157.36178342704525,130.2690158022925,109.96981447221997,164.34481447221995,90.44897169570146,109.93427153720378,126.2154192788984,126.4156546869016,155.09577245506927,137.09577245506927,114.9427452970886,110.71668722226542,88.60010432303915,137.2523149176889,104.62731491768888,99.24494722641236,99.16890192131886,114.54390192131886,129.91890192131888,173.26681131113185,135.01681131113185,96.01681131113185,105.28865396079564,108.16931043124364,91.21529929443564,127.56190597334486,181.2807015725392
138,46.0,0.0,0.1877124932532838,,-46.56346731252448,-28.93846731252448,-14.520112428954867,-44.13224347574854,-23.88224347574854,-51.56429864467049,-122.58381015247036,-120.5038062652763,-86.20881015247036,-167.10879482090382,-163.73379482090382,-141.60879482090382,-219.81367205739457,-200.68867205739457,-208.56367205739457,-208.5845148339131,-241.5845148339131,-233.3345148339131,-251.2375634269494,-253.4875634269494,-87.69594119926404,-93.6616447725592,-137.5366447725592,-254.6021103760143,-253.1781556811078,-119.87153712340682,-292.1781556811078,-156.57220914263104,-178.93938340507776,-206.84069934222995,-287.6386960542871,-175.2670699394077,-186.1420699394077,-166.24622716288917,-162.87122716288917
139,46.0,1.0,0.23998709195900342,,42.289335406612494,55.48933540661248,63.04558540661249,31.25319938693383,51.07194938693383,67.9094493869338,30.46749795911694,27.63624795911694,31.367497959116953,3.152451544140373,12.621201544140376,23.17745154414038,-15.295157834738253,-17.263907834738255,-3.5576578347382535,-13.662317713224917,-16.34356771322491,-4.699817713224915,-4.755311230876944,-5.861561230876944,13.45093876912306,12.395019825099947,-4.254980174900056,-17.811230174900054,-25.763138354007925,-21.750638354007926,-31.25688835400792,-22.528384743613564,-27.309634743613564,-47.42838474361357,-44.12098940221476,-23.439739402214766,-30.82723940221477,-13.875596405097832,-25.96934640509783
140,46.0,2.0,0.5723004147877128,,132.3724831131464,143.6224831131464,147.3724831131464,116.39669977478547,120.52169977478547,179.39669977478547,159.98678342704525,143.86178342704525,157.36178342704525,130.2690158022925,109.96981447221997,164.34481447221995,90.44897169570146,109.93427153720378,126.2154192788984,126.4156546869016,155.09577245506927,137.09577245506927,114.9427452970886,110.71668722226542,88.60010432303915,137.2523149176889,104.62731491768888,99.24494722641236,99.16890192131886,114.54390192131886,129.91890192131888,173.26681131113185,135.01681131113185,96.01681131113185,105.28865396079564,108.16931043124364,91.21529929443564,127.56190597334486,181.2807015725392
141,47.0,0.0,0.1877124932532838,,-46.56346731252448,-28.93846731252448,-14.520112428954867,-44.13224347574854,-23.88224347574854,-51.56429864467049,-122.58381015247036,-120.5038062652763,-86.20881015247036,-167.10879482090382,-163.73379482090382,-141.60879482090382,-219.81367205739457,-200.68867205739457,-208.56367205739457,-208.5845148339131,-241.5845148339131,-233.3345148339131,-251.2375634269494,-253.4875634269494,-87.69594119926404,-93.6616447725592,-137.5366447725592,-254.6021103760143,-253.1781556811078,-119.87153712340682,-292.1781556811078,-156.57220914263104,-178.93938340507776,-206.84069934222995,-287.6386960542871,-175.2670699394077,-186.1420699394077,-166.24622716288917,-162.87122716288917
142,47.0,1.0,0.23998709195900342,,42.289335406612494,55.48933540661248,63.04558540661249,31.25319938693383,51.07194938693383,67.9094493869338,30.46749795911694,27.63624795911694,31.367497959116953,3.152451544140373,12.621201544140376,23.17745154414038,-15.295157834738253,-17.263907834738255,-3.5576578347382535,-13.662317713224917,-16.34356771322491,-4.699817713224915,-4.755311230876944,-5.861561230876944,13.45093876912306,12.395019825099947,-4.254980174900056,-17.811230174900054,-25.763138354007925,-21.750638354007926,-31.25688835400792,-22.528384743613564,-27.309634743613564,-47.42838474361357,-44.12098940221476,-23.439739402214766,-30.82723940221477,-13.875596405097832,-25.96934640509783
143,47.0,2.0,0.5723004147877128,,132.3724831131464,143.6224831131464,147.3724831131464,116.39669977478547,120.52169977478547,179.39669977478547,159.98678342704525,143.86178342704525,157.36178342704525,130.2690158022925,109.96981447221997,164.34481447221995,90.44897169570146,109.93427153720378,126.2154192788984,126.4156546869016,155.09577245506927,137.09577245506927,114.9427452970886,110.71668722226542,88.60010432303915,137.2523149176889,104.62731491768888,99.24494722641236,99.16890192131886,114.54390192131886,129.91890192131888,173.26681131113185,135.01681131113185,96.01681131113185,105.28865396079564,108.16931043124364,91.21529929443564,127.56190597334486,181.2807015725392
144,48.0,0.0,0.1877124932532838,,-46.56346731252448,-28.93846731252448,-14.520112428954867,-44.13224347574854,-23.88224347574854,-51.56429864467049,-122.58381015247036,-120.5038062652763,-86.20881015247036,-167.10879482090382,-163.73379482090382,-141.60879482090382,-219.81367205739457,-200.68867205739457,-208.56367205739457,-208.5845148339131,-241.5845148339131,-233.3345148339131,-251.2375634269494,-253.4875634269494,-87.69594119926404,-93.6616447725592,-137.5366447725592,-254.6021103760143,-253.1781556811078,-119.87153712340682,-292.1781556811078,-156.57220914263104,-178.93938340507776,-206.84069934222995,-287.6386960542871,-175.2670699394077,-186.1420699394077,-166.24622716288917,-162.87122716288917
