,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,date,rmse
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.75,8.471180418780005,22.376842021530145,35.54016904324356,5.829264922410932,4.7287942094845725,5.00474868297113,-26.349228250287993,-16.989559039479232,-9.474228250287993,-32.940583996589126,-24.284922381655164,-22.75426078499693,-60.141537158325505,-52.27420256205899,-59.36854095169396,-49.286219034609914,-31.62800229271302,-3.0845650152651842,27.748609297326297,35.65273782397482,119.32756293682017,74.87388937458508,64.46050841758401,67.47200652044287,46.95412731112593,25.614899176939815,14.737344045407937,4.352058451152047,-10.249945339475047,2021-03-28 00:00:00,29.5255321103037
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.75,8.471180418780005,22.376842021530145,35.54016904324356,5.829264922410932,4.7287942094845725,5.00474868297113,-26.349228250287993,-16.989559039479232,-9.474228250287993,-32.940583996589126,-24.284922381655164,-22.75426078499693,-60.141537158325505,-52.27420256205899,-59.36854095169396,-49.286219034609914,-31.62800229271302,-3.0845650152651842,27.748609297326297,35.65273782397482,119.32756293682017,74.87388937458508,64.46050841758401,67.47200652044287,46.95412731112593,25.614899176939815,14.737344045407937,4.352058451152047,-10.249945339475047,2021-03-28 00:10:00,29.5255321103037
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.75,8.471180418780005,22.376842021530145,35.54016904324356,5.829264922410932,4.7287942094845725,5.00474868297113,-26.349228250287993,-16.989559039479232,-9.474228250287993,-32.940583996589126,-24.284922381655164,-22.75426078499693,-60.141537158325505,-52.27420256205899,-59.36854095169396,-49.286219034609914,-31.62800229271302,-3.0845650152651842,27.748609297326297,35.65273782397482,119.32756293682017,74.87388937458508,64.46050841758401,67.47200652044287,46.95412731112593,25.614899176939815,14.737344045407937,4.352058451152047,-10.249945339475047,2021-03-28 00:20:00,29.5255321103037
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.75,9.0,22.875,36.0,15.401923930052867,14.301453217126507,14.577407690613065,-8.571432950381542,0.7882362604272188,8.303567049618458,-13.11150462361654,-4.455843008682578,-2.925181412024344,-65.61162801983518,-57.744293423568664,-64.83863181320363,-102.61960493432929,-84.96138819243237,-56.417950914984544,-81.65320793286725,-73.7490794062187,9.925745706626628,-70.76727981311006,-81.18066077011116,-78.1691626672523,-85.69557608048376,-107.03480421466986,-117.91235934620175,-75.64802039842698,-90.2500241890541,-84.64802039633832,-52.076534635641934,18.775469156203542,2021-03-28 00:30:00,45.16670444236752
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.75,9.0,22.875,36.0,15.401923930052867,14.301453217126507,14.577407690613065,-8.571432950381542,0.7882362604272188,8.303567049618458,-13.11150462361654,-4.455843008682578,-2.925181412024344,-65.61162801983518,-57.744293423568664,-64.83863181320363,-102.61960493432929,-84.96138819243237,-56.417950914984544,-81.65320793286725,-73.7490794062187,9.925745706626628,-70.76727981311006,-81.18066077011116,-78.1691626672523,-85.69557608048376,-107.03480421466986,-117.91235934620175,-75.64802039842698,-90.2500241890541,-84.64802039633832,-52.076534635641934,18.775469156203542,2021-03-28 00:40:00,45.16670444236752
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.75,9.0,22.875,36.0,15.401923930052867,14.301453217126507,14.577407690613065,-8.571432950381542,0.7882362604272188,8.303567049618458,-13.11150462361654,-4.455843008682578,-2.925181412024344,-65.61162801983518,-57.744293423568664,-64.83863181320363,-102.61960493432929,-84.96138819243237,-56.417950914984544,-81.65320793286725,-73.7490794062187,9.925745706626628,-70.76727981311006,-81.18066077011116,-78.1691626672523,-85.69557608048376,-107.03480421466986,-117.91235934620175,-75.64802039842698,-90.2500241890541,-84.64802039633832,-52.076534635641934,18.775469156203542,2021-03-28 00:50:00,45.16670444236752
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.75,9.0,22.875,36.0,15.401923930052867,14.301453217126507,14.577407690613065,-8.571432950381542,0.7882362604272188,8.303567049618458,-13.11150462361654,-4.455843008682578,-2.925181412024344,-65.61162801983518,-57.744293423568664,-64.83863181320363,-102.61960493432929,-84.96138819243237,-56.417950914984544,-81.65320793286725,-73.7490794062187,9.925745706626628,-70.76727981311006,-81.18066077011116,-78.1691626672523,-85.69557608048376,-107.03480421466986,-117.91235934620175,-75.64802039842698,-90.2500241890541,-84.64802039633832,-52.076534635641934,18.775469156203542,2021-03-28 01:00:00,45.16670444236752
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.75,9.0,22.875,36.0,15.401923930052867,14.301453217126507,14.577407690613065,-8.571432950381542,0.7882362604272188,8.303567049618458,-13.11150462361654,-4.455843008682578,-2.925181412024344,-65.61162801983518,-57.744293423568664,-64.83863181320363,-102.61960493432929,-84.96138819243237,-56.417950914984544,-81.65320793286725,-73.7490794062187,9.925745706626628,-70.76727981311006,-81.18066077011116,-78.1691626672523,-85.69557608048376,-107.03480421466986,-117.91235934620175,-75.64802039842698,-90.2500241890541,-84.64802039633832,-52.076534635641934,18.775469156203542,2021-03-28 01:10:00,45.16670444236752
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.75,9.0,22.875,36.0,15.401923930052867,14.301453217126507,14.577407690613065,-8.571432950381542,0.7882362604272188,8.303567049618458,-13.11150462361654,-4.455843008682578,-2.925181412024344,-65.61162801983518,-57.744293423568664,-64.83863181320363,-102.61960493432929,-84.96138819243237,-56.417950914984544,-81.65320793286725,-73.7490794062187,9.925745706626628,-70.76727981311006,-81.18066077011116,-78.1691626672523,-85.69557608048376,-107.03480421466986,-117.91235934620175,-75.64802039842698,-90.2500241890541,-84.64802039633832,-52.076534635641934,18.775469156203542,2021-03-28 01:20:00,45.16670444236752
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.75,9.0,22.875,36.0,15.401923930052867,14.301453217126507,14.577407690613065,-8.571432950381542,0.7882362604272188,8.303567049618458,-13.11150462361654,-4.455843008682578,-2.925181412024344,-65.61162801983518,-57.744293423568664,-64.83863181320363,-102.61960493432929,-84.96138819243237,-56.417950914984544,-81.65320793286725,-73.7490794062187,9.925745706626628,-70.76727981311006,-81.18066077011116,-78.1691626672523,-85.69557608048376,-107.03480421466986,-117.91235934620175,-75.64802039842698,-90.2500241890541,-84.64802039633832,-52.076534635641934,18.775469156203542,39.056130758953685,36.27356809263776,-18.07602657971738,-1.2132912256909663,-11.214536254955945,-33.028414604171914,2021-03-28 01:30:00,45.96880850284433
