,SOC1,SOC2,SOC3,PB1,PB2,PB3,PG,WT,PV,L1,L2,T,B,L
23,0.8482411367548929,0.5534191294743571,0.599969715007809,-16.537885246801828,-31.461012364023357,-31.46101236402751,-4.49443033771826,91.57090328866548,13.428308824019,1.13020833395422,19.9146634661593,100.50478177496622,-79.4599099748527,21.04487180011352
24,0.8528349937678933,0.5674018016361454,0.5999584318487914,-15.340869642343202,-31.681518274904782,-31.681518274910392,-4.525931182130099,87.9694220112794,15.3359139329987,1.08020833297633,18.9952902370133,98.77940476214802,-78.70390619215839,20.07549856998963
25,0.8570963464463218,0.5814824764249917,0.6000000000000001,-15.372176124359422,-32.75464647444374,-32.754646474450766,-4.679235210635868,88.19509316667305,16.9165370470146,1.17916666704696,18.371759262750896,100.43239500305178,-80.88146907325392,19.550925929797856
26,0.8613663953697549,0.5960400970803001,0.6000000000000001,-14.064614531225402,-34.62388084368092,-34.62388084369046,-4.9462686919558285,93.90944828159417,18.9001225489774,1.0567307689925698,23.494195151026396,107.86330213861575,-83.31237621859678,24.550925920018965
27,0.8652732327395398,0.6114284885663807,0.6000000000000001,-11.402412527310426,-33.26269634359817,-33.262696343609875,-4.751813763372888,102.54264164897242,12.447162518976299,0.9711538460105659,31.339031344046802,110.23799040457583,-77.92780521451846,32.31018519005737
28,0.8684405695526813,0.6262119091635355,0.6000000000000001,-5.319154572366118,-28.98808179327215,-28.98808179328659,-4.141154541898126,87.12668029786589,12.437641402997501,1.1262820509728002,31.001566949067602,95.42316715896526,-63.29531815892486,32.1278490000404
29,0.86991811248945,0.6390955010716565,0.6000000000000001,-5.080934762123877,-31.34131029582169,-31.341310295840447,-4.477330042262961,91.72476025504626,13.916053921042499,1.3583333339775,32.0415954460623,101.16348413382582,-67.76355535378602,33.3999287800398
30,0.8713294832567066,0.6530249723142437,0.6000000000000001,-0.8817703442480339,-29.37122222454531,-29.371222224570655,-4.195888889224419,81.90973205458053,16.4011123679811,1.5062499999767198,32.9844907399965,94.11495553333721,-59.624214793364,34.49074073997322
31,0.871574419463442,0.6660788488584859,0.6000000000000001,-2.329317972101827,-31.553840453559896,-31.553840453593324,-4.507691493370514,83.0559743025859,20.680382730031898,1.5843750000931298,32.2072916598991,99.22866553924727,-65.43699887925504,33.79166665999223
32,0.8722214522334703,0.6801027779489568,0.6000000000000001,-7.171231581574006,-37.58482899644207,-37.58482899650038,-5.369261285214389,98.25203225471078,23.9969362749835,1.6397321419790398,32.8990855279844,116.87970724447989,-82.34088957451645,34.538817669963436
33,0.8742134610061296,0.6968071463918201,0.6000000000000001,-3.729925299213443,-34.09262252762216,-38.06352722424111,-5.4376467463202065,92.86075234246026,25.458161765011,1.6533385099610298,35.3418538001133,112.88126736115105,-75.88607505107672,36.99519231007433
34,0.8752495513670221,0.7119594230707631,0.6000000000000001,0.11321221022996117,-27.71926024915966,-39.03390336643309,-5.576271909490486,88.80727744484963,22.0832692299737,1.8813043480040499,36.793019011966,105.31427476533284,-66.63995140536278,38.67432335997005
35,0.8752181035308471,0.7242790942926118,0.6000000000000001,-1.3758380566440198,-26.888937811091374,-44.153337376364235,-6.307619625194937,93.0147809613269,25.386877827986602,2.03455357102212,37.641372348996796,112.09403916411856,-72.41811324409964,39.67592592001892
36,0.8756002807688039,0.7362297333197635,0.6000000000000001,2.2147240521402902,-21.172284056114147,-47.01258217908149,-6.71608316844026,86.67974046940438,26.437040442018798,2.0554464289452903,38.375109130982295,106.40069774298293,-65.97014218305534,40.43055555992758
37,0.8749850796432095,0.7456396373447032,0.6000000000000001,-3.2512235350497543,-24.689314300949,-53.37596750480126,-7.625138214971663,92.77084086376205,34.3374693620135,1.97048076905776,36.196185900946105,119.48317201080387,-81.3165053408,38.16666667000386
38,0.8758881972918343,0.7566126659229025,0.6000000000000001,-2.99218170098262,-22.643764903062202,-56.38783124605256,-8.055404463721853,85.28056072188203,43.1973039219738,1.8007097069639701,36.5979726230726,120.42246018013395,-82.02377785009739,38.39868233003657
39,0.8767193588754407,0.7666765614353748,0.6000000000000001,-4.963917637793798,-22.977868906362783,-61.2771004747332,-8.75387149639052,86.04166877223979,52.5833333330229,1.72267316002399,38.9295704299584,129.87113060887216,-89.21888701888979,40.65224358998239
40,0.8780982248859389,0.7768889476159804,0.6,-6.6551351149057085,-23.167923777759558,-67.21501119540373,-9.602144456486307,94.5488971964895,54.6144654980162,1.88909932598472,40.6340488239657,139.56121823801942,-97.03807008806899,42.523148149950416
41,0.8799468735289684,0.7871858026283177,0.6000000000000001,-6.912055589673941,-22.048778530663274,-70.45714685962811,-10.065306694232657,98.23139968322135,55.0944805809995,2.0020370379788797,41.840555552044,143.2605735699882,-99.41798097996532,43.84259259002288
42,0.8818668889705443,0.7969852597530568,0.6000000000000001,-6.260468554915899,-20.13579791747298,-70.01657657784094,-10.002368082548767,91.90646511990784,58.894607842958095,1.7998809519922399,42.5859808780951,140.79870488031716,-96.41284305022981,44.38586183008734
43,0.8836059080135765,0.8059345032719337,0.6,-6.448118849885512,-19.167170765589937,-74.94844136808773,-10.706920195441173,98.18980024084388,60.6764705880196,1.85788690508343,45.737732744775705,148.15935063342232,-100.56373098356318,47.59561964985914
44,0.8853970521385446,0.8144532458344181,0.6000000000000001,-4.866552001558637,-16.525682924386164,-73.54455758895087,-10.506365369850194,91.96749093574428,61.4756669490016,2.0465029759798203,45.9534970240202,142.9367925148957,-94.93679251489567,48.00000000000002
45,0.8867488721389775,0.821797993800812,0.6000000000000001,-5.500823657542425,-16.188360336722752,-76.97048510070768,-10.99578358581545,96.75761745790051,62.72653893299871,1.9713541669771102,47.85734954313379,148.48837280508377,-98.65966909497286,49.8287037101109
46,0.8882768787105172,0.8289928206171334,0.6000000000000001,-3.0257359548328306,-12.822644577448557,-75.69030253777929,-10.812900362539962,91.97531342159147,62.610600490996106,2.2781249999534303,49.9562054800335,143.7730135500476,-91.53868307006067,52.23433047998694
47,0.8891173609201931,0.8346917737626659,0.6000000000000001,-0.869245796813113,-9.849745367480525,-77.2416423896616,-11.034520341380297,86.74499416827531,63.654718136997005,2.3644531250465697,49.0401052848902,139.36519196389202,-87.96063355395523,51.40455840993677
48,0.8893588180859745,0.8390694383704349,0.6,-1.5050566678498225,-9.737181274509163,-77.24377870851735,-11.03482552978826,88.76439133171968,66.03939243900821,2.35337094904389,52.9295706410194,143.76895824093964,-88.48601665087634,55.282941590063295
49,0.8897768893825994,0.8433970744924391,0.6000000000000001,-0.3039211043056465,-7.850035326869552,-79.01533006159758,-11.287904294514004,87.26933335319141,67.2289899140014,2.12635695992503,53.914775519981,143.2104189726788,-87.16928649277278,56.04113247990603
50,0.8898613119115734,0.8468859790821588,0.6,-1.59816647275656,-8.515437843532506,-79.55370735906237,-11.364815337008976,88.78743746851248,66.9669117640005,2.1649535810574903,52.557268639095106,144.38953389550403,-89.66731167535143,54.722222220152595
51,0.8903052470428948,0.8506706181237288,0.6000000000000001,-2.1258988198692728,-8.466730909772123,-80.67903205303263,-11.525576007576163,87.75080533308447,67.8566176469903,1.89242788497359,50.917757304851,144.08184697249862,-91.27166178267402,52.810185189824594
52,0.8908957744928584,0.854433609639183,0.6000000000000001,-3.979068203538269,-9.895898647606064,-85.0341773359965,-12.147739619428139,95.30022740274104,67.678308824019,1.91968749999069,50.00196492020039,150.8307966073319,-98.90914418714083,51.92165242019108
53,0.8920010712160635,0.8588317868158967,0.6000000000000001,-1.1282223620881318,-6.447582585089502,-81.34269669787787,-11.620385242554049,85.14841638762188,68.3762254900066,1.9224999999860302,51.0632549900329,141.90425663507443,-88.9185016450555,52.98575499001893
54,0.8923144663166438,0.8616973790759362,0.6,-2.1202260180813632,-6.996306211567669,-84.10925306586235,-12.015607580837543,92.7892550741452,68.04473039199371,1.96730769204441,53.6252848977456,148.8183778853014,-93.22578529551139,55.59259258979001
55,0.892903417988333,0.8648068485032995,0.6000000000000001,2.4524596945122537,-2.0172804827986317,-81.44671106866298,-11.63524443838049,81.06877043459556,68.4035044309567,2.11324786301702,54.7122507072054,137.83703042717178,-81.01153185694936,56.82549857022242
56,0.8922221791843016,0.8657034176067655,0.6000000000000001,2.3128576789212416,-1.7844041503171508,-80.336424266897,-11.476632038128203,79.15781561036817,68.07443674601379,1.81944444496185,54.128205134999,135.75562031825376,-79.8079707382929,55.94764957996085
57,0.8915797187179345,0.8664964861180178,0.6000000000000001,-0.8200550243290315,-4.575878367879888,-81.83775351664421,-11.691107645234956,87.40423354793515,68.8492647060193,1.68181818095036,55.646885518915994,144.56239060871948,-87.23368690885313,57.32870369986635
58,0.891807511780248,0.8685302098370755,0.6,-3.2907841679433343,-7.015991182112454,-84.38463231413883,-12.054947473448475,90.7157597826162,69.4705882350099,1.8231818190543,51.616811060928704,148.1314005441776,-94.69140766419461,53.439992879983
59,0.8927216184935656,0.8716484281402365,0.6000000000000001,-1.3242523796868995,-4.7160706606399545,-83.97189451343301,-11.995984930490499,85.96874064843895,69.696691175981,1.78477272693999,51.8724566132296,143.66944689392946,-90.01221755375987,53.65722934016959
60,0.893089466376812,0.8737444595449654,0.6000000000000001,-4.4929807374189075,-7.342733362258827,-83.16281582637686,-11.88040226091105,91.55240713273386,70.2107843140257,1.9324494950706101,52.9518097647233,149.8827891858485,-94.9985299260546,54.88425925979391
61,0.8943375165816505,0.877007896594858,0.6000000000000001,-2.4919838161514507,-5.171161675488374,-83.61154298126533,-11.94450614018083,89.87105065116505,70.0710784319672,2.0085470080375702,54.7143874620087,147.99762294295144,-91.27468847290515,56.72293447004627
62,0.8950297343083592,0.8793061906728527,0.6,-0.5611593332520797,-2.9501677498786063,-84.239971123281,-12.034281589040209,88.49565186255239,70.5808823530097,1.8970716788899198,57.393882741220295,147.0422526265219,-87.75129820641168,59.29095442011022
63,0.8951856119009292,0.8806173763394655,0.6,-4.535287736093803,-6.725212117969506,-92.26104948629192,-13.18014992661321,103.50636975205421,70.50551470497159,1.62215909105726,55.6880260990001,160.8317345304126,-103.52154934035525,57.31018519005736
64,0.896445414049844,0.8836063595030074,0.6000000000000001,-4.8885684782757135,-6.895999161697259,-95.22571934568843,-13.603674192241282,105.9549878657808,70.7261029420188,1.7228260859847098,54.344303543912204,163.0774166155583,-107.0102869856614,56.06712962989691
65,0.897803349738254,0.8866712480193171,0.6000000000000001,0.746399522760658,-1.0937452705325132,-94.10495422280762,-13.443564888972583,93.20247307045197,71.2126225490356,1.7652691520052002,54.7539616079303,150.97153073051498,-94.45229997057947,56.5192307599355
66,0.8975960165374872,0.8871573570284427,0.6000000000000001,0.05885119763302377,-1.6279481959984061,-91.59871912028387,-13.085531302897765,93.0782070665318,70.973039214965,1.65592650102917,56.141972358920604,150.965714978599,-93.16781611864924,57.797898859949775
67,0.8975796689825893,0.8878808895599974,0.6000000000000001,2.2527986600013303,0.7065658824538735,-92.38790211614203,-13.198271730877508,91.17508000372494,70.97487745102259,1.79347826098092,57.7296698892023,148.95168572387004,-89.42853757368684,59.52314815018322
68,0.8969538915770333,0.8875668602789069,0.6000000000000001,2.685234395094065,1.26785434920906,-91.84044754981063,-13.120063935687305,88.6149673670713,70.8069852939807,2.05000000004657,56.3645299198106,146.30188872536468,-87.8873588055075,58.41452991985717
69,0.8962079931339516,0.8870033694570362,0.6000000000000001,4.207193081761934,2.9079280395264098,-91.68028168504469,-13.097183097863597,95.23605312770711,61.98398284398721,2.66955128195696,56.8881410281174,144.1228528738307,-84.56516056375634,59.557692310074366
70,0.8950393283890178,0.8857109569950243,0.6000000000000001,11.415161502203727,10.224168547021097,-87.48127553795617,-12.497325076850933,81.72653394464206,56.7329289210029,2.92065142001957,57.19954088004311,125.96213778879401,-65.84194548873134,60.120192300062676
71,0.891868450193961,0.8811668820852372,0.6000000000000001,3.4723556684984023,2.380612126238072,-95.55420767742906,-13.650601096775652,89.69365848041114,72.24632352899059,2.88410285301507,55.7040381769184,148.28938091262606,-89.70123988269259,58.588141029933475
72,0.8909039069527115,0.8801088322513536,0.6000000000000001,-0.4161557328640627,-1.416920646562239,-104.47645603405833,-14.925208004865508,101.78258166936298,78.3976715690224,2.5644041219493396,56.381108698085896,165.25504523351987,-106.30953241348463,58.94551282003523
73,0.8910195057673961,0.8807385747609369,0.6000000000000001,-5.219689723812218,-6.137057561474233,-105.20114334030517,-15.028734762900827,99.12974273857624,90.46507352998009,2.23340570705477,55.7747851730091,174.5660815056555,-116.55789062559161,58.00819088006387
74,0.8924694195795663,0.88346615589937,0.6000000000000001,-2.372845450729404,-3.213765968528246,-104.71537466236043,-14.959339237480147,94.11297292603273,88.9307598030427,1.8517976589500902,55.9306097510271,168.08439349159528,-110.30198608161808,57.78240740997719
75,0.8931285433158799,0.884894496329827,0.6000000000000001,-1.674429635716377,-2.445273443698195,-105.78690092310583,-15.112414417586631,94.14461545195225,88.3578431379865,2.01135481405072,55.472085355781005,167.39004417235213,-109.90660400252041,57.483440169831724
76,0.8935936626591344,0.8859812845270262,0.6000000000000001,-3.174190971390783,-3.880797795369215,-107.73307012782028,-15.390438589688694,101.01722507239403,87.4509803919937,2.01223214296624,56.2774758371525,173.07776687469902,-114.78805889458027,58.28970798011874
77,0.8944753823734095,0.8877060835471905,0.6000000000000001,0.8287436042029451,0.18102068218287173,-106.24695859756899,-15.178136942509932,93.30317795069855,86.04840686300301,2.0092307690065403,56.9270227910019,164.17344787119163,-105.23719431118317,58.936253560008446
78,0.8942451758166866,0.887625629910665,0.6000000000000001,-0.44123999517754664,-1.0349860071157533,-107.04252016631627,-15.291788595188114,93.44025342068215,84.2395833330229,2.0085470080375702,51.860754981869796,162.3880481585169,-108.51874616860955,53.86930198990736
79,0.8943677424820139,0.8880856236916054,0.6000000000000001,1.0893836545251234,0.5451164770468674,-108.3682800718233,-15.48118286740341,90.90246281068153,84.3541666669771,2.13425925991032,50.907407410093604,159.77544661025524,-106.73377994025131,53.04166667000393
80,0.8940651359113124,0.8878433497018066,0.6000000000000001,-3.830187927479525,-4.32909950693069,-111.0787694119758,-15.86839563028234,101.15273306160665,83.4417892150232,2.3360690230038,47.1520007769577,168.72612664634752,-119.23805684638602,49.4880697999615
81,0.8951290770022787,0.889767393927109,0.6000000000000001,-2.168149280795474,-2.667060860200056,-110.91821924932266,-15.845459892760461,95.04460855317251,81.6744730399805,2.4352272730320697,42.684965037042296,160.87362170039256,-115.75342939031819,45.120192310074366
82,0.8957313406913886,0.8909527543094203,0.6000000000000001,0.6526017720349213,0.2368421222740906,-109.1682221311908,-15.5954603044559,87.36385392140325,79.3950000000186,2.30416666704696,40.58044871303721,151.16339361696595,-108.27877823688179,42.88461538008416
83,0.8955500624213789,0.8908474911439653,0.6000000000000001,-0.7372690607893134,-1.1946046750960646,-111.10666564427277,-15.872380806324761,90.2412371364679,77.7462499999674,2.4167968749534303,36.659770074998995,152.11510633011056,-113.03853938015814,39.07656694995242
84,0.8957548593827092,0.8913784265551191,0.6000000000000001,0.14382018648772588,-0.19918152443974346,-106.76820050364414,-15.25260007194924,85.19394734353487,76.5268014700268,2.3644531250465697,37.2801337749697,146.46814874161242,-106.82356184159616,39.644586900016265
85,0.895714909330907,0.8914669516770923,0.6000000000000001,-2.2206849482276585,-2.5636866590695786,-108.84051466655943,-15.548644952365713,92.04004182525912,74.4148284309776,2.17874999996275,35.102589030051604,150.90622530387103,-113.62488627385666,37.28133903001435
86,0.8963317662609703,0.8926063679700121,0.6000000000000001,-2.7525809250377757,-3.1783573546559047,-108.9752422903156,-15.567891755759442,94.61309737575131,72.5600490199868,1.91968749999069,34.7793865699787,151.60525463997868,-114.9061805700093,36.699074069969384
87,0.8970963720734807,0.8940189712387481,0.6000000000000001,0.35588048350823126,0.022075963762034207,-106.70459235909873,-15.243513194157035,85.784235436947,70.5683210790157,2.2524553569965096,32.5299520529807,141.10904332180567,-106.32663591182846,34.7824074099772
88,0.8969975163836175,0.8940091596992983,0.6,-1.9547574877843965,-2.2885620080647127,-112.0981704183627,-16.014024345480475,97.34761273363601,68.0727163460106,2.4794950740179,30.5853197459364,149.4063047341661,-116.3414899142118,33.0648148199543
89,0.8975405045746685,0.8950262983695494,0.6000000000000001,-0.639532504368359,-1.000824630600145,-109.68437769142585,-15.669196813060909,88.7700178224873,65.2331730769947,2.00955772097223,24.9997015390545,138.3339940864211,-111.32473482639436,27.009259260026727
90,0.8977181524925486,0.8954711093164828,0.6000000000000001,-3.238308063320866,-3.896754566648436,-112.02183487999527,-16.003119268570828,94.91217054767087,63.2667208709754,2.0163043480133602,21.0025702920975,142.17577215007543,-119.15689750996457,23.01887464011086
91,0.8986176825101375,0.8972030002349931,0.6000000000000001,-4.7209904696523095,-5.050213722343883,-111.34426713700564,-15.906323876715113,98.16795323766154,60.862745098013,2.3125,19.696403129957602,143.12437445895944,-121.11547132900185,22.008903129957602
92,0.8999290687517075,0.899447539667146,0.6,-0.25538849299566074,-1.2209022657290678,-110.93271464239967,-15.847530663200025,95.08680567233075,56.7947303919937,2.3891129030380402,21.235887096962,136.03400540112443,-112.40900540112439,23.62500000000004
93,0.9,0.8999901628963591,0.6,0.11104735478792913,0.09998736287758198,-111.94841726684712,-15.992631038121095,95.72881821533677,54.686380562023295,2.5029325509676696,20.1822526390897,134.42256773923899,-111.73738254918162,22.68518519005737
94,0.8999691535125589,0.8999457240684137,0.6,-0.11108335472889158,-0.12214334601010296,-117.8184994417423,-16.831214205963274,103.6441334173754,53.17452630097979,2.68434343393892,19.251375935971698,139.98744551239193,-118.0517261424813,21.93571936991062
95,0.9,0.9,0.6,-3.599764822258542e-05,-2.249769557761061e-05,-107.39510246960299,-15.342157495657645,92.89345978759998,51.3386948530097,2.86933479609434,18.625501383910898,128.88999714495202,-107.39516096494678,21.494836180005237
96,0.9,0.9,0.6,-3.5999748898829444e-05,-2.2499748710973556e-05,-111.87342886527698,-15.981918409325354,100.16393995403044,49.089613970019904,2.60219298198353,18.7959551679669,133.271635514725,-111.87348736477458,21.39814814995043
97,0.9,0.9,0.6000000000000001,1.661073181305571,1.6610799313058342,-100.88268087613072,-14.411811553732985,86.95572711928135,45.674019607948104,2.2368055559927598,18.420601853984397,118.21793517349647,-97.5605277635193,20.657407409977157
98,0.8995385907829706,0.8992617422527531,0.6000000000000001,-1.6611091811428764,-1.661102431142336,-102.63888577054301,-14.6626979672205,98.07593052796003,43.3811981520848,2.08804563502781,18.7452876949683,126.79443071282432,-105.96109738282821,20.833333329996112
99,0.9,0.9,0.6000000000000001,2.2964930432086534,2.2964975431950467,-93.5519422159762,-13.364563173710945,82.21547004344748,40.4460077299736,2.5058035709662403,17.8321593991714,109.29691459971014,-88.9589516295725,20.33796297013764
100,0.8993620852657753,0.8989793344252467,0.6000000000000001,-2.2965290429378746,-2.2965200429246067,-97.63396491574642,-13.947709273678122,97.95692257925573,37.8335414360045,2.72212301602121,16.893617723952,121.84275474158211,-102.2270140016089,19.615740739973212
101,0.9,0.9,0.6,-3.599992250287545e-05,-2.2499923129168625e-05,-98.33900408861291,-14.048429155516192,97.68767261385015,34.4544487600215,2.8334271769272203,16.9212024529697,118.09369221835546,-98.33906258845855,19.754629629896918
102,0.9,0.9,0.6,-3.5999974131245915e-05,-2.2499974067177435e-05,-96.87836322330769,-13.839766174758266,98.67920263923095,31.552696078899302,2.86486486508511,16.648845955031,116.39213254337199,-96.87842172325588,19.51371082011611
103,0.9,0.9,0.6,-3.599988252323365e-05,-2.2499882773770695e-05,-91.42108715342775,-13.060155307632595,94.41298774368583,29.295343136996998,2.91896223090589,16.3080676889513,110.64817557305024,-91.42114565319305,19.22702991985719
104,0.9,0.9,0.6000000000000001,0.44071905272170026,0.4407258027215324,-87.90975683339255,-12.55853669048471,90.48540530950422,28.305147059029004,2.83168363501318,16.372020065086,106.2320156780485,-87.02831197794931,19.203703700099183
105,0.8998775780409108,0.8998041218654572,0.6,-0.44075505240096763,-0.44074830240077195,-80.11739585103417,-11.445342264433508,85.16876803218247,27.3639705880778,2.68251050508115,17.4059866449097,101.08739635582677,-80.99889920583591,20.08849714999085
106,0.9,0.9,0.6000000000000001,-3.599990896413271e-05,-2.249990960610631e-05,-78.47942007359241,-11.211345724798969,95.94532823925685,14.555147058912599,2.95840592298191,17.8512450769776,99.28912957337049,-78.47947857341097,20.809650999959512
107,0.9,0.9,0.6,-3.599975885926363e-05,-2.249975993961417e-05,-75.66568471641487,-10.809383530916467,97.40208962598732,7.446078430977651,3.14538871997502,15.227652590139801,94.03878452604849,-75.66574321593367,18.37304131011482
108,0.9,0.9,0.6000000000000001,-3.5999960991368695e-05,-2.2499960884676642e-05,-79.23120827124939,-11.318744038749932,102.45175163390996,6.84558823599946,2.8783482139697303,15.8689808460185,97.9785958311595,-79.23126677117126,18.747329059988232
109,0.9,0.9,0.6000000000000001,-3.599985829155216e-05,-2.249985760147758e-05,-73.02872094926245,-10.43267442132326,96.04260855111245,6.74754901905544,2.7789575289934905,16.5497461708728,92.35748314884464,-73.02877944897834,19.328703699866292
110,0.9,0.9,0.6000000000000001,0.27153151928056174,0.27153274640520303,-64.38418897493862,-9.19774128213413,86.11589884546902,6.005588236032049,2.8371138990623903,16.2455071910517,82.92374579936694,-63.84112470925285,19.082621090114092
111,0.8999245745779778,0.8998793187793753,0.6000000000000001,0.011424940201786964,0.011428008421120196,-67.9089842435154,-9.70128346335939,91.38933070827734,5.1524999999674,2.76423745194916,16.1901784980437,86.84054724488536,-67.8861312948925,18.95441594999286
112,0.8999214009834774,0.8998742396645217,0.6,1.5474355282561385,1.5474386026301028,-68.78726955898219,-9.826752794140358,91.3293334122937,4.25,2.9598925850587006,17.1002926049987,85.75258061815336,-65.69239542809595,20.0601851900574
113,0.8994915577811841,0.8991864891744638,0.6,1.0064224225954799,1.0064234443696272,-67.87052467876195,-9.695789239823181,91.28790537141934,3.65000000002328,2.9718286099377997,16.4126087098848,85.24211613161944,-65.85767881179684,19.3844373198226
114,0.89921199599713,0.8987391898658551,0.6,0.2501698541116145,0.2501708777948747,-65.07077926144903,-9.295825608778477,88.27229952341565,3.6493421050254304,2.7198963320115603,15.335481158108498,82.62581601966261,-64.57043852954254,18.05537749012006
