date,airTemp,elspec,GHI,L,L2_active,L2_import,PV,SOC,Wind_speed
2021-03-13 05:50:00,-3.40000009536743,204204.35877403847,9.0,138.5286606610832,11.340215893115026,1.9444444444961846,0.0015060241566970944,59.65499973297121,0.6666666666666666
2021-03-13 06:00:00,-3.2666666507720934,204228.4346064815,13.0,145.8630818334119,11.900718446505278,1.9524305554805323,0.0015060240402817726,59.65714263916017,1.0
2021-03-13 06:10:00,-3.2333333492279066,204252.92534722222,14.6,140.42158146227817,12.10633667584123,1.9896381578873843,0.0015060241566970944,59.65652150693149,1.2
2021-03-13 06:20:00,-3.29999995231628,204277.00961538462,26.833333333333332,141.41393836069915,13.135454824415302,2.099282296723686,0.0015060240402817726,59.64999961853029,2.0
2021-03-13 06:30:00,-3.2749999761581403,204301.0306712963,35.166666666666664,135.9942524796825,13.83864645230568,2.3063241105992347,0.15625,59.65263125770973,1.5
2021-03-13 06:40:00,-3.25,204324.1015625,50.333333333333336,136.1996767767544,14.359946994458216,2.3559782608645037,0.34375,59.656249761581435,1.5
2021-03-13 06:50:00,-3.050000071525575,204347.36863425927,77.28571428571429,135.57626019494012,13.174957374046588,2.252199793001637,0.75,59.66111098395456,1.25
2021-03-13 07:00:00,-2.700000047683717,204371.60096153847,85.5,148.62283014847054,15.372859001159664,2.3534523809794337,1.0511363636469468,59.65999984741213,1.5
2021-03-13 07:10:00,-2.2500000397364297,204398.26388888888,124.85714285714286,157.22746250547215,13.012270458674024,2.354880952392705,1.3973930481588468,59.65555530124243,0.5
2021-03-13 07:20:00,-2.150000095367435,204425.74338942306,88.0,168.66359542588054,18.206554692367025,2.616369047551416,1.452512254822068,59.66111098395456,1.0
2021-03-13 07:30:00,-2.0000000596046466,204456.53530092593,95.33333333333333,190.96930836823026,16.936357643644694,2.964732142863795,1.2479967948747799,59.65882334989662,1.0
2021-03-13 07:40:00,-1.8500000238418577,204491.92307692306,103.875,228.57231982000943,13.607382354089776,2.511160714318976,1.4525240384973586,59.652631257709714,0.5
2021-03-13 07:50:00,-1.4200000286102281,204531.38310185185,99.57142857142857,239.5149691306939,14.28132767512881,2.3017113094683737,1.4966517856810242,59.64999961853029,0.6666666666666666
2021-03-13 08:00:00,-1.20000004768372,204571.7523148148,101.8,225.24085688186904,15.650701571319058,2.5136458333581686,1.5033482143189758,59.64999961853029,0.611111111111111
2021-03-13 08:10:00,-1.2666667302449532,204608.59735576922,84.28571428571429,212.71745063518657,14.249018159405937,2.5019791666418314,1.3984375,59.65333302815757,0.5555555555555556
2021-03-13 08:20:00,-1.10000002384186,204643.78645833334,132.85714285714286,206.76583370919954,14.321910728842523,2.4070425725076348,1.6988636363530532,59.65714263916018,0.5
2021-03-13 08:30:00,-0.6000000089406966,204677.99038461538,167.375,195.50738104458512,14.524152722851982,2.4132699274923652,2.551136363646947,59.66428565979006,0.5
