,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,date,rmse
312,-5.234375,0.875,6.9375,5.25,-2.75,0.09375,1.734375,12.5,-6.046875,-49.25,-24.375,-32.625,-40.875,-15.9375,-4.125,-12.75,7.125,14.0625,8.8125,14.0625,11.0625,-1.875,-3.9375,55.5,33.375,38.4375,34.5,51.5625,23.625,28.3125,20.4375,12.75,-29.625,0.375,-6.375,-39.375,-11.25,-28.5,11.25,16.125,8.8125,12.375,-21.75,20.25,-29.0625,-9.1875,-15.9375,-4.125,-17.8125,-27.75,12.375,9.1875,-0.1875,-2.4375,2.625,24.5625,9.0,25.125,50.0625,29.625,2021-04-16 04:00:00,22.644708177209736
313,6.25,13.0,10.96875,2.9375,6.421875,8.15625,19.140625,3.75,-36.46875,-12.0,-20.125,-40.875,-15.9375,-4.125,-12.75,7.125,14.0625,8.8125,14.0625,11.0625,-1.875,-3.9375,55.5,33.375,38.4375,34.5,51.5625,23.625,28.3125,20.4375,12.75,-29.625,0.375,-6.375,-39.375,-11.25,-28.5,11.25,16.125,8.8125,12.375,-21.75,20.25,-29.0625,-9.1875,-15.9375,-4.125,-17.8125,-27.75,12.375,9.1875,-0.1875,-2.4375,2.625,24.5625,9.0,25.125,50.0625,29.625,35.25,2021-04-16 04:10:00,22.48049845693809
314,8.46875,7.125,0.09375,5.25,8.109375,20.34375,9.140625,-27.0625,-1.96875,-8.9375,-28.859375,-15.9375,-4.125,-12.75,7.125,14.0625,8.8125,14.0625,11.0625,-1.875,-3.9375,55.5,33.375,38.4375,34.5,51.5625,23.625,28.3125,20.4375,12.75,-29.625,0.375,-6.375,-39.375,-11.25,-28.5,11.25,16.125,8.8125,12.375,-21.75,20.25,-29.0625,-9.1875,-15.9375,-4.125,-17.8125,-27.75,12.375,9.1875,-0.1875,-2.4375,2.625,24.5625,9.0,25.125,50.0625,29.625,35.25,-21.75,2021-04-16 04:20:00,21.9023284463935
315,-0.4375,-6.25,0.796875,5.0,18.703125,11.90625,-20.0625,5.875,0.28125,-18.59375,-6.0625,-4.125,-12.75,7.125,14.0625,8.8125,14.0625,11.0625,-1.875,-3.9375,55.5,33.375,38.4375,34.5,51.5625,23.625,28.3125,20.4375,12.75,-29.625,0.375,-6.375,-39.375,-11.25,-28.5,11.25,16.125,8.8125,12.375,-21.75,20.25,-29.0625,-9.1875,-15.9375,-4.125,-17.8125,-27.75,12.375,9.1875,-0.1875,-2.4375,2.625,24.5625,9.0,25.125,50.0625,29.625,35.25,-21.75,-39.375,2021-04-16 04:30:00,22.020030942196982
316,-5.40625,2.71875,7.453125,21.8125,18.609375,-9.9375,16.03125,11.0,-7.640625,3.6875,5.0625,-12.75,7.125,14.0625,8.8125,14.0625,11.0625,-1.875,-3.9375,55.5,33.375,38.4375,34.5,51.5625,23.625,28.3125,20.4375,12.75,-29.625,0.375,-6.375,-39.375,-11.25,-28.5,11.25,16.125,8.8125,12.375,-21.75,20.25,-29.0625,-9.1875,-15.9375,-4.125,-17.8125,-27.75,12.375,9.1875,-0.1875,-2.4375,2.625,24.5625,9.0,25.125,50.0625,29.625,35.25,-21.75,-39.375,-6.375,2021-04-16 04:40:00,22.071519694123303
317,8.8125,13.6875,28.3125,28.3125,2.796875,28.40625,23.546875,4.75,14.484375,14.90625,-3.25,7.125,14.0625,8.8125,14.0625,11.0625,-1.875,-3.9375,55.5,33.375,38.4375,34.5,51.5625,23.625,28.3125,20.4375,12.75,-29.625,0.375,-6.375,-39.375,-11.25,-28.5,11.25,16.125,8.8125,12.375,-21.75,20.25,-29.0625,-9.1875,-15.9375,-4.125,-17.8125,-27.75,12.375,9.1875,-0.1875,-2.4375,2.625,24.5625,9.0,25.125,50.0625,29.625,35.25,-21.75,-39.375,-6.375,-6.0,2021-04-16 04:50:00,22.84602372334074
318,6.3125,22.5,27.0,5.8125,32.359375,28.96875,11.3125,20.75,21.515625,4.3125,14.796875,14.0625,8.8125,14.0625,11.0625,-1.875,-3.9375,55.5,33.375,38.4375,34.5,51.5625,23.625,28.3125,20.4375,12.75,-29.625,0.375,-6.375,-39.375,-11.25,-28.5,11.25,16.125,8.8125,12.375,-21.75,20.25,-29.0625,-9.1875,-15.9375,-4.125,-17.8125,-27.75,12.375,9.1875,-0.1875,-2.4375,2.625,24.5625,9.0,25.125,50.0625,29.625,35.25,-21.75,-39.375,-6.375,-6.0,-13.875,2021-04-16 05:00:00,23.169623243451536
319,17.5,26.25,9.140625,36.37499999999997,34.203125,17.4375,26.328125,27.1875,10.6875,21.03125,20.625,8.8125,14.0625,11.0625,-1.875,-3.9375,55.5,33.375,38.4375,34.5,51.5625,23.625,28.3125,20.4375,12.75,-29.625,0.375,-6.375,-39.375,-11.25,-28.5,11.25,16.125,8.8125,12.375,-21.75,20.25,-29.0625,-9.1875,-15.9375,-4.125,-17.8125,-27.75,12.375,9.1875,-0.1875,-2.4375,2.625,24.5625,9.0,25.125,50.0625,29.625,35.25,-21.75,-39.375,-6.375,-6.0,-13.875,-16.3125,2021-04-16 05:10:00,23.844708965944058
320,13.921875,1.8125,30.65625,30.62499999999997,15.671875,24.9375,26.8125,11.9375,23.0625,23.90625,12.1875,14.0625,11.0625,-1.875,-3.9375,55.5,33.375,38.4375,34.5,51.5625,23.625,28.3125,20.4375,12.75,-29.625,0.375,-6.375,-39.375,-11.25,-28.5,11.25,16.125,8.8125,12.375,-21.75,20.25,-29.0625,-9.1875,-15.9375,-4.125,-17.8125,-27.75,12.375,9.1875,-0.1875,-2.4375,2.625,24.5625,9.0,25.125,50.0625,29.625,35.25,-21.75,-39.375,-6.375,-6.0,-13.875,-16.3125,-14.625,2021-04-16 05:20:00,23.457721311491536
321,-7.25,23.0625,25.03125,11.75,21.25,24.0,10.609375,22.375,24.328125,12.5625,16.109375,11.0625,-1.875,-3.9375,55.5,33.375,38.4375,34.5,51.5625,23.625,28.3125,20.4375,12.75,-29.625,0.375,-6.375,-39.375,-11.25,-28.5,11.25,16.125,8.8125,12.375,-21.75,20.25,-29.0625,-9.1875,-15.9375,-4.125,-17.8125,-27.75,12.375,9.1875,-0.1875,-2.4375,2.625,24.5625,9.0,25.125,50.0625,29.625,35.25,-21.75,-39.375,-6.375,-6.0,-13.875,-16.3125,-14.625,-17.0625,2021-04-16 05:30:00,23.113000740333487
322,30.171875,32.53125,19.3125,27.43749999999997,29.453125,15.9375,26.734375,28.1875,14.765625,18.375,14.40625,-1.875,-3.9375,55.5,33.375,38.4375,34.5,51.5625,23.625,28.3125,20.4375,12.75,-29.625,0.375,-6.375,-39.375,-11.25,-28.5,11.25,16.125,8.8125,12.375,-21.75,20.25,-29.0625,-9.1875,-15.9375,-4.125,-17.8125,-27.75,12.375,9.1875,-0.1875,-2.4375,2.625,24.5625,9.0,25.125,50.0625,29.625,35.25,-21.75,-39.375,-6.375,-6.0,-13.875,-16.3125,-14.625,-17.0625,1.3125,2021-04-16 05:40:00,23.951808101438292
323,5.875,-4.15625,5.71875,10.125,-0.390625,12.5625,16.640625,4.6875,11.484375,11.71875,0.546875,-3.9375,55.5,33.375,38.4375,34.5,51.5625,23.625,28.3125,20.4375,12.75,-29.625,0.375,-6.375,-39.375,-11.25,-28.5,11.25,16.125,8.8125,12.375,-21.75,20.25,-29.0625,-9.1875,-15.9375,-4.125,-17.8125,-27.75,12.375,9.1875,-0.1875,-2.4375,2.625,24.5625,9.0,25.125,50.0625,29.625,35.25,-21.75,-39.375,-6.375,-6.0,-13.875,-16.3125,-14.625,-17.0625,1.3125,0.75,2021-04-16 05:50:00,21.925405468267094
324,-9.078125,0.3125,4.875,-4.875,8.0,12.46875,-0.25,7.5,9.703125,1.40625,-1.796875,55.5,33.375,38.4375,34.5,51.5625,23.625,28.3125,20.4375,12.75,-29.625,0.375,-6.375,-39.375,-11.25,-28.5,11.25,16.125,8.8125,12.375,-21.75,20.25,-29.0625,-9.1875,-15.9375,-4.125,-17.8125,-27.75,12.375,9.1875,-0.1875,-2.4375,2.625,24.5625,9.0,25.125,50.0625,29.625,35.25,-21.75,-39.375,-6.375,-6.0,-13.875,-16.3125,-14.625,-17.0625,1.3125,0.75,-19.875,2021-04-16 06:00:00,21.914498844437773
325,7.609375,11.03125,0.75,12.25,15.8125,1.03125,8.4375,11.3125,4.59375,1.375,56.0,33.375,38.4375,34.5,51.5625,23.625,28.3125,20.4375,12.75,-29.625,0.375,-6.375,-39.375,-11.25,-28.5,11.25,16.125,8.8125,12.375,-21.75,20.25,-29.0625,-9.1875,-15.9375,-4.125,-17.8125,-27.75,12.375,9.1875,-0.1875,-2.4375,2.625,24.5625,9.0,25.125,50.0625,29.625,35.25,-21.75,-39.375,-6.375,-6.0,-13.875,-16.3125,-14.625,-17.0625,1.3125,0.75,-19.875,-28.3125,2021-04-16 06:10:00,22.34962890681041
326,3.609375,-5.875,5.578125,9.5625,-5.953125,2.4375,7.3125,3.5,1.59375,54.875,34.140625,38.4375,34.5,51.5625,23.625,28.3125,20.4375,12.75,-29.625,0.375,-6.375,-39.375,-11.25,-28.5,11.25,16.125,8.8125,12.375,-21.75,20.25,-29.0625,-9.1875,-15.9375,-4.125,-17.8125,-27.75,12.375,9.1875,-0.1875,-2.4375,2.625,24.5625,9.0,25.125,50.0625,29.625,35.25,-21.75,-39.375,-6.375,-6.0,-13.875,-16.3125,-14.625,-17.0625,1.3125,0.75,-19.875,-28.3125,-21.1875,2021-04-16 06:20:00,22.294429102590104
327,-9.140625,1.8125,5.765625,-10.9375,-2.015625,4.40625,3.046875,2.0,53.484375,34.1875,38.515625,34.5,51.5625,23.625,28.3125,20.4375,12.75,-29.625,0.375,-6.375,-39.375,-11.25,-28.5,11.25,16.125,8.8125,12.375,-21.75,20.25,-29.0625,-9.1875,-15.9375,-4.125,-17.8125,-27.75,12.375,9.1875,-0.1875,-2.4375,2.625,24.5625,9.0,25.125,50.0625,29.625,35.25,-21.75,-39.375,-6.375,-6.0,-13.875,-16.3125,-14.625,-17.0625,1.3125,0.75,-19.875,-28.3125,-21.1875,-23.25,2021-04-16 06:30:00,22.441891290631474
328,9.359375,12.1875,-6.796875,1.5625,8.4375,8.4375,7.15625,55.75,36.796875,40.0625,35.703125,51.5625,23.625,28.3125,20.4375,12.75,-29.625,0.375,-6.375,-39.375,-11.25,-28.5,11.25,16.125,8.8125,12.375,-21.75,20.25,-29.0625,-9.1875,-15.9375,-4.125,-17.8125,-27.75,12.375,9.1875,-0.1875,-2.4375,2.625,24.5625,9.0,25.125,50.0625,29.625,35.25,-21.75,-39.375,-6.375,-6.0,-13.875,-16.3125,-14.625,-17.0625,1.3125,0.75,-19.875,-28.3125,-21.1875,-23.25,-19.3125,2021-04-16 06:40:00,22.888098196715692
329,3.234375,-16.5,-7.171875,1.6875,4.578125,4.59375,51.828125,34.75,38.484375,35.3125,50.359375,23.625,28.3125,20.4375,12.75,-29.625,0.375,-6.375,-39.375,-11.25,-28.5,11.25,16.125,8.8125,12.375,-21.75,20.25,-29.0625,-9.1875,-15.9375,-4.125,-17.8125,-27.75,12.375,9.1875,-0.1875,-2.4375,2.625,24.5625,9.0,25.125,50.0625,29.625,35.25,-21.75,-39.375,-6.375,-6.0,-13.875,-16.3125,-14.625,-17.0625,1.3125,0.75,-19.875,-28.3125,-21.1875,-23.25,-19.3125,-19.5,2021-04-16 06:50:00,22.682652898482154
330,-21.09375,-11.40625,-1.171875,4.0,4.703125,49.96875,34.15625,37.75,35.15625,48.78125,23.46875,28.3125,20.4375,12.75,-29.625,0.375,-6.375,-39.375,-11.25,-28.5,11.25,16.125,8.8125,12.375,-21.75,20.25,-29.0625,-9.1875,-15.9375,-4.125,-17.8125,-27.75,12.375,9.1875,-0.1875,-2.4375,2.625,24.5625,9.0,25.125,50.0625,29.625,35.25,-21.75,-39.375,-6.375,-6.0,-13.875,-16.3125,-14.625,-17.0625,1.3125,0.75,-19.875,-28.3125,-21.1875,-23.25,-19.3125,-19.5,-21.1875,2021-04-16 07:00:00,22.7645770534943
331,7.875,17.3125,22.59375,21.8125,62.9375,46.21875,47.5,43.3125,53.34375,27.28125,29.109375,20.4375,12.75,-29.625,0.375,-6.375,-39.375,-11.25,-28.5,11.25,16.125,8.8125,12.375,-21.75,20.25,-29.0625,-9.1875,-15.9375,-4.125,-17.8125,-27.75,12.375,9.1875,-0.1875,-2.4375,2.625,24.5625,9.0,25.125,50.0625,29.625,35.25,-21.75,-39.375,-6.375,-6.0,-13.875,-16.3125,-14.625,-17.0625,1.3125,0.75,-19.875,-28.3125,-21.1875,-23.25,-19.3125,-19.5,-21.1875,-25.6875,2021-04-16 07:10:00,24.865313051146376
332,11.234375,19.21875,19.546875,59.125,44.09375,45.65625,42.46875,51.5,27.28125,28.6875,19.625,12.75,-29.625,0.375,-6.375,-39.375,-11.25,-28.5,11.25,16.125,8.8125,12.375,-21.75,20.25,-29.0625,-9.1875,-15.9375,-4.125,-17.8125,-27.75,12.375,9.1875,-0.1875,-2.4375,2.625,24.5625,9.0,25.125,50.0625,29.625,35.25,-21.75,-39.375,-6.375,-6.0,-13.875,-16.3125,-14.625,-17.0625,1.3125,0.75,-19.875,-28.3125,-21.1875,-23.25,-19.3125,-19.5,-21.1875,-25.6875,-20.8125,2021-04-16 07:20:00,24.46364207407895
333,11.015625,12.78125,51.140625,38.125,40.296875,38.4375,46.796875,24.75,26.0625,16.9375,12.53125,-29.625,0.375,-6.375,-39.375,-11.25,-28.5,11.25,16.125,8.8125,12.375,-21.75,20.25,-29.0625,-9.1875,-15.9375,-4.125,-17.8125,-27.75,12.375,9.1875,-0.1875,-2.4375,2.625,24.5625,9.0,25.125,50.0625,29.625,35.25,-21.75,-39.375,-6.375,-6.0,-13.875,-16.3125,-14.625,-17.0625,1.3125,0.75,-19.875,-28.3125,-21.1875,-23.25,-19.3125,-19.5,-21.1875,-25.6875,-20.8125,-30.375,2021-04-16 07:30:00,23.536641356152007
334,3.28125,40.5,29.578125,32.4375,31.984375,39.75,19.953125,21.25,12.140625,10.28125,-29.21875,0.375,-6.375,-39.375,-11.25,-28.5,11.25,16.125,8.8125,12.375,-21.75,20.25,-29.0625,-9.1875,-15.9375,-4.125,-17.8125,-27.75,12.375,9.1875,-0.1875,-2.4375,2.625,24.5625,9.0,25.125,50.0625,29.625,35.25,-21.75,-39.375,-6.375,-6.0,-13.875,-16.3125,-14.625,-17.0625,1.3125,0.75,-19.875,-28.3125,-21.1875,-23.25,-19.3125,-19.5,-21.1875,-25.6875,-20.8125,-30.375,-45.375,2021-04-16 07:40:00,22.79502184323001
335,35.390625,25.875,28.734375,29.0,35.484375,17.25,17.84375,8.0625,8.0625,-29.46875,-2.140625,-6.375,-39.375,-11.25,-28.5,11.25,16.125,8.8125,12.375,-21.75,20.25,-29.0625,-9.1875,-15.9375,-4.125,-17.8125,-27.75,12.375,9.1875,-0.1875,-2.4375,2.625,24.5625,9.0,25.125,50.0625,29.625,35.25,-21.75,-39.375,-6.375,-6.0,-13.875,-16.3125,-14.625,-17.0625,1.3125,0.75,-19.875,-28.3125,-21.1875,-23.25,-19.3125,-19.5,-21.1875,-25.6875,-20.8125,-30.375,-45.375,-8.8125,2021-04-16 07:50:00,22.204885720710017
336,-5.640625,-0.3125,3.140625,10.8125,-3.390625,-1.03125,-9.015625,-4.6875,-37.78125,-10.25,-11.1875,-39.375,-11.25,-28.5,11.25,16.125,8.8125,12.375,-21.75,20.25,-29.0625,-9.1875,-15.9375,-4.125,-17.8125,-27.75,12.375,9.1875,-0.1875,-2.4375,2.625,24.5625,9.0,25.125,50.0625,29.625,35.25,-21.75,-39.375,-6.375,-6.0,-13.875,-16.3125,-14.625,-17.0625,1.3125,0.75,-19.875,-28.3125,-21.1875,-23.25,-19.3125,-19.5,-21.1875,-25.6875,-20.8125,-30.375,-45.375,-8.8125,-13.875,2021-04-16 08:00:00,20.494171157485038
337,4.234375,7.3125,12.609375,-1.125,-0.5625,-10.3125,-5.21875,-37.4375,-13.265625,-14.46875,-41.546875,-11.25,-28.5,11.25,16.125,8.8125,12.375,-21.75,20.25,-29.0625,-9.1875,-15.9375,-4.125,-17.8125,-27.75,12.375,9.1875,-0.1875,-2.4375,2.625,24.5625,9.0,25.125,50.0625,29.625,35.25,-21.75,-39.375,-6.375,-6.0,-13.875,-16.3125,-14.625,-17.0625,1.3125,0.75,-19.875,-28.3125,-21.1875,-23.25,-19.3125,-19.5,-21.1875,-25.6875,-20.8125,-30.375,-45.375,-8.8125,-13.875,-33.9375,2021-04-16 08:10:00,21.11416334786222
338,3.5625,7.34375,-5.0625,-5.4375,-16.09375,-9.375,-39.859375,-18.1875,-18.796875,-43.90625,-15.078125,-28.5,11.25,16.125,8.8125,12.375,-21.75,20.25,-29.0625,-9.1875,-15.9375,-4.125,-17.8125,-27.75,12.375,9.1875,-0.1875,-2.4375,2.625,24.5625,9.0,25.125,50.0625,29.625,35.25,-21.75,-39.375,-6.375,-6.0,-13.875,-16.3125,-14.625,-17.0625,1.3125,0.75,-19.875,-28.3125,-21.1875,-23.25,-19.3125,-19.5,-21.1875,-25.6875,-20.8125,-30.375,-45.375,-8.8125,-13.875,-33.9375,-20.4375,2021-04-16 08:20:00,21.62471991855593
339,2.234375,-8.875,-10.21875,-21.8125,-13.5,-42.28125,-23.140625,-23.1875,-46.359375,-19.03125,-31.28125,11.25,16.125,8.8125,12.375,-21.75,20.25,-29.0625,-9.1875,-15.9375,-4.125,-17.8125,-27.75,12.375,9.1875,-0.1875,-2.4375,2.625,24.5625,9.0,25.125,50.0625,29.625,35.25,-21.75,-39.375,-6.375,-6.0,-13.875,-16.3125,-14.625,-17.0625,1.3125,0.75,-19.875,-28.3125,-21.1875,-23.25,-19.3125,-19.5,-21.1875,-25.6875,-20.8125,-30.375,-45.375,-8.8125,-13.875,-33.9375,-20.4375,-14.0625,2021-04-16 08:30:00,22.264874164971857
340,-10.0625,-12.625,-25.40625,-15.75,-43.078125,-26.71875,-26.453125,-47.9375,-22.359375,-33.6875,6.265625,16.125,8.8125,12.375,-21.75,20.25,-29.0625,-9.1875,-15.9375,-4.125,-17.8125,-27.75,12.375,9.1875,-0.1875,-2.4375,2.625,24.5625,9.0,25.125,50.0625,29.625,35.25,-21.75,-39.375,-6.375,-6.0,-13.875,-16.3125,-14.625,-17.0625,1.3125,0.75,-19.875,-28.3125,-21.1875,-23.25,-19.3125,-19.5,-21.1875,-25.6875,-20.8125,-30.375,-45.375,-8.8125,-13.875,-33.9375,-20.4375,-14.0625,-8.4375,2021-04-16 08:40:00,22.688749319941042
341,-4.6875,-19.5625,-9.46875,-36.25,-23.578125,-23.90625,-44.609375,-21.6875,-33.0,3.46875,12.21875,8.8125,12.375,-21.75,20.25,-29.0625,-9.1875,-15.9375,-4.125,-17.8125,-27.75,12.375,9.1875,-0.1875,-2.4375,2.625,24.5625,9.0,25.125,50.0625,29.625,35.25,-21.75,-39.375,-6.375,-6.0,-13.875,-16.3125,-14.625,-17.0625,1.3125,0.75,-19.875,-28.3125,-21.1875,-23.25,-19.3125,-19.5,-21.1875,-25.6875,-20.8125,-30.375,-45.375,-8.8125,-13.875,-33.9375,-20.4375,-14.0625,-8.4375,-7.125,2021-04-16 08:50:00,21.95768098483469
342,-16.515625,-5.53125,-31.3125,-21.875,-22.34375,-41.8125,-21.09375,-31.9375,1.5,9.59375,4.515625,12.375,-21.75,20.25,-29.0625,-9.1875,-15.9375,-4.125,-17.8125,-27.75,12.375,9.1875,-0.1875,-2.4375,2.625,24.5625,9.0,25.125,50.0625,29.625,35.25,-21.75,-39.375,-6.375,-6.0,-13.875,-16.3125,-14.625,-17.0625,1.3125,0.75,-19.875,-28.3125,-21.1875,-23.25,-19.3125,-19.5,-21.1875,-25.6875,-20.8125,-30.375,-45.375,-8.8125,-13.875,-33.9375,-20.4375,-14.0625,-8.4375,-7.125,-3.9375,2021-04-16 09:00:00,21.52875699917874
343,10.859375,-14.9375,-9.75,-11.375,-30.625,-13.125,-24.515625,4.875,11.296875,3.53125,11.671875,-21.75,20.25,-29.0625,-9.1875,-15.9375,-4.125,-17.8125,-27.75,12.375,9.1875,-0.1875,-2.4375,2.625,24.5625,9.0,25.125,50.0625,29.625,35.25,-21.75,-39.375,-6.375,-6.0,-13.875,-16.3125,-14.625,-17.0625,1.3125,0.75,-19.875,-28.3125,-21.1875,-23.25,-19.3125,-19.5,-21.1875,-25.6875,-20.8125,-30.375,-45.375,-8.8125,-13.875,-33.9375,-20.4375,-14.0625,-8.4375,-7.125,-3.9375,-7.125,2021-04-16 09:10:00,20.287158069874728
344,-23.265625,-19.78125,-20.015625,-36.5,-19.671875,-29.0625,-1.171875,6.125,-1.78125,9.1875,-21.453125,20.25,-29.0625,-9.1875,-15.9375,-4.125,-17.8125,-27.75,12.375,9.1875,-0.1875,-2.4375,2.625,24.5625,9.0,25.125,50.0625,29.625,35.25,-21.75,-39.375,-6.375,-6.0,-13.875,-16.3125,-14.625,-17.0625,1.3125,0.75,-19.875,-28.3125,-21.1875,-23.25,-19.3125,-19.5,-21.1875,-25.6875,-20.8125,-30.375,-45.375,-8.8125,-13.875,-33.9375,-20.4375,-14.0625,-8.4375,-7.125,-3.9375,-7.125,-5.8125,2021-04-16 09:20:00,20.88135711663761
345,-1.0,-2.625,-19.125,-5.75,-15.921875,7.6875,13.078125,2.25,13.265625,-17.375,20.0625,-29.0625,-9.1875,-15.9375,-4.125,-17.8125,-27.75,12.375,9.1875,-0.1875,-2.4375,2.625,24.5625,9.0,25.125,50.0625,29.625,35.25,-21.75,-39.375,-6.375,-6.0,-13.875,-16.3125,-14.625,-17.0625,1.3125,0.75,-19.875,-28.3125,-21.1875,-23.25,-19.3125,-19.5,-21.1875,-25.6875,-20.8125,-30.375,-45.375,-8.8125,-13.875,-33.9375,-20.4375,-14.0625,-8.4375,-7.125,-3.9375,-7.125,-5.8125,-18.1875,2021-04-16 09:30:00,19.737695909381063
346,-1.21875,-15.9375,-4.21875,-13.375,7.75,13.03125,1.078125,13.9375,-14.90625,20.0625,-27.5625,-9.1875,-15.9375,-4.125,-17.8125,-27.75,12.375,9.1875,-0.1875,-2.4375,2.625,24.5625,9.0,25.125,50.0625,29.625,35.25,-21.75,-39.375,-6.375,-6.0,-13.875,-16.3125,-14.625,-17.0625,1.3125,0.75,-19.875,-28.3125,-21.1875,-23.25,-19.3125,-19.5,-21.1875,-25.6875,-20.8125,-30.375,-45.375,-8.8125,-13.875,-33.9375,-20.4375,-14.0625,-8.4375,-7.125,-3.9375,-7.125,-5.8125,-18.1875,-28.125,2021-04-16 09:40:00,19.91944317265404
347,-12.90625,-2.8125,-10.921875,7.75,12.953125,-0.09375,14.640625,-12.375,20.15625,-25.9375,-8.0625,-15.9375,-4.125,-17.8125,-27.75,12.375,9.1875,-0.1875,-2.4375,2.625,24.5625,9.0,25.125,50.0625,29.625,35.25,-21.75,-39.375,-6.375,-6.0,-13.875,-16.3125,-14.625,-17.0625,1.3125,0.75,-19.875,-28.3125,-21.1875,-23.25,-19.3125,-19.5,-21.1875,-25.6875,-20.8125,-30.375,-45.375,-8.8125,-13.875,-33.9375,-20.4375,-14.0625,-8.4375,-7.125,-3.9375,-7.125,-5.8125,-18.1875,-28.125,-13.6875,2021-04-16 09:50:00,19.86675329680191
348,7.65625,-0.21875,15.1875,19.5,4.546875,20.34375,-5.65625,23.625,-21.75,-5.1875,-14.140625,-4.125,-17.8125,-27.75,12.375,9.1875,-0.1875,-2.4375,2.625,24.5625,9.0,25.125,50.0625,29.625,35.25,-21.75,-39.375,-6.375,-6.0,-13.875,-16.3125,-14.625,-17.0625,1.3125,0.75,-19.875,-28.3125,-21.1875,-23.25,-19.3125,-19.5,-21.1875,-25.6875,-20.8125,-30.375,-45.375,-8.8125,-13.875,-33.9375,-20.4375,-14.0625,-8.4375,-7.125,-3.9375,-7.125,-5.8125,-18.1875,-28.125,-13.6875,-16.125,2021-04-16 10:00:00,20.020124356051607
349,-5.984375,7.8125,12.890625,-2.3125,16.203125,-7.125,20.5625,-22.4375,-5.53125,-13.90625,-4.40625,-17.8125,-27.75,12.375,9.1875,-0.1875,-2.4375,2.625,24.5625,9.0,25.125,50.0625,29.625,35.25,-21.75,-39.375,-6.375,-6.0,-13.875,-16.3125,-14.625,-17.0625,1.3125,0.75,-19.875,-28.3125,-21.1875,-23.25,-19.3125,-19.5,-21.1875,-25.6875,-20.8125,-30.375,-45.375,-8.8125,-13.875,-33.9375,-20.4375,-14.0625,-8.4375,-7.125,-3.9375,-7.125,-5.8125,-18.1875,-28.125,-13.6875,-16.125,-13.5,2021-04-16 10:10:00,19.82031660589893
350,11.078125,15.8125,-0.75,19.375,-2.390625,22.59375,-19.140625,-3.0,-11.90625,-4.03125,-16.703125,-27.75,12.375,9.1875,-0.1875,-2.4375,2.625,24.5625,9.0,25.125,50.0625,29.625,35.25,-21.75,-39.375,-6.375,-6.0,-13.875,-16.3125,-14.625,-17.0625,1.3125,0.75,-19.875,-28.3125,-21.1875,-23.25,-19.3125,-19.5,-21.1875,-25.6875,-20.8125,-30.375,-45.375,-8.8125,-13.875,-33.9375,-20.4375,-14.0625,-8.4375,-7.125,-3.9375,-7.125,-5.8125,-18.1875,-28.125,-13.6875,-16.125,-13.5,-15.9375,2021-04-16 10:20:00,19.930448726968827
351,5.640625,-11.03125,11.953125,-7.0,16.53125,-22.6875,-6.0625,-14.25,-6.75,-17.4375,-28.171875,12.375,9.1875,-0.1875,-2.4375,2.625,24.5625,9.0,25.125,50.0625,29.625,35.25,-21.75,-39.375,-6.375,-6.0,-13.875,-16.3125,-14.625,-17.0625,1.3125,0.75,-19.875,-28.3125,-21.1875,-23.25,-19.3125,-19.5,-21.1875,-25.6875,-20.8125,-30.375,-45.375,-8.8125,-13.875,-33.9375,-20.4375,-14.0625,-8.4375,-7.125,-3.9375,-7.125,-5.8125,-18.1875,-28.125,-13.6875,-16.125,-13.5,-15.9375,-8.4375,2021-04-16 10:30:00,19.82158323511557
352,-17.3125,8.0,-8.671875,12.875,-24.359375,-7.78125,-15.78125,-9.1875,-18.421875,-29.375,9.890625,9.1875,-0.1875,-2.4375,2.625,24.5625,9.0,25.125,50.0625,29.625,35.25,-21.75,-39.375,-6.375,-6.0,-13.875,-16.3125,-14.625,-17.0625,1.3125,0.75,-19.875,-28.3125,-21.1875,-23.25,-19.3125,-19.5,-21.1875,-25.6875,-20.8125,-30.375,-45.375,-8.8125,-13.875,-33.9375,-20.4375,-14.0625,-8.4375,-7.125,-3.9375,-7.125,-5.8125,-18.1875,-28.125,-13.6875,-16.125,-13.5,-15.9375,-8.4375,-9.375,2021-04-16 10:40:00,19.951661555572883
353,25.609375,9.1875,26.71875,-10.5625,3.9375,-5.90625,-2.25,-12.0625,-25.265625,10.6875,8.890625,-0.1875,-2.4375,2.625,24.5625,9.0,25.125,50.0625,29.625,35.25,-21.75,-39.375,-6.375,-6.0,-13.875,-16.3125,-14.625,-17.0625,1.3125,0.75,-19.875,-28.3125,-21.1875,-23.25,-19.3125,-19.5,-21.1875,-25.6875,-20.8125,-30.375,-45.375,-8.8125,-13.875,-33.9375,-20.4375,-14.0625,-8.4375,-7.125,-3.9375,-7.125,-5.8125,-18.1875,-28.125,-13.6875,-16.125,-13.5,-15.9375,-8.4375,-9.375,-17.4375,2021-04-16 10:50:00,19.920637931362737
