,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,date,rmse
10,14.546875,27.59375,16.65625,14.9375,5.8125,11.796875,11.953125,15.78125,11.640625,8.234375,-5.453125,-2.6875,-2.84375,-40.90625,-36.125,-41.71875,-42.640625,-42.609375,-47.375,-13.46875,-15.703125,-9.5,-4.671875,-31.25,-82.21875,-126.25,-110.40625,-106.9375,-68.09375,-21.71875,-48.109375,-44.96875,-25.234375,-20.734375,-36.453125,-41.703125,-19.53125,-24.015625,-41.40625,-28.8125,-42.546875,-26.359375,-16.3125,-39.78125,-28.671875,-34.84375,-14.328125,-54.828125,-55.828125,-69.53125,-53.921875,-65.0625,-50.515625,-25.578125,-43.3125,-37.53125,-23.109375,-1.28125,-28.609375,-40.984375,2021-03-17 01:40:00,-43.20978832731846
11,27.59375,16.65625,14.9375,5.8125,11.796875,11.953125,15.78125,11.640625,8.234375,-5.453125,-2.6875,-2.84375,-40.90625,-36.125,-41.71875,-42.640625,-42.609375,-47.375,-13.46875,-15.703125,-9.5,-4.671875,-31.25,-82.21875,-126.25,-110.40625,-106.9375,-68.09375,-21.71875,-48.109375,-44.96875,-25.234375,-20.734375,-36.453125,-41.703125,-19.53125,-24.015625,-41.40625,-28.8125,-42.546875,-26.359375,-16.3125,-39.78125,-28.671875,-34.84375,-14.328125,-54.828125,-55.828125,-69.53125,-53.921875,-65.0625,-50.515625,-25.578125,-43.3125,-37.53125,-23.109375,-1.28125,-28.609375,-40.984375,-30.765625,2021-03-17 01:50:00,-43.35128997443925
12,16.65625,14.9375,5.8125,11.796875,11.953125,15.78125,11.640625,8.234375,-5.453125,-2.6875,-2.84375,-40.90625,-36.125,-41.71875,-42.640625,-42.609375,-47.375,-13.46875,-15.703125,-9.5,-4.671875,-31.25,-82.21875,-126.25,-110.40625,-106.9375,-68.09375,-21.71875,-48.109375,-44.96875,-25.234375,-20.734375,-36.453125,-41.703125,-19.53125,-24.015625,-41.40625,-28.8125,-42.546875,-26.359375,-16.3125,-39.78125,-28.671875,-34.84375,-14.328125,-54.828125,-55.828125,-69.53125,-53.921875,-65.0625,-50.515625,-25.578125,-43.3125,-37.53125,-23.109375,-1.28125,-28.609375,-40.984375,-30.765625,-10.359375,2021-03-17 02:00:00,-43.22537105262046
13,14.9375,5.8125,11.796875,11.953125,15.78125,11.640625,8.234375,-5.453125,-2.6875,-2.84375,-40.90625,-36.125,-41.71875,-42.640625,-42.609375,-47.375,-13.46875,-15.703125,-9.5,-4.671875,-31.25,-82.21875,-126.25,-110.40625,-106.9375,-68.09375,-21.71875,-48.109375,-44.96875,-25.234375,-20.734375,-36.453125,-41.703125,-19.53125,-24.015625,-41.40625,-28.8125,-42.546875,-26.359375,-16.3125,-39.78125,-28.671875,-34.84375,-14.328125,-54.828125,-55.828125,-69.53125,-53.921875,-65.0625,-50.515625,-25.578125,-43.3125,-37.53125,-23.109375,-1.28125,-28.609375,-40.984375,-30.765625,-10.359375,-19.984375,2021-03-17 02:10:00,-43.24887411603552
14,5.8125,11.796875,11.953125,15.78125,11.640625,8.234375,-5.453125,-2.6875,-2.84375,-40.90625,-36.125,-41.71875,-42.640625,-42.609375,-47.375,-13.46875,-15.703125,-9.5,-4.671875,-31.25,-82.21875,-126.25,-110.40625,-106.9375,-68.09375,-21.71875,-48.109375,-44.96875,-25.234375,-20.734375,-36.453125,-41.703125,-19.53125,-24.015625,-41.40625,-28.8125,-42.546875,-26.359375,-16.3125,-39.78125,-28.671875,-34.84375,-14.328125,-54.828125,-55.828125,-69.53125,-53.921875,-65.0625,-50.515625,-25.578125,-43.3125,-37.53125,-23.109375,-1.28125,-28.609375,-40.984375,-30.765625,-10.359375,-19.984375,6.515625,2021-03-17 02:20:00,-43.214046944863476
15,11.796875,11.953125,15.78125,11.640625,8.234375,-5.453125,-2.6875,-2.84375,-40.90625,-36.125,-41.71875,-42.640625,-42.609375,-47.375,-13.46875,-15.703125,-9.5,-4.671875,-31.25,-82.21875,-126.25,-110.40625,-106.9375,-68.09375,-21.71875,-48.109375,-44.96875,-25.234375,-20.734375,-36.453125,-41.703125,-19.53125,-24.015625,-41.40625,-28.8125,-42.546875,-26.359375,-16.3125,-39.78125,-28.671875,-34.84375,-14.328125,-54.828125,-55.828125,-69.53125,-53.921875,-65.0625,-50.515625,-25.578125,-43.3125,-37.53125,-23.109375,-1.28125,-28.609375,-40.984375,-30.765625,-10.359375,-19.984375,6.515625,30.796875,2021-03-17 02:30:00,-43.39007059122465
16,11.953125,15.78125,11.640625,8.234375,-5.453125,-2.6875,-2.84375,-40.90625,-36.125,-41.71875,-42.640625,-42.609375,-47.375,-13.46875,-15.703125,-9.5,-4.671875,-31.25,-82.21875,-126.25,-110.40625,-106.9375,-68.09375,-21.71875,-48.109375,-44.96875,-25.234375,-20.734375,-36.453125,-41.703125,-19.53125,-24.015625,-41.40625,-28.8125,-42.546875,-26.359375,-16.3125,-39.78125,-28.671875,-34.84375,-14.328125,-54.828125,-55.828125,-69.53125,-53.921875,-65.0625,-50.515625,-25.578125,-43.3125,-37.53125,-23.109375,-1.28125,-28.609375,-40.984375,-30.765625,-10.359375,-19.984375,6.515625,30.796875,38.625,2021-03-17 02:40:00,-43.649096577119415
17,15.78125,11.640625,8.234375,-5.453125,-2.6875,-2.84375,-40.90625,-36.125,-41.71875,-42.640625,-42.609375,-47.375,-13.46875,-15.703125,-9.5,-4.671875,-31.25,-82.21875,-126.25,-110.40625,-106.9375,-68.09375,-21.71875,-48.109375,-44.96875,-25.234375,-20.734375,-36.453125,-41.703125,-19.53125,-24.015625,-41.40625,-28.8125,-42.546875,-26.359375,-16.3125,-39.78125,-28.671875,-34.84375,-14.328125,-54.828125,-55.828125,-69.53125,-53.921875,-65.0625,-50.515625,-25.578125,-43.3125,-37.53125,-23.109375,-1.28125,-28.609375,-40.984375,-30.765625,-10.359375,-19.984375,6.515625,30.796875,38.625,48.390625,2021-03-17 02:50:00,-44.06687972286119
18,11.640625,8.234375,-5.453125,-2.6875,-2.84375,-40.90625,-36.125,-41.71875,-42.640625,-42.609375,-47.375,-13.46875,-15.703125,-9.5,-4.671875,-31.25,-82.21875,-126.25,-110.40625,-106.9375,-68.09375,-21.71875,-48.109375,-44.96875,-25.234375,-20.734375,-36.453125,-41.703125,-19.53125,-24.015625,-41.40625,-28.8125,-42.546875,-26.359375,-16.3125,-39.78125,-28.671875,-34.84375,-14.328125,-54.828125,-55.828125,-69.53125,-53.921875,-65.0625,-50.515625,-25.578125,-43.3125,-37.53125,-23.109375,-1.28125,-28.609375,-40.984375,-30.765625,-10.359375,-19.984375,6.515625,30.796875,38.625,48.390625,54.953125,2021-03-17 03:00:00,-44.58777698843971
19,8.234375,-5.453125,-2.6875,-2.84375,-40.90625,-36.125,-41.71875,-42.640625,-42.609375,-47.375,-13.46875,-15.703125,-9.5,-4.671875,-31.25,-82.21875,-126.25,-110.40625,-106.9375,-68.09375,-21.71875,-48.109375,-44.96875,-25.234375,-20.734375,-36.453125,-41.703125,-19.53125,-24.015625,-41.40625,-28.8125,-42.546875,-26.359375,-16.3125,-39.78125,-28.671875,-34.84375,-14.328125,-54.828125,-55.828125,-69.53125,-53.921875,-65.0625,-50.515625,-25.578125,-43.3125,-37.53125,-23.109375,-1.28125,-28.609375,-40.984375,-30.765625,-10.359375,-19.984375,6.515625,30.796875,38.625,48.390625,54.953125,72.40625,2021-03-17 03:10:00,-45.53228749926105
20,-5.453125,-2.6875,-2.84375,-40.90625,-36.125,-41.71875,-42.640625,-42.609375,-47.375,-13.46875,-15.703125,-9.5,-4.671875,-31.25,-82.21875,-126.25,-110.40625,-106.9375,-68.09375,-21.71875,-48.109375,-44.96875,-25.234375,-20.734375,-36.453125,-41.703125,-19.53125,-24.015625,-41.40625,-28.8125,-42.546875,-26.359375,-16.3125,-39.78125,-28.671875,-34.84375,-14.328125,-54.828125,-55.828125,-69.53125,-53.921875,-65.0625,-50.515625,-25.578125,-43.3125,-37.53125,-23.109375,-1.28125,-28.609375,-40.984375,-30.765625,-10.359375,-19.984375,6.515625,30.796875,38.625,48.390625,54.953125,72.40625,60.1875,2021-03-17 03:20:00,-46.17829261307583
21,-2.6875,-2.84375,-40.90625,-36.125,-41.71875,-42.640625,-42.609375,-47.375,-13.46875,-15.703125,-9.5,-4.671875,-31.25,-82.21875,-126.25,-110.40625,-106.9375,-68.09375,-21.71875,-48.109375,-44.96875,-25.234375,-20.734375,-36.453125,-41.703125,-19.53125,-24.015625,-41.40625,-28.8125,-42.546875,-26.359375,-16.3125,-39.78125,-28.671875,-34.84375,-14.328125,-54.828125,-55.828125,-69.53125,-53.921875,-65.0625,-50.515625,-25.578125,-43.3125,-37.53125,-23.109375,-1.28125,-28.609375,-40.984375,-30.765625,-10.359375,-19.984375,6.515625,30.796875,38.625,48.390625,54.953125,72.40625,60.1875,51.3125,2021-03-17 03:30:00,-46.64570694849913
22,-2.84375,-40.90625,-36.125,-41.71875,-42.640625,-42.609375,-47.375,-13.46875,-15.703125,-9.5,-4.671875,-31.25,-82.21875,-126.25,-110.40625,-106.9375,-68.09375,-21.71875,-48.109375,-44.96875,-25.234375,-20.734375,-36.453125,-41.703125,-19.53125,-24.015625,-41.40625,-28.8125,-42.546875,-26.359375,-16.3125,-39.78125,-28.671875,-34.84375,-14.328125,-54.828125,-55.828125,-69.53125,-53.921875,-65.0625,-50.515625,-25.578125,-43.3125,-37.53125,-23.109375,-1.28125,-28.609375,-40.984375,-30.765625,-10.359375,-19.984375,6.515625,30.796875,38.625,48.390625,54.953125,72.40625,60.1875,51.3125,80.046875,2021-03-17 03:40:00,-47.775446647926316
23,-40.90625,-36.125,-41.71875,-42.640625,-42.609375,-47.375,-13.46875,-15.703125,-9.5,-4.671875,-31.25,-82.21875,-126.25,-110.40625,-106.9375,-68.09375,-21.71875,-48.109375,-44.96875,-25.234375,-20.734375,-36.453125,-41.703125,-19.53125,-24.015625,-41.40625,-28.8125,-42.546875,-26.359375,-16.3125,-39.78125,-28.671875,-34.84375,-14.328125,-54.828125,-55.828125,-69.53125,-53.921875,-65.0625,-50.515625,-25.578125,-43.3125,-37.53125,-23.109375,-1.28125,-28.609375,-40.984375,-30.765625,-10.359375,-19.984375,6.515625,30.796875,38.625,48.390625,54.953125,72.40625,60.1875,51.3125,80.046875,70.578125,2021-03-17 03:50:00,-48.63516953792875
24,-36.125,-41.71875,-42.640625,-42.609375,-47.375,-13.46875,-15.703125,-9.5,-4.671875,-31.25,-82.21875,-126.25,-110.40625,-106.9375,-68.09375,-21.71875,-48.109375,-44.96875,-25.234375,-20.734375,-36.453125,-41.703125,-19.53125,-24.015625,-41.40625,-28.8125,-42.546875,-26.359375,-16.3125,-39.78125,-28.671875,-34.84375,-14.328125,-54.828125,-55.828125,-69.53125,-53.921875,-65.0625,-50.515625,-25.578125,-43.3125,-37.53125,-23.109375,-1.28125,-28.609375,-40.984375,-30.765625,-10.359375,-19.984375,6.515625,30.796875,38.625,48.390625,54.953125,72.40625,60.1875,51.3125,80.046875,70.578125,70.15625,2021-03-17 04:00:00,-49.18864385946286
25,-41.71875,-42.640625,-42.609375,-47.375,-13.46875,-15.703125,-9.5,-4.671875,-31.25,-82.21875,-126.25,-110.40625,-106.9375,-68.09375,-21.71875,-48.109375,-44.96875,-25.234375,-20.734375,-36.453125,-41.703125,-19.53125,-24.015625,-41.40625,-28.8125,-42.546875,-26.359375,-16.3125,-39.78125,-28.671875,-34.84375,-14.328125,-54.828125,-55.828125,-69.53125,-53.921875,-65.0625,-50.515625,-25.578125,-43.3125,-37.53125,-23.109375,-1.28125,-28.609375,-40.984375,-30.765625,-10.359375,-19.984375,6.515625,30.796875,38.625,48.390625,54.953125,72.40625,60.1875,51.3125,80.046875,70.578125,70.15625,106.96875,2021-03-17 04:10:00,-50.87708373055379
26,-42.640625,-42.609375,-47.375,-13.46875,-15.703125,-9.5,-4.671875,-31.25,-82.21875,-126.25,-110.40625,-106.9375,-68.09375,-21.71875,-48.109375,-44.96875,-25.234375,-20.734375,-36.453125,-41.703125,-19.53125,-24.015625,-41.40625,-28.8125,-42.546875,-26.359375,-16.3125,-39.78125,-28.671875,-34.84375,-14.328125,-54.828125,-55.828125,-69.53125,-53.921875,-65.0625,-50.515625,-25.578125,-43.3125,-37.53125,-23.109375,-1.28125,-28.609375,-40.984375,-30.765625,-10.359375,-19.984375,6.515625,30.796875,38.625,48.390625,54.953125,72.40625,60.1875,51.3125,80.046875,70.578125,70.15625,106.96875,95.53125,2021-03-17 04:20:00,-52.072773525862644
27,-42.609375,-47.375,-13.46875,-15.703125,-9.5,-4.671875,-31.25,-82.21875,-126.25,-110.40625,-106.9375,-68.09375,-21.71875,-48.109375,-44.96875,-25.234375,-20.734375,-36.453125,-41.703125,-19.53125,-24.015625,-41.40625,-28.8125,-42.546875,-26.359375,-16.3125,-39.78125,-28.671875,-34.84375,-14.328125,-54.828125,-55.828125,-69.53125,-53.921875,-65.0625,-50.515625,-25.578125,-43.3125,-37.53125,-23.109375,-1.28125,-28.609375,-40.984375,-30.765625,-10.359375,-19.984375,6.515625,30.796875,38.625,48.390625,54.953125,72.40625,60.1875,51.3125,80.046875,70.578125,70.15625,106.96875,95.53125,102.09375,2021-03-17 04:30:00,-53.432096385540085
28,-47.375,-13.46875,-15.703125,-9.5,-4.671875,-31.25,-82.21875,-126.25,-110.40625,-106.9375,-68.09375,-21.71875,-48.109375,-44.96875,-25.234375,-20.734375,-36.453125,-41.703125,-19.53125,-24.015625,-41.40625,-28.8125,-42.546875,-26.359375,-16.3125,-39.78125,-28.671875,-34.84375,-14.328125,-54.828125,-55.828125,-69.53125,-53.921875,-65.0625,-50.515625,-25.578125,-43.3125,-37.53125,-23.109375,-1.28125,-28.609375,-40.984375,-30.765625,-10.359375,-19.984375,6.515625,30.796875,38.625,48.390625,54.953125,72.40625,60.1875,51.3125,80.046875,70.578125,70.15625,106.96875,95.53125,102.09375,74.515625,2021-03-17 04:40:00,-54.011781890693186
29,-13.46875,-15.703125,-9.5,-4.671875,-31.25,-82.21875,-126.25,-110.40625,-106.9375,-68.09375,-21.71875,-48.109375,-44.96875,-25.234375,-20.734375,-36.453125,-41.703125,-19.53125,-24.015625,-41.40625,-28.8125,-42.546875,-26.359375,-16.3125,-39.78125,-28.671875,-34.84375,-14.328125,-54.828125,-55.828125,-69.53125,-53.921875,-65.0625,-50.515625,-25.578125,-43.3125,-37.53125,-23.109375,-1.28125,-28.609375,-40.984375,-30.765625,-10.359375,-19.984375,6.515625,30.796875,38.625,48.390625,54.953125,72.40625,60.1875,51.3125,80.046875,70.578125,70.15625,106.96875,95.53125,102.09375,74.515625,81.796875,2021-03-17 04:50:00,-54.69349338438019
30,-15.703125,-9.5,-4.671875,-31.25,-82.21875,-126.25,-110.40625,-106.9375,-68.09375,-21.71875,-48.109375,-44.96875,-25.234375,-20.734375,-36.453125,-41.703125,-19.53125,-24.015625,-41.40625,-28.8125,-42.546875,-26.359375,-16.3125,-39.78125,-28.671875,-34.84375,-14.328125,-54.828125,-55.828125,-69.53125,-53.921875,-65.0625,-50.515625,-25.578125,-43.3125,-37.53125,-23.109375,-1.28125,-28.609375,-40.984375,-30.765625,-10.359375,-19.984375,6.515625,30.796875,38.625,48.390625,54.953125,72.40625,60.1875,51.3125,80.046875,70.578125,70.15625,106.96875,95.53125,102.09375,74.515625,81.796875,38.578125,2021-03-17 05:00:00,-54.89225167197819
31,-9.5,-4.671875,-31.25,-82.21875,-126.25,-110.40625,-106.9375,-68.09375,-21.71875,-48.109375,-44.96875,-25.234375,-20.734375,-36.453125,-41.703125,-19.53125,-24.015625,-41.40625,-28.8125,-42.546875,-26.359375,-16.3125,-39.78125,-28.671875,-34.84375,-14.328125,-54.828125,-55.828125,-69.53125,-53.921875,-65.0625,-50.515625,-25.578125,-43.3125,-37.53125,-23.109375,-1.28125,-28.609375,-40.984375,-30.765625,-10.359375,-19.984375,6.515625,30.796875,38.625,48.390625,54.953125,72.40625,60.1875,51.3125,80.046875,70.578125,70.15625,106.96875,95.53125,102.09375,74.515625,81.796875,38.578125,47.125,2021-03-17 05:10:00,-55.19114287447184
32,-4.671875,-31.25,-82.21875,-126.25,-110.40625,-106.9375,-68.09375,-21.71875,-48.109375,-44.96875,-25.234375,-20.734375,-36.453125,-41.703125,-19.53125,-24.015625,-41.40625,-28.8125,-42.546875,-26.359375,-16.3125,-39.78125,-28.671875,-34.84375,-14.328125,-54.828125,-55.828125,-69.53125,-53.921875,-65.0625,-50.515625,-25.578125,-43.3125,-37.53125,-23.109375,-1.28125,-28.609375,-40.984375,-30.765625,-10.359375,-19.984375,6.515625,30.796875,38.625,48.390625,54.953125,72.40625,60.1875,51.3125,80.046875,70.578125,70.15625,106.96875,95.53125,102.09375,74.515625,81.796875,38.578125,47.125,113.953125,2021-03-17 05:20:00,-57.1049909968016
33,-31.25,-82.21875,-126.25,-110.40625,-106.9375,-68.09375,-21.71875,-48.109375,-44.96875,-25.234375,-20.734375,-36.453125,-41.703125,-19.53125,-24.015625,-41.40625,-28.8125,-42.546875,-26.359375,-16.3125,-39.78125,-28.671875,-34.84375,-14.328125,-54.828125,-55.828125,-69.53125,-53.921875,-65.0625,-50.515625,-25.578125,-43.3125,-37.53125,-23.109375,-1.28125,-28.609375,-40.984375,-30.765625,-10.359375,-19.984375,6.515625,30.796875,38.625,48.390625,54.953125,72.40625,60.1875,51.3125,80.046875,70.578125,70.15625,106.96875,95.53125,102.09375,74.515625,81.796875,38.578125,47.125,113.953125,155.234375,2021-03-17 05:30:00,-60.51648323257509
34,-82.21875,-126.25,-110.40625,-106.9375,-68.09375,-21.71875,-48.109375,-44.96875,-25.234375,-20.734375,-36.453125,-41.703125,-19.53125,-24.015625,-41.40625,-28.8125,-42.546875,-26.359375,-16.3125,-39.78125,-28.671875,-34.84375,-14.328125,-54.828125,-55.828125,-69.53125,-53.921875,-65.0625,-50.515625,-25.578125,-43.3125,-37.53125,-23.109375,-1.28125,-28.609375,-40.984375,-30.765625,-10.359375,-19.984375,6.515625,30.796875,38.625,48.390625,54.953125,72.40625,60.1875,51.3125,80.046875,70.578125,70.15625,106.96875,95.53125,102.09375,74.515625,81.796875,38.578125,47.125,113.953125,155.234375,161.015625,2021-03-17 05:40:00,-63.859762183038384
35,-126.25,-110.40625,-106.9375,-68.09375,-21.71875,-48.109375,-44.96875,-25.234375,-20.734375,-36.453125,-41.703125,-19.53125,-24.015625,-41.40625,-28.8125,-42.546875,-26.359375,-16.3125,-39.78125,-28.671875,-34.84375,-14.328125,-54.828125,-55.828125,-69.53125,-53.921875,-65.0625,-50.515625,-25.578125,-43.3125,-37.53125,-23.109375,-1.28125,-28.609375,-40.984375,-30.765625,-10.359375,-19.984375,6.515625,30.796875,38.625,48.390625,54.953125,72.40625,60.1875,51.3125,80.046875,70.578125,70.15625,106.96875,95.53125,102.09375,74.515625,81.796875,38.578125,47.125,113.953125,155.234375,161.015625,153.03125,2021-03-17 05:50:00,65.99782751341809
36,-110.40625,-106.9375,-68.09375,-21.71875,-48.109375,-44.96875,-25.234375,-20.734375,-36.453125,-41.703125,-19.53125,-24.015625,-41.40625,-28.8125,-42.546875,-26.359375,-16.3125,-39.78125,-28.671875,-34.84375,-14.328125,-54.828125,-55.828125,-69.53125,-53.921875,-65.0625,-50.515625,-25.578125,-43.3125,-37.53125,-23.109375,-1.28125,-28.609375,-40.984375,-30.765625,-10.359375,-19.984375,6.515625,30.796875,38.625,48.390625,54.953125,72.40625,60.1875,51.3125,80.046875,70.578125,70.15625,106.96875,95.53125,102.09375,74.515625,81.796875,38.578125,47.125,113.953125,155.234375,161.015625,153.03125,120.78125,2021-03-17 06:00:00,65.8270261165599
