,i,type,prob,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59
10,3.0,1.0,0.35099960519653495,5.2718750000000085,8.03125,11.981250000000005,10.837500000000006,10.65625,10.950000000000005,8.490624999999994,10.549999999999995,7.265625,16.96875,13.96875,14.325000000000005,9.640625,10.993750000000006,9.75,10.137500000000005,14.581250000000011,12.581250000000011,14.543749999999989,9.9375,8.203125,11.78125,12.078125,3.75,3.21875,3.09375,9.234375,4.349999999999994,45.384375000000006,5.4375,-11.328125,-8.575000000000017,2.174999999999997,15.268750000000011,52.3125,51.825,33.603125000000006,38.67500000000001,14.587500000000006,32.75,22.615624999999994,54.11250000000001,45.57500000000002,17.06250000000003,15.75,28.099999999999994,48.90937499999998,37.83749999999998,26.27812499999999,5.28125,-25.875,-5.224999999999994,-21.362499999999983,-11.587500000000006,-39.484375,-7.325000000000017,-8.221875000000011,16.887500000000017,-5.003124999999983,16.875
11,3.0,2.0,0.2546302032456896,2.8968750000000014,7.071874999999999,8.625000000000007,4.962499999999999,5.0390625,5.418749999999997,5.337499999999999,6.624999999999999,1.4296875,10.890625,11.090625000000003,11.756249999999994,9.095312499999999,7.0531250000000085,6.5625,8.900000000000006,12.675000000000011,11.840625000000017,12.5859375,9.6875,8.198437499999997,10.946875000000006,8.817187500000003,2.418750000000003,2.6171875,0.3843749999999986,4.673437499999999,3.731250000000003,25.575000000000003,3.703125,-19.479687499999997,-14.400000000000006,-4.457812499999996,4.028125000000017,19.6796875,11.643750000000004,7.5796874999999915,1.6312500000000085,-16.72031249999999,-6.5625,-11.892187500000006,0.318750000000005,6.121875000000003,-7.00624999999998,-9.4921875,2.2281249999999915,4.8296874999999915,1.16249999999998,-5.4046875000000085,-19.734375,-27.754687500000003,-25.16250000000001,-22.312499999999986,-21.778125000000003,-40.734375,-32.85000000000001,-25.715625000000006,0.5625000000000142,-12.424999999999983,-2.71875
12,4.0,0.0,0.38348576748875807,2.7906250000000057,0.1875,-5.90625,-5.587500000000006,-4.96875,-2.53125,-1.9937500000000057,-8.924999999999997,0.4124999999999943,3.875,4.962500000000006,4.3125,-0.8875000000000028,-0.5999999999999943,3.75,10.412499999999994,7.293750000000003,10.293750000000015,6.099999999999994,4.6875,6.675000000000011,2.2750000000000057,-2.25,0.0374999999999943,-2.6875,-2.825000000000003,0.328125,5.412499999999994,1.609375,-29.25,-19.943749999999994,-10.962500000000006,-7.200000000000017,-12.918749999999989,-28.140625,-18.224999999999994,-34.90625,-47.14374999999998,-45.0,-45.5,-52.31875000000002,-32.54999999999998,-30.30000000000001,-33.98749999999998,-23.015625,-38.55000000000001,-34.821875000000006,-36.26250000000002,-43.88749999999999,-28.84375,-44.306250000000006,-22.58750000000001,-31.04062500000001,-40.96875,-57.140625,-41.85000000000002,-14.962499999999975,-19.09375,-21.43749999999997,4.875
13,4.0,1.0,0.3630018791395932,5.5062500000000085,11.325000000000005,10.228125000000006,10.1875,10.53125,7.96875,10.021875000000009,6.662499999999994,16.471874999999997,13.4375,13.737500000000011,9.149999999999991,10.478124999999991,9.287500000000009,9.65625,10.799999999999995,12.240625000000009,11.099999999999994,9.574999999999989,7.875,11.465625000000005,11.681250000000006,3.3968749999999943,1.5374999999999943,-0.109375,8.793750000000003,3.956249999999983,42.6875,2.9937500000000057,-11.15625,-10.481249999999989,0.125,13.190624999999995,50.2625,49.90625,31.72500000000001,36.75,13.375,31.359375,21.1875,52.95625000000001,44.66250000000002,16.65312499999999,15.487500000000011,27.75,48.51875000000001,37.556250000000006,25.912499999999994,5.015625,-25.5,-4.631249999999994,-20.96250000000001,-11.318749999999994,-38.94375,-7.15625,-7.4375,17.287499999999994,-4.556250000000006,17.328125,11.8125
14,4.0,2.0,0.2535123533716488,4.148437500000007,5.756250000000002,2.160937500000003,2.299999999999997,2.78125,2.71875,4.014062500000001,-1.1312500000000014,8.442187499999996,8.65625,9.350000000000009,6.731249999999996,4.795312499999994,4.343750000000007,6.703125,10.606249999999996,9.767187500000006,10.696875000000006,7.8374999999999915,6.28125,9.070312500000007,6.978125000000006,0.5734374999999972,0.7874999999999943,-1.3984375,2.984375,2.1421874999999915,24.049999999999997,2.301562500000003,-20.203125,-15.212499999999991,-5.418750000000003,2.995312499999989,18.671875000000007,10.8828125,6.750000000000007,0.921875,-16.88437499999999,-6.8203125,-12.15625,0.3187499999999943,6.05625000000002,-6.823437500000011,-9.249999999999986,2.3671875,4.984375,1.3671875,-5.175000000000011,-19.435937499999994,-27.171875,-24.46875,-21.77500000000001,-21.1796875,-39.95625,-32.1484375,-24.64375000000001,1.1625000000000094,-11.825000000000003,-2.054687499999986,8.34375
15,5.0,0.0,0.37760792399023324,-2.487499999999997,-8.537499999999994,-8.278124999999989,-7.549999999999997,-5.015625,-4.5,-11.299999999999995,-1.8875000000000028,1.59375,2.75,2.043750000000003,-2.9625000000000057,-2.6937500000000085,1.6750000000000114,6.375,5.237500000000011,6.440625000000011,4.425000000000011,2.799999999999997,4.8125,0.5250000000000057,-4.099999999999994,-1.9718750000000116,-6.0,-4.40625,-1.1437499999999972,2.3531249999999915,-1.375,-29.6875,-22.125,-13.215624999999989,-9.487500000000011,-15.103125000000006,-29.881249999999994,-20.0625,-36.375,-48.15312499999999,-45.9375,-46.33125000000001,-52.8125,-33.337500000000006,-31.01249999999999,-34.646874999999994,-23.712499999999977,-39.09375,-35.29374999999999,-36.51874999999998,-44.025000000000006,-28.971874999999983,-43.25,-22.668750000000017,-30.787499999999994,-40.546875,-56.41874999999999,-40.921875,-14.512500000000015,-18.609375,-20.75,5.234375000000028,0.75
16,5.0,1.0,0.37773716574637284,5.8500000000000085,4.8812500000000085,5.062500000000014,5.537499999999994,2.953125,5.081249999999997,1.7281250000000057,11.724999999999994,8.737499999999997,9.0625,4.653125000000003,6.037499999999994,4.981249999999989,5.4125000000000085,8.8125,8.300000000000011,9.362500000000011,5.775000000000006,4.190624999999997,7.875,8.090625000000003,-0.0687499999999943,-1.7000000000000028,-1.9125000000000083,5.484375,0.7750000000000057,41.25937499999999,1.7750000000000057,-13.528124999999989,-11.25,-0.831249999999983,12.162499999999994,49.21875,48.95,30.765625,35.69999999999999,12.993750000000006,30.756249999999994,20.50312500000001,52.5,44.40625,16.856250000000017,15.793749999999989,27.92500000000001,48.609375,37.712500000000006,25.94062500000001,5.099999999999994,-24.818749999999994,-4.875,-20.34375,-10.875,-38.271875,-6.900000000000006,-6.609375,17.6875,-4.153124999999989,17.693749999999994,12.284375000000011,15.75
17,5.0,2.0,0.24465491026339392,1.6812500000000057,-1.828124999999993,-1.6078124999999872,-1.0062500000000014,-1.03125,0.2906249999999986,-4.785937499999995,4.918749999999996,5.165624999999999,5.90625,3.348437500000003,1.5374999999999943,1.14374999999999,3.54375000000001,7.59375,6.768750000000011,7.901562500000011,5.1000000000000085,3.495312499999997,6.34375,4.307812500000004,-2.0843749999999943,-1.835937500000007,-3.9562500000000043,0.5390625,-0.18437499999999574,21.80624999999999,0.20000000000000284,-21.607812499999994,-16.6875,-7.023437499999986,1.3374999999999915,17.057812499999997,9.534375000000004,5.3515625,-0.3375000000000057,-17.57968749999999,-7.590625000000003,-12.9140625,-0.15625,5.534374999999997,-7.078124999999986,-9.426562500000003,2.106250000000017,4.7578125,1.2093750000000085,-5.289062499999986,-19.462500000000006,-26.89531249999999,-24.0625,-21.50625000000001,-20.831249999999997,-39.409375,-31.659374999999997,-23.765625,1.5874999999999924,-11.381249999999994,-1.5281250000000028,8.75937500000002,8.25
18,6.0,0.0,0.37482666473248366,-6.09375,-5.981250000000003,-5.231250000000003,-2.6875,-2.28125,-9.037499999999994,0.3624999999999971,3.6875,4.040625000000006,-0.1875,-0.8375000000000057,-0.6749999999999972,0.8343749999999943,2.0062500000000227,4.03125,2.2624999999999886,1.6531249999999886,0.1875,3.96875,2.1875,-3.84375,-5.787499999999994,-9.615624999999994,-2.925000000000012,-2.703125,-1.0,-4.650000000000006,-27.412499999999994,-24.59062499999999,-15.75,-12.053124999999994,-17.5625,-31.89375000000001,-22.16874999999999,-38.109375,-49.42500000000001,-47.134375000000006,-47.41874999999999,-53.55937500000002,-34.375,-31.97187500000001,-35.55000000000001,-24.65000000000001,-39.875,-36.0,-37.00625,-44.390625,-29.325000000000017,-41.31875,-22.96875,-30.75,-40.337500000000006,-55.90625,-40.20000000000002,-14.265625,-18.32499999999999,-20.25937500000001,5.681250000000006,1.2375000000000114,8.8125
19,6.0,1.0,0.3873318787826196,-0.8375000000000057,-0.4312500000000057,0.1781249999999943,-2.425000000000012,-0.21875,-3.5625,6.625,3.7750000000000057,4.912499999999994,4.0625,1.2562499999999943,0.3375000000000057,3.625,10.762500000000005,7.03125,11.387500000000005,6.425000000000011,4.5,6.450000000000003,4.1875,-2.625,-0.1999999999999886,-0.5656249999999972,1.875,0.359375,42.71875,3.3562499999999886,-16.1875,-9.393749999999985,0.75,13.584375000000009,50.5375,50.26875,31.99375000000001,36.75,14.625,32.078125,21.65625,53.79374999999999,45.8125,18.634374999999977,17.587500000000006,29.5,50.01249999999999,39.09375,27.10624999999999,6.234375,-23.17500000000001,-5.340624999999989,-18.9375,-9.731249999999989,-36.98750000000001,-6.118750000000006,-5.34375,18.4375,-3.487500000000012,18.234375,12.5625,16.243750000000006,26.8125
20,6.0,2.0,0.2378414564848967,-3.465625000000003,-3.2062500000000043,-2.5265625000000043,-2.5562500000000057,-1.25,-6.299999999999997,3.4937499999999986,3.731250000000003,4.4765625,1.9375,0.20937499999999432,-0.16874999999999574,2.229687499999997,6.384375000000014,5.53125,6.824999999999997,4.0390625,2.34375,5.209375000000001,3.1875,-3.234375,-2.9937499999999915,-5.090624999999996,-0.5250000000000059,-1.171875,20.859375,-0.6468750000000085,-21.799999999999997,-16.992187499999986,-7.5,0.7656250000000071,16.4875,9.187499999999993,4.91250000000001,-0.6796875,-17.400000000000006,-7.528125000000003,-12.881249999999994,0.11718749999998579,5.71875,-6.668750000000017,-8.981250000000003,2.4249999999999954,5.068749999999994,1.546875,-4.950000000000006,-19.078125,-26.250000000000014,-23.329687499999995,-20.953125,-20.240624999999994,-38.66250000000001,-31.012500000000003,-22.77187500000001,2.0859375,-10.90625,-1.0125000000000046,9.121875000000003,8.740625000000009,17.8125
21,7.0,0.0,0.373208922204949,-0.0937499999999857,0.6187500000000057,-1.5843749999999943,0.5875000000000057,-3.421875,5.90625,4.40625,4.674999999999997,0.515625,1.90625,1.0125000000000028,1.4625000000000057,2.7312499999999886,4.743750000000006,2.953125,2.2874999999999943,0.828125,4.59375,4.703125,-3.3125,-5.409374999999997,-9.150000000000006,0.8406250000000028,-2.325000000000003,-0.609375,-4.293750000000003,-23.090625000000017,-23.65000000000001,-14.990624999999966,-11.4375,-16.953125,-30.94999999999999,-21.43125000000001,-37.11250000000001,-48.078125,-45.82499999999999,-46.11250000000001,-52.02499999999998,-33.243750000000006,-30.875,-34.509375000000006,-23.756249999999994,-38.9375,-35.099999999999994,-36.0,-43.375,-28.40937500000001,-38.587500000000034,-22.224999999999994,-29.78125,-39.30937499999999,-54.6875,-38.884375000000006,-13.537499999999994,-17.671875,-19.51249999999999,6.393749999999983,1.9312500000000057,9.262500000000015,-2.625
22,7.0,1.0,0.3862202413902596,0.5187500000000114,1.1500000000000057,3.112500000000012,3.3499999999999943,-2.859375,7.40625,9.190624999999995,10.25,9.196875000000006,4.34375,4.340625000000017,8.512499999999989,15.590624999999989,11.643750000000011,16.171875,11.125,8.840625000000003,10.668750000000015,6.371874999999989,1.3125,3.703125,3.125,2.234375,4.087500000000006,46.34375,7.043750000000003,-15.328125,-5.549999999999983,4.259375000000006,16.875,53.665625000000006,53.337500000000006,34.912499999999994,39.431250000000006,17.828125,34.912499999999994,24.262500000000003,56.48125000000002,48.55312500000002,21.6875,20.59687500000001,32.23125000000002,52.51250000000002,41.51250000000002,29.25,8.287500000000023,-20.671875,-4.650000000000006,-16.790625000000006,-7.90625,-35.08125000000001,-4.775000000000006,-3.5749999999999886,19.631249999999994,-2.4375,19.099999999999994,12.984375,16.76875000000001,27.359375,31.5
23,7.0,2.0,0.24057083640479146,0.21250000000001285,0.8843750000000057,0.7640625000000087,1.96875,-3.140625,6.65625,6.798437499999998,7.462499999999999,4.856250000000003,3.125,2.67656250000001,4.987499999999997,9.160937499999989,8.193750000000009,9.5625,6.706249999999997,4.834375000000001,7.631250000000008,5.537499999999994,-1.0,-0.8531249999999986,-3.012500000000003,1.5375000000000014,0.8812500000000014,22.8671875,1.375,-19.20937500000001,-14.599999999999996,-5.36562499999998,2.71875,18.356250000000003,11.193750000000009,6.7406249999999925,1.1593749999999972,-15.125,-5.456249999999997,-10.925000000000004,2.22812500000002,7.6546875000000085,-4.59375,-6.956249999999997,4.237500000000011,6.7875000000000085,3.2062500000000114,-3.375,-17.54374999999999,-24.540625000000006,-21.61875000000002,-19.5078125,-18.84375,-37.1953125,-29.731250000000003,-21.229687499999997,3.046875,-10.0546875,-0.20624999999999716,9.689062499999991,9.350000000000009,18.31093750000001,14.4375
24,8.0,0.0,0.3660829043635545,0.6781249999999943,-2.1624999999999943,0.0,-3.5250000000000057,6.15625,3.806249999999977,4.015625,-0.0500000000000113,1.3125000000000142,0.46875,0.8968750000000085,2.2874999999999943,4.3125,2.5250000000000057,1.828125,0.4000000000000057,4.175000000000011,4.200000000000003,-3.7750000000000057,-6.0,-9.628125000000011,1.012500000000017,-2.8406249999999886,-1.0874999999999917,-4.78125,-21.96250000000001,-23.50312500000001,-15.0,-11.565625000000011,-17.0625,-30.69999999999999,-21.36250000000001,-36.759375000000006,-47.35,-45.109375,-45.375,-51.03437500000001,-32.631249999999994,-30.271874999999994,-33.9375,-23.30625000000001,-38.41874999999999,-34.59375,-35.36249999999998,-42.703125,-27.81249999999997,-36.95000000000002,-21.75000000000003,-29.05625000000001,-38.5,-53.6625,-37.73749999999998,-12.953125,-17.137500000000017,-18.859375,6.912500000000023,2.53125,9.71875,-2.0999999999999943,3.75
25,8.0,1.0,0.39115213092876006,0.7750000000000057,3.3187499999999943,3.487500000000012,-3.200000000000003,6.84375,9.412499999999994,10.493750000000006,9.337499999999991,4.6312500000000085,4.5625,8.706249999999997,15.824999999999989,11.762500000000005,16.5625,11.53125,8.987500000000011,10.793749999999989,6.5625,1.3562500000000028,3.8125,3.121875000000003,1.6749999999999972,4.321874999999992,46.575,7.4375,-15.287499999999994,-4.800000000000011,4.775000000000006,17.27187500000001,54.0,53.712500000000006,35.23750000000001,39.61874999999999,18.63749999999999,35.453125,24.675,57.07499999999999,49.30000000000001,22.84687500000001,21.8125,33.26875000000001,53.41875000000002,42.4375,30.0,9.046875,-19.362499999999983,-4.253124999999983,-15.637499999999989,-6.975000000000023,-33.96875,-4.125,-2.4000000000000057,20.33125000000001,-1.7812500000000284,19.671875,13.337500000000006,17.25000000000003,27.88749999999999,31.865624999999994,39.1875
26,8.0,2.0,0.24276496470768555,0.7265625,0.578125,1.743750000000006,-3.3625000000000043,6.5,6.609374999999986,7.254687500000003,4.64374999999999,2.9718750000000114,2.515625,4.801562500000003,9.056249999999991,8.037500000000001,9.543750000000003,6.6796875,4.6937500000000085,7.484375,5.381250000000001,-1.2093750000000014,-1.09375,-3.2531250000000043,1.343750000000007,0.7406250000000019,22.743750000000006,1.328125,-18.625,-14.151562500000011,-5.112499999999997,2.8531249999999986,18.46875,11.506250000000009,6.9375,1.429687499999993,-14.356250000000006,-4.828125,-10.35,3.0203124999999886,8.334375000000009,-3.7124999999999915,-6.0625,4.981250000000001,7.500000000000014,3.921875,-2.6812499999999915,-16.828125,-23.587499999999977,-20.6015625,-18.69375000000001,-18.015625000000014,-36.234375,-28.89375,-20.068749999999994,3.6890625000000057,-9.459375000000023,0.40625,10.125000000000014,9.890625000000014,18.803124999999994,14.8828125,21.46875
27,9.0,0.0,0.36081727275961445,-2.9437499999999943,-0.7874999999999943,-4.387499999999989,5.537499999999994,3.015625,3.1687499999999886,-0.8000000000000114,0.5374999999999943,-0.2531249999999829,0.15625,1.671875,3.712499999999977,1.9312500000000057,1.2062500000000114,-0.1875,3.6000000000000227,3.543750000000003,-4.387499999999989,-6.737500000000011,-10.25,0.5812500000000114,-3.4937499999999915,-1.7000000000000028,-5.400000000000006,-21.375,-23.48124999999999,-15.131250000000025,-11.8125,-17.287499999999994,-30.5625,-21.40312499999999,-36.51250000000002,-46.72500000000002,-44.493750000000006,-44.734375,-50.13749999999999,-32.109375,-29.756249999999994,-33.44999999999999,-22.9375,-37.978125000000006,-34.162499999999994,-34.796875,-42.1,-27.28125,-35.52499999999998,-21.334375000000023,-28.38749999999999,-37.743750000000006,-52.6875,-36.63749999999999,-12.412500000000025,-16.643749999999983,-18.24375000000001,7.359375,3.0749999999999886,10.134375000000006,-1.5999999999999943,4.125,-9.5625
28,9.0,1.0,0.39717685362121363,2.609375,2.7249999999999943,-3.862499999999997,6.087499999999977,8.78125,9.900000000000006,8.65625,4.112499999999997,3.9937500000000057,8.125,15.299999999999995,11.137500000000005,16.224999999999994,11.224999999999994,8.4375,10.237499999999995,6.087500000000006,0.75,3.2874999999999943,2.5,0.9749999999999944,3.96875,46.234375,7.275000000000006,-15.375,-4.575000000000003,4.78125,17.174999999999997,53.85625000000002,53.625,35.11562500000001,39.375,19.03125,35.59375,24.703125,57.30000000000001,49.69375,23.66874999999999,22.70625000000001,34.0,54.03437500000001,43.087500000000006,30.490624999999994,9.5625,-18.28125,-3.9187499999999886,-14.681250000000006,-6.224999999999994,-33.021874999999994,-3.625,-1.359375,20.912499999999994,-1.2281250000000057,20.15625,13.65625,17.69999999999999,28.38749999999999,32.20625000000001,39.484375,17.4375
