date,L,L1,L2
2020-10-01 23:20:00,124.66079115434128,116.30419167392245,8.356599480418833
2020-10-01 23:30:00,118.46634552542088,110.83348264370336,7.632862881717517
2020-10-01 23:40:00,118.1357685435902,109.66453641384408,8.471232129746125
2020-10-01 23:50:00,112.3677186178505,104.98941951779209,7.378299100058419
2020-10-02 00:00:00,108.10317293219609,98.3047444921021,9.798428440093991
2020-10-02 00:10:00,109.59410041201431,99.41829488372917,10.17580552828514
2020-10-02 00:20:00,108.85153520216636,100.99987439693291,7.851660805233455
2020-10-02 00:30:00,113.51741592972364,105.80315776404086,7.7142581656827725
2020-10-02 00:40:00,108.1455834191125,100.58979609016612,7.555787328946386
2020-10-02 00:50:00,111.03742253014795,102.68200325611377,8.355419274034173
2020-10-02 01:00:00,112.4354154640269,104.34842565715662,8.086989806870282
2020-10-02 01:10:00,108.83010963157369,101.42068021705474,7.409429414518947
2020-10-02 01:20:00,115.67699606759209,106.0771673555813,9.599828712010787
2020-10-02 01:30:00,110.73245045055042,102.81300282067073,7.919447629879682
2020-10-02 01:40:00,109.00482455166905,101.13614820148902,7.868676350180025
2020-10-02 01:50:00,114.26323424445258,105.02716330698335,9.236070937469226
2020-10-02 02:00:00,111.50115811383282,102.51310303820352,8.988055075629283
2020-10-02 02:10:00,112.76187740053447,103.4150830112825,9.346794389251972
2020-10-02 02:20:00,107.35652113382791,97.86811603332336,9.488405100504558
2020-10-02 02:30:00,106.0383536020915,96.49332134136259,9.545032260728918
2020-10-02 02:40:00,110.43550031430252,101.5473749027678,8.888125411534713
2020-10-02 02:50:00,108.60384219033378,98.67778143825986,9.926060752073923
2020-10-02 03:00:00,113.40995066144824,104.7623869145965,8.647563746851729
2020-10-02 03:10:00,105.21699082960777,98.18799455932937,7.028996270278404
2020-10-02 03:20:00,108.96943770514595,99.08489569210916,9.884542013036793
2020-10-02 03:30:00,111.54005212050215,103.68294116388263,7.857110956619524
2020-10-02 03:40:00,123.88473087657577,114.69400629090865,9.190724585667127
2020-10-02 03:50:00,111.90416187710235,102.57923412233956,9.32492775476279
2020-10-02 04:00:00,111.13391847430536,101.39571073736843,9.738207736936936
2020-10-02 04:10:00,109.7621524464,101.59709090789768,8.16506153850232
2020-10-02 04:20:00,101.52089005216546,94.81402963840681,6.7068604137586485
2020-10-02 04:30:00,139.98380286738563,133.2013012219368,6.7825016454488285
2020-10-02 04:40:00,129.67638284188732,122.43722701498986,7.239155826897456
2020-10-02 04:50:00,122.44130290638321,114.71826365512035,7.72303925126286
2020-10-02 05:00:00,171.30172831217448,164.12804255001785,7.173685762156612
2020-10-02 05:10:00,163.546876924532,156.9676795743371,6.579197350194898
2020-10-02 05:20:00,168.70558193510604,159.64026161561776,9.065320319488269
2020-10-02 05:30:00,213.4316836270419,202.55328535166655,10.878398275375366
2020-10-02 05:40:00,226.84261138350868,217.4708539984504,9.37175738505828
2020-10-02 05:50:00,240.91202660326687,233.19718012046903,7.714846482797829
2020-10-02 06:00:00,245.145376424874,236.0986736649764,9.046702759897613
2020-10-02 06:10:00,236.02925459835492,226.5426190669456,9.486635531409313
2020-10-02 06:20:00,238.6702748051395,229.41142549951786,9.258849305621649
2020-10-02 06:30:00,238.65602761727783,229.80349642459447,8.852531192683369
2020-10-02 06:40:00,253.3940410782806,243.23409379515286,10.159947283127725
2020-10-02 06:50:00,287.33358089480777,277.37193895290795,9.961641941899838
2020-10-02 07:00:00,308.1329191689179,296.4215754283231,11.711343740594804
2020-10-02 07:10:00,304.28844178925965,293.4460853238158,10.84235646544384
2020-10-02 07:20:00,352.9104671300014,341.7531781813065,11.157288948694863
2020-10-02 07:30:00,350.2157344818115,338.6994050049982,11.516329476813304
2020-10-02 07:40:00,305.39353856500594,294.87533814678244,10.518200418223506
2020-10-02 07:50:00,290.21469995996983,277.01756995433095,13.197130005638886
2020-10-02 08:00:00,294.0824649517353,280.7903703555083,13.29209459622701
2020-10-02 08:10:00,306.0503900701348,289.49864805182,16.551742018314823
2020-10-02 08:20:00,307.2739165419833,295.701556623437,11.572359918546276
2020-10-02 08:30:00,327.4188018513617,315.8600887061865,11.55871314517522
2020-10-02 08:40:00,314.81174210014683,302.2145166119044,12.597225488242447
2020-10-02 08:50:00,318.15747946280015,306.32817998055157,11.829299482248599
2020-10-02 09:00:00,332.193403051534,320.1064306258101,12.086972425723904
2020-10-02 09:10:00,315.07293497721355,302.9056963602702,12.16723861694336
2020-10-02 09:20:00,336.64608904637333,319.8915824944545,16.75450655191886
2020-10-02 09:30:00,356.29125052635834,334.4722779864566,21.81897253990173
2020-10-02 09:40:00,329.5568365187871,310.9664224553819,18.590414063405184
2020-10-02 09:50:00,317.3465587370987,301.6323437494247,15.714214987674
2020-10-02 10:00:00,305.110919702833,288.4341413194106,16.67677838342232
2020-10-02 10:10:00,317.37657609419387,304.5759017310074,12.800674363186483
2020-10-02 10:20:00,307.4556000378668,293.30559093192136,14.150009105945461
2020-10-02 10:30:00,298.4857600285457,284.1690457737978,14.316714254747913
2020-10-02 10:40:00,302.6977784293038,288.32239486634296,14.37538356296087
2020-10-02 10:50:00,290.70975031171525,278.01753151516954,12.692218796545715
2020-10-02 11:00:00,331.8460150498611,317.33353319876824,14.51248185109284
2020-10-02 11:10:00,326.3133461692117,313.5446768928098,12.768669276401914
2020-10-02 11:20:00,306.34011476849207,294.2819763026107,12.058138465881346
2020-10-02 11:30:00,310.2628910648931,298.459139315023,11.803751749870102
2020-10-02 11:40:00,309.2930286225818,298.11282994499715,11.180198677584656
